apices,coty,leaves,flower,fruit,root
Solyc12g017250,0.083426671716184,0,0.366338989508469,1.95462408542103,167.603968772479,2.46033607800762
Solyc12g017260,17.4278082879965,37.7904558446853,37.0220343721516,22.1545717347698,28.1261645244224,39.0918581886814
Solyc12g017263,6.41127603234662,0.997396286765555,1.79416859634876,0.262848074251287,3.93131829267725,3.14747172310227
Solyc12g017265,9.20458977540465,2.45823648067825,3.05578371832005,2.0345324542562,4.09776664005815,4.51218081216211
Solyc12g017267,7.6750726894292,0.150343632924594,5.30943096743559,4.64660960520448,3.58250464051015,3.00164094549475
Solyc12g017280,8.49555686119156,11.2193934969896,6.5383373078148,4.4366418327238,11.1885538313922,5.71547799843318
Solyc12g017290,0.159366334432198,0,0.376999099575251,0.745420828701428,0.604874561309172,1.23498476727543
Solyc12g017300,0,0,0,0,0,0
Solyc12g017310,0,0,0,0.0877298821901115,0.0154792157713245,0
Solyc12g017340,0,0,0,0,0,8.5876989650827
Solyc12g017350,0,0,0.00402457692413455,0,0,16.1894072111691
Solyc12g017360,1.26637158249232,0.428561102453023,0.842409936125642,0.737345562053178,0.948521649464003,5.04675840337097
Solyc12g017370,8.93655288977035,6.42378952654753,7.04585982995766,14.9531715626003,3.02446770030822,10.5440280644249
Solyc12g017380,0.223701790306833,0.84705265384096,0.776294721643539,1.45042573114481,0.0776887359350868,4.30770290889065
Solyc12g017390,0,0,0,3.20799300965116,0.0291167670984784,0.113763918598183
Solyc12g017395,0,0,0,0.0908731260422665,0,0
Solyc12g017400,0,0.104622887846984,0.0139684763573791,0,0.0297894584226348,10.7578583454689
Solyc12g017410,22.8724730800481,11.3255786897088,31.5301554019631,17.1117612681719,24.1872408021873,22.1039089819955
Solyc12g017420,31.1572224692845,33.4776537310844,20.4928361158522,16.0231196170719,24.1893877192648,6.52133031019473
Solyc12g017430,4.16716467070894,0.150343632924594,5.85099683049204,8.3141091520053,9.10496297285499,1.88757846918597
Solyc12g017440,8.12213471267684,12.1463156894173,5.38764000724859,5.75013223191631,5.9431080833137,0.708659803172071
Solyc12g017450,22.439853257582,14.3991522522133,27.7230535883692,14.4771767263194,38.1525413662986,53.0446281174222
Solyc12g017460,47.2400920412438,15.8057516917378,131.993044851273,16.5728866962034,222.911986930826,168.717417137217
Solyc12g017470,3.15993371394229,0.104622887846984,3.49185230251962,2.0530930416825,2.42314740420126,2.35298598991713
Solyc12g017475,1.45008848803473,1.29886470505083,0.815538515012742,0.513899551956142,0.880344088675655,1.89253184554337
Solyc12g017480,0.289338601319433,1.39419919426882,0.445760681348446,2.81989055253032,0.632403839573665,8.47235380688026
Solyc12g017510,34.7196757445035,105.720677034181,18.1159945688115,8.52719782608923,18.6947932853788,5.3582296156623
Solyc12g017520,3.0472702323245,0.254966520771578,5.65189016646338,12.0037414801116,2.21869202995645,2.95711252921731
Solyc12g017530,5.05733505467295,8.55191124061742,5.07310073915894,45.2979327338322,52.6002800492576,27.213256086286
Solyc12g017540,9.61511695379416,19.9789882084289,19.5370377735727,14.2160298475771,19.0499004642413,22.9484112028028
Solyc12g017545,0,0,0,0,0,0
Solyc12g017550,0,0,0,0,0,0
Solyc12g017570,95.2896661717473,157.691111228074,104.294725788719,111.796894642726,193.98302908647,239.59040556627
Solyc12g017575,2.01944160304418,0.464993448901638,1.59010987700216,0.49439064752433,0.969753076681277,1.25673640296202
Solyc12g017610,0.0456181328514296,0,0.191316745231515,0.072523369277159,0.210636935664829,0.245546978907275
Solyc12g017620,0,0,0,0,0,0
Solyc12g017630,89.6606447345769,33.1072263820824,47.1254582343894,21.4120793969558,22.8674082580428,26.0169282286256
Solyc12g017660,0,0,0,0,0.0156386134879538,0
Solyc12g017670,0,0,0,0,0,0
Solyc12g017675,0.0461518858919927,0,0,0,0.0139086502601889,0.547670196718336
Solyc12g017690,16.7495747979575,0.650988275838758,13.4022867192031,17.2784543275934,15.8889746420757,18.5000601241738
Solyc12g017700,0.0272107050608516,0.382840357375413,0.259315090515749,0.156584165371177,0.152116559967101,0.262869983110466
Solyc12g017705,0,0,0,0,0,0
Solyc12g017710,0,0,0,0,0,0
Solyc12g017720,0,0,0,0,0,0
Solyc12g017730,0,0,0,0,0,0
Solyc12g017740,0,0,0,0,0,0
Solyc12g017760,0,0,0,0,0,0
Solyc12g017770,0,0,0,0,0,0
Solyc12g017780,0,0,0,0,0,0
Solyc12g017790,0,0,0,0,0,0
Solyc12g017800,0.0346595049044417,0,0.00460312696184025,0,0.00566311498212567,6.2999795222018
Solyc12g017810,0,0,0.0198675078805583,0,0,0
Solyc12g017820,0,0.127873836603835,0.0365471782577799,0.10003117900093,0.0632944115173762,0.111709847845716
Solyc12g017830,23.9935291962573,48.3317171180166,28.1937992834052,17.5837337045892,56.13443409278,50.7770556270711
Solyc12g150106,0,0,0,0,0.00801983663573195,0
Solyc12g017840,0.128762286263898,0.127873836603835,0.0127883712573269,31.0666076234221,0.0622041235413142,0.178529682650703
Solyc12g017850,4.9999471642533,1.35776684782021,2.28687783160015,73.5609234294067,20.1467652194336,2.60884477054907
Solyc12g017860,13.0407626348019,9.95384929176073,12.3227241528941,6.82405113976682,10.7986208192206,11.0175279760245
Solyc12g017870,0,0,0.050086166300864,0.0688587912827315,0.442113550369479,31.4729836535894
Solyc12g017880,4.31423440666924,2.70313345038474,1.23996190444844,0.552845460758794,0.631103270971826,1.63891015469677
Solyc12g017883,0,0,0,0,0,0
Solyc12g150107,0,0,0,0,0,0
Solyc12g017887,0,0,0,0,0,0
Solyc12g017900,0,0,0,0,0,0
Solyc12g017910,21.5509832733249,7.50022705821262,40.6745643052209,86.7921034977476,64.6883227310614,198.480959187108
Solyc12g017920,7.54247539459032,7.60952409755847,7.48799689746158,5.37901340243368,8.0354685572154,9.70500849337208
Solyc12g017960,14.4180656196091,1.27717606116616,49.8124021315153,123.023439218468,11.7238294095778,148.42460532975
Solyc12g017970,12.4233158793517,0.929205745367186,8.4481907718036,2.55304337449502,1.40262311547475,3.77189263362772
Solyc12g018990,26.9036276970557,15.6956734999558,18.9183725721178,37.7728127579289,90.9302624467017,62.1582675802491
Solyc12g019000,16.2463869140825,13.625732680588,24.8076439197528,30.6623545449063,31.1976930965716,37.3682126512594
Solyc12g019010,34.7349161327258,32.8484739078678,21.0693711845193,13.3448957284512,25.3081691097872,2.16519591894582
Solyc12g019040,0.155325328735131,0,0,0,0,0
Solyc12g019050,0.103415265512249,0,0.0183941861272444,0,0,0.528090367628046
Solyc12g019055,1.33256008858933,0,2.4967199896915,0.168574817275554,0.0607551611248111,0.111664321098224
Solyc12g019060,13.3428449965579,25.5627426899425,31.4159880935391,36.4246427641027,40.5628625704621,71.9085200169368
Solyc12g019070,0.381345626619779,0,0.870725207923758,2.71804930122892,0.195652973229786,0.760577687460195
Solyc12g019080,0.0609516298876739,0,0.329936469729135,0.740071118694316,0.124559687806209,0.550806450001007
Solyc12g019090,0,0,0.00342343336558348,0,0.00687414568777024,0
Solyc12g019100,20.8503648582169,0.616118234262321,16.9915398600367,4.83566157445459,8.4600053127858,3.53330906342838
Solyc12g019110,41.7358599483382,34.4215904158979,23.973002028993,6.77658401711026,8.92887030037269,4.07258721459026
Solyc12g019120,0,0,0.00474380912406458,0,0.0104533282896057,5.63629394549012
Solyc12g019130,0,0,0,0,0,3.88672216732661
Solyc12g019140,0.27626425877891,0.278217469528429,0.408061396113008,0.125358312335229,0.0127831509981144,12.0273426422378
Solyc12g019150,0,0,0.185317523912713,0,0.112292507173708,0.284905401408023
Solyc12g019144,0,0,0,0,0,0
Solyc12g019180,0.0372509878811925,0,0,4.3276767384523,0.090822037333985,1.27436627666403
Solyc12g019190,0,0,0,0,0,0
Solyc12g019200,0,0,0,0,0,0
Solyc12g019220,0,0,0,0.061729471983257,0,1.95069182468125
Solyc12g019230,0.0459275168762244,0,0.0674062035806476,0.610204218652905,0.0115999944030063,1.22387523552363
Solyc12g019235,0,0,0,0,0,0
Solyc12g019240,0,0,0,0,0,0
Solyc12g019290,35.9780630834118,13.6659981217306,32.3108244891751,16.2291906745958,46.046808377471,39.1396681386513
Solyc12g019300,34.916051957908,11.1783596665286,24.0460629762153,10.4469884023178,22.4217067201426,30.7126094769636
Solyc12g019320,15.3257406329404,7.50490120971149,47.2748965391359,9.96270310059703,7.29715066618271,61.5304245661828
Solyc12g019330,0,0,0,0,0.0376781004207029,0
Solyc12g019335,0,0,0,0,0,0
Solyc12g019340,0,0,0,0,0,0
Solyc12g019343,0.432958914055898,0.82536400995629,0.0931935888444312,0,0,0
Solyc12g019347,0.0152631612484661,0.578904735377618,0.0115291890780787,0,0,0
Solyc12g019410,11.0245827222717,10.3173316994421,12.9170716519309,2.0739889050168,1.77652818616177,32.3497339187739
Solyc12g019420,0,0,0,0,0,0
Solyc12g019430,0,0,0,0,0,0
Solyc12g019440,0,0,0.0940328587275488,0,0,3.97268371312393
Solyc12g019450,0,0,0.0865104506372255,0,0,0
Solyc12g019460,34.1414020346021,23.7453777927869,38.9646819074913,66.0465061303587,53.5008733289051,104.501013810165
Solyc12g019470,41.8577606767168,47.62577960284,21.8739131250689,32.9019525936556,21.2104774871472,23.1682017964477
Solyc12g019473,0,0,0,0,0,0
Solyc12g019477,0,0,0,0,0,0
Solyc12g019480,12.0453719304768,0.428561102453023,15.3223086325333,0.975133536826675,2.3751909889938,9.98426822243575
Solyc12g019490,7.81568548985378,3.28671233726122,7.17642837224993,12.7160693093427,7.76141019661621,18.2073320193547
Solyc12g019540,13.8870195798702,0,8.37007860939494,4.29109381823406,4.0934389284,4.38491743462887
Solyc12g019550,323.550539191018,339.151067684574,208.533981664678,59.5684949995347,61.4332920630351,1.25563796032129
Solyc12g019560,8.60083827547514,0.255747673207669,7.17609369616902,8.49064900880975,4.59958991960097,4.02644740131874
Solyc12g019570,19.8054356309762,1.5173988793738,16.7603724941061,11.8004163625342,8.28984646977871,5.80930629293163
Solyc12g019610,0,0,0.00586192596296369,0,0,0
Solyc12g019620,0,0.150343632924594,0.00688655672823483,0,0.0312779655772417,2.06808117407844
Solyc12g019640,0,0,0,0,0.0262121511662834,3.45568109296826
Solyc12g019645,0,0,0.039766639879455,0.159077251011082,0,0
Solyc12g019680,0.013583278832343,0.104622887846984,0.0487870600045683,0.237790573009432,0.448697954318511,0.155869512250759
Solyc12g019690,17.7199984921115,5.293905156048,20.707123822995,41.3716510319934,39.2691923707309,56.8115906785447
Solyc12g019700,4.2503305231025,0,7.91391385470948,110.815454550933,118.495635776262,4.05655338212101
Solyc12g019710,7.66975847010754,1.57708217457926,15.0358108853389,15.2270990353705,23.0089283823232,8.55819743729944
Solyc12g019715,0,0,0,0,0,0
Solyc12g019740,28.7375873490763,181.577339015815,32.5491047050006,107.627174064419,79.3752411919881,27.3050695682557
Solyc12g019750,47.2594144084061,34.0488667508386,43.5295814980064,43.020929241415,50.3398021309775,52.7832770526883
Solyc12g019760,0,0,0.441819797527084,10.676486458941,1.01263567810498,0
Solyc12g019770,0,0,0.077374260266984,34.1981402084058,0,0
Solyc12g019790,0,0,0,0,0,0
Solyc12g019795,0,0,0,0,0,0
Solyc12g019810,0,0,0,0,0,0
Solyc12g019830,0,0,0,0,0,0
Solyc12g019840,0,0,0,0,0,0
Solyc12g019860,31.5178916487185,32.7352711063415,38.0400139151968,34.5133041215979,51.2357762569115,52.5775922991407
Solyc12g019870,0,0,0,0,0,0
Solyc12g019880,0,0,0,2.35305131000862,0.0186487741738034,0.0706047229323418
Solyc12g019890,24.4040003233271,5.81156429134798,11.0327147440399,17.1039301532624,6.37018695091337,18.0661435269179
Solyc12g019900,0,0,0,0,0,0
Solyc12g019910,0,0,0,0,0,0
Solyc12g019913,0,0,0,0,0,0
Solyc12g019917,0,0,0,0,0,0
Solyc12g019920,0,0,0,0,0,0
Solyc12g019930,0,0,0,0,0,0
Solyc12g019940,0,0,0,0,0,0
Solyc12g019945,0.0666046985854788,0,0.159582496614939,0,0.0219976650020634,0
Solyc12g019950,0,0,0.152958287322275,0,0.0617154248414111,0
Solyc12g019955,0,0,0,0,0.0766989059886866,0
Solyc12g019960,18.4974491862808,37.9098224350962,28.8708981294375,19.0141755683869,46.7391984745905,50.654850374257
Solyc12g019970,2.59479417325528,0,0.321017389402841,1.51039930080317,4.74335833702799,2.1178332557271
Solyc12g019973,0,0,0,0,0,0
Solyc12g019977,4.6400049071235,0,6.64370345932504,1.45501306657134,4.27113157938416,4.74135341665328
Solyc12g019990,13.8295318554928,0.788150511071587,15.8861348612203,8.38746693789319,12.015861009903,10.4584278292393
Solyc12g020000,74.74513896007,186.108159295013,94.5907712452755,101.291094309875,67.8802387626679,87.3294283771222
Solyc12g020020,0,0,0,0,0,0
Solyc12g020030,0,0,0,0,0,0
Solyc12g020035,0,0,0,0,0,0
Solyc12g020040,0,0,0,0,0,0
Solyc12g020050,76.5236151078336,25.4689832687144,52.5854741293871,18.8200720129307,36.2418671658981,54.2579762883689
Solyc12g020110,2.14094107161109,5.01179468745681,5.00409101393958,5.57081526754465,2.44672633551409,8.10409495673312
Solyc12g020120,3.57893272620865,0.104622887846984,5.47719902546994,2.35257926066568,2.75584262708718,1.69092526125482
Solyc12g020130,0,0,0,0,0,0
Solyc12g021130,14.4142132705297,10.5815866188426,14.1137524357011,28.0852920474548,27.62266970741,25.1155233532942
Solyc12g021140,0,0,0,0,0,0
Solyc12g021150,0,0,0,0,0.0362920548151,0
Solyc12g021160,4.91585177191413,4.84365540971031,18.8346116607237,13.2888918728855,14.0839015739716,0.987158626183666
Solyc12g021170,8.31303882616452,6.40677503416172,9.44592656568351,16.2365245109767,17.2181955538752,15.0071291833761
Solyc12g021180,15.79043888364,5.45353718760159,9.03529723680872,16.0317204647951,15.3281276814952,14.3199846164872
Solyc12g021190,19.4240408357424,0.360370561054653,23.1602263559734,32.8771806460366,25.6051925405152,27.7741042576277
Solyc12g021193,0,0,0,0,0,0
Solyc12g021197,0,0,0,0,0,0
Solyc12g021200,0,0,0,0,0,0
Solyc12g021210,0,0,0,0,0.0203910215514731,0
Solyc12g021215,0,0,0,0,0,0
Solyc12g021230,134.931417614708,47.6419785646563,58.3105607722667,24.2708380063083,40.6024931791208,26.3118571063155
Solyc12g021250,0,0,0,0,0,0
Solyc12g021260,0,0,0,0,0,0
Solyc12g021265,0,0,0,0,0,0
Solyc12g021280,25.8327966126925,21.6002415863312,26.8561478817007,23.1815980385728,13.9358002500778,5.43944549121612
Solyc12g021310,8.71114399786786,1.13533967443447,9.99607201222245,7.36834555967195,17.0701703742857,18.1293467714332
Solyc12g021320,0,0,0,0,0,0
Solyc12g021323,1.02428604700005,1.76697000057915,0.437566316593936,0.404047452981317,0.865426022259601,0.443146503850774
Solyc12g021327,110.364436249004,72.7165112350737,36.332598578508,60.8619494828207,81.7125590512584,32.4204003078153
Solyc12g021330,126.902526991146,7.05543261580989,54.7691057786977,36.2654605485875,51.5013139440919,18.8354653670167
Solyc12g021340,83.9426147682517,4.75682816668523,44.7784555500415,15.5090714471039,29.092142189141,12.7644080678758
Solyc12g021360,57.1181458492791,191.607826190798,65.5816632073781,49.2111664964918,31.5967585832397,2.47214566188457
Solyc12g021363,0,0,0.00196607721786227,0.0232982817282471,0,0
Solyc12g021367,0,0,0,0,0,0
Solyc12g082700,0,0,0,0,0.0332823220382876,0
Solyc12g082710,0,0,0,0,0,0
Solyc12g082720,0,0,0.00999509225286555,0,0,0
Solyc12g082730,0,0,0.00380095057503337,0,0,0
Solyc12g082750,0,0,0,0,0,0
Solyc12g082760,0,0,0,0,0,0
Solyc12g082763,0,0,0,0,0,0
Solyc12g082765,0,0,0,0,0,0
Solyc12g082767,0,0,0,0,0,0
Solyc12g082770,0,0,0,0,0,0
Solyc12g082780,0,0,0,0,0,0
Solyc12g082790,0,0,0,0,0,0
Solyc12g082791,0,0,0,0,0,0
Solyc12g082792,0,0,0,0,0,0
Solyc12g082793,0,0,0,0,0,0
Solyc12g082794,0,0,0,0,0,0
Solyc12g082795,0,0,0,0,0,0
Solyc12g082796,0,0,0,0,0,0
Solyc12g082797,0,0,0,0,0,0
Solyc12g082798,0,0,0,0,0,0
Solyc12g082799,0.295728077671955,0,0.0262935220655628,0.318154502022165,0.541966510461565,0.346897391413783
Solyc12g077690,0.818474082113402,0,0.377505919000332,0,0.0579707224122427,0.91366214934297
Solyc12g077680,0.399617612377829,0.300687265849188,0.293763116467375,0,1.09612151391486,0
Solyc12g077670,1.76957980471254,0,0.251809257179327,0,0.615090198743666,0.86952530215044
Solyc12g077660,1.1735130103118,0.255747673207669,1.3852322202343,0.6547733278224,0.892130347237007,0.7097197052932
Solyc12g077630,0,0,0.0199305482740765,0,0,0
Solyc12g077620,0,0,0,0,0,0
Solyc12g077623,0,0,0,0,0,0
Solyc12g077627,0,0,0,0,0,0
Solyc12g077600,0,0,0,0,0,0
Solyc12g077590,56.353595747936,53.6774341405404,50.1862005112576,37.9742473744761,38.9669256921247,48.1553620820351
Solyc12g077580,0,0,0,0,0,0
Solyc12g077540,4.9068965791002,2.06454541980166,7.04394384754565,6.33664354704744,8.01774704443638,6.37310132505671
Solyc12g077520,0.636195694157944,0,2.18781031195596,1.79813138427258,0.982803405464334,1.20046403655098
Solyc12g077523,0,0,0,0,0,0
Solyc12g077525,0,0,0,0,0,0
Solyc12g077527,0,0,0,0,0,0
Solyc12g077460,4.03235480106397,0.278217469528429,2.78117529362547,3.04707808168334,1.91685775167953,2.10873281641687
Solyc12g077440,0.984163180651423,0,1.62906312916485,0.628778563550218,0.997577386548706,0.35017007485832
Solyc12g077430,0.161051663329432,0,0.541153693780123,0.203190474267902,1.29761785670331,1.60432533293685
Solyc12g077390,0,0,0,3.62170786217922,0.0423537196468714,0
Solyc12g077395,0,0,0,0,0.138276226683761,0
Solyc12g077380,0.269527013609237,0,4.0074926721478,9.096600248176,0.741904059731948,3.21096039491611
Solyc12g077370,0,0,0.106010559853431,0.102478673978594,0.0706834594237332,4.16772043997585
Solyc12g077360,0,0,0.105774148054883,0,0.144826315103699,8.88966365485343
Solyc12g077350,0.0424855059452656,0,0,0,0,0
Solyc12g077353,0,0,0,0,0,0
Solyc12g077355,0,0,0,0,0,0
Solyc12g077357,0,0,0,0,0.048349117571133,0
Solyc12g076350,17.3608113860101,0.300687265849188,7.88952277161559,7.85315153586883,8.14074745983278,11.5338144426403
Solyc12g076340,18.2645919402769,0,6.5532019508336,9.21504829003272,8.48571013068312,9.86382919635455
Solyc12g076320,21.3025562906971,0.533183990300007,28.6509575509918,12.9315432489755,11.0410333228155,13.1845350906751
Solyc12g026360,0,0,0,0,0,0
Solyc12g026370,0,0,0,0,0,0
Solyc12g026380,0,0,0,0,0,0
Solyc12g026400,29.4736843543184,11.0876865656918,31.6239575759898,31.3294187034188,35.0674056085676,41.0170423235554
Solyc12g026410,0,0,0,0,0,0
Solyc12g026430,17.8259459405541,25.7805084749471,16.7606728608625,20.4173005874692,36.8915968151398,71.4707101990271
Solyc12g026470,1.31464397729689,0.104622887846984,1.75836875304334,4.30486422138476,6.54243874628983,5.49916261059874
Solyc12g026475,0,0,0,0,0,0
Solyc12g027480,0,0,0,0,0,0
Solyc12g027490,0,0,0,0,0,0
Solyc12g027540,5.09034044691421,0.834652408585287,0.690441591383697,5.92299235775175,20.1694934654281,0.407633882014556
Solyc12g027550,0,0.104622887846984,0,0,0,0
Solyc12g027560,0.20003985128311,0,0,0,0,0
Solyc12g027565,0,0,0,0,0.0149138121275407,0
Solyc12g027580,10.1889651126366,10.2483727687253,12.7467307134112,10.120797489396,10.2194178361594,10.6139726291527
Solyc12g027650,0,0,0.0209131661900614,46.0517403221233,0.154891135950284,0.126776087707876
Solyc12g027655,0,0,0,0,0,0
Solyc12g027690,0,0,0,0,0,0
Solyc12g027700,0,0,0,0,0,0
Solyc12g027705,0,0,0,0,0,0
Solyc12g027730,0,0,0,12.3075731300793,0.036132947607186,0.101908470503639
Solyc12g027740,23.4113112873985,29.5454555631704,29.0809559402434,26.1534684564526,38.1564284852855,33.6463689778419
Solyc12g027760,8.06634357531737,4.53751283992617,6.3468112956349,14.6486336706446,20.2228186527541,29.3557991054966
Solyc12g027770,19.3068628888541,0.255747673207669,17.6009137644611,8.40439158748329,7.92437506437596,2.9474073637699
Solyc12g027800,16.5869715983488,0.278217469528429,8.1725721193034,4.17766955200182,7.70365937514907,2.36761707770433
Solyc12g027805,0,0,0,0,0,0
Solyc12g027810,0,0,0,0,0,0
Solyc12g027820,0,0,0,0,0,0
Solyc12g027840,0,0,0,0,0,0
Solyc12g027850,19.1019296549399,13.4955281497935,27.1521718404177,32.0568811896963,37.1472135881254,40.4673777971239
Solyc12g027870,8.10726274762695,0.533183990300007,15.0669352738647,17.075605232392,25.3032692297731,28.6385854851309
Solyc12g027880,0,0,0.0520267506378829,882.593741604874,1.80021630569979,1.68844326107433
Solyc12g027890,0,0.127873836603835,0.0773028762622329,504.851905331279,1.08262965399555,2.09797766275764
Solyc12g027893,5.83566004639396,0.533183990300007,2.6819056397717,0,0.0625439598681998,0
Solyc12g027897,9.95152006945587,15.5538970175929,1.17336952976212,0,0.370631821912535,0
Solyc12g068070,6.31912746435059,15.277963101004,6.82934894412794,7.70293112580358,21.7244762004724,25.6449642339469
Solyc12g068075,0.0623932060743396,0,0.166229672157657,0.773049540758527,0.395165501561662,0.143883882735091
Solyc12g070090,0.283294143207501,0,0.722343114716871,4.63186016599497,5.79566246960436,0.591428373036025
Solyc12g070100,15.6827375601296,33.8457975271469,30.2928330543471,30.0897669273596,38.2741502796547,49.5080659972502
Solyc12g070110,0,0,0,0,0,0
Solyc12g070120,5.43872016045867,0.104622887846984,4.47336470087101,4.73141915399108,7.64294099872942,3.93312037377043
Solyc12g070123,1.1032815950915,0,1.08951912346418,1.10645530175116,1.13718543054185,1.23968757706786
Solyc12g070127,1.0417521003363,1.03382863321417,0.487094533851893,0.452116174329619,0.99745936386615,1.51701288830309
Solyc12g070130,0.0634489008989214,0,0.018929656596431,0,0,0
Solyc12g070140,0.0713076980354553,0,0.0164381387223471,0,0,0
Solyc12g070150,0,0,0,0,0,0
Solyc12g070153,0,0,0,0,0.034369828957817,0
Solyc12g070155,0,0,0.0284180873142887,0,0,0
Solyc12g070157,3.102101143084,0,1.88852120508005,0,1.16358292037955,2.18204019196027
Solyc12g070156,0,0,0.00613697234245758,0,0,0
Solyc12g070200,0.318070883105828,0.300687265849188,0.0544140407209471,714.071603658611,0.930746534645899,2.08578805455639
Solyc12g070210,0,0,0,0.210447276920327,0,0
Solyc12g070270,33.2083893177676,45.0898717059105,35.5278024481724,20.8529211705833,15.6280361331706,10.535955876179
Solyc12g062160,0.217984242974912,0,0.16730762251592,1.7209323275512,1.35878258757902,0.383334589937272
Solyc12g062170,0,0,0,0,0,0
Solyc12g062175,0,0,0,0,0,0
Solyc12g062200,0.75351150231927,0.974926490444794,10.4996226521382,1.15000025823047,29.1801675238362,1.53768939847841
Solyc12g062203,0,0,0,0,0,0
Solyc12g062207,0,0,0,0,0,0
Solyc12g062210,0,0,0,0,0,0
Solyc12g062220,0,0,0,0.111620415093013,0,0
Solyc12g150126,0,0,0,0,0,0
Solyc12g062227,0,0,0.00769962967898436,0.0464437065966492,0.00758811648751332,0
Solyc12g062250,33.1498862530166,6.38119339121428,48.0448070314133,15.7939567558443,15.7681418410053,2.39778603359196
Solyc12g062260,1.39037123686008,0.127873836603835,0.444076959053771,0,0,0
Solyc12g062270,0,0,0,0,0,0
Solyc12g062280,41.0230656126087,17.5107077029209,48.6168852737018,40.977836353338,40.5735638898176,62.2770421085144
Solyc12g062285,0,0,0,0,0,0
Solyc12g062290,46.3671673697055,2.70313345038474,38.2437188043332,19.9339765508297,21.7473180382158,24.9432746968576
Solyc12g062340,0,0.278217469528429,0.136105805575887,1.52013643690523,1.35881793250572,0
Solyc12g062345,0,0,0,0,0.0127359920451139,0
Solyc12g062410,0,0,0,0,0,0
Solyc12g062420,0,0,0,0,0,0
Solyc12g062425,0.164440431784369,0.150343632924594,0.0232231831292128,0,0,0
Solyc12g062430,0,0,0,0,0,0
Solyc12g062440,0,0,0,0,0,0
Solyc12g062443,0,0,0,0,0,0
Solyc12g062447,0,0,0,0.169163361352225,0,0
Solyc12g062460,0,0,0,0,0,0
Solyc12g062470,0,0,0,0,0,0
Solyc12g062480,1.89697470656077,4.16630433848803,6.01975652540171,1.27616930467389,2.20203389886911,2.72723214976432
Solyc12g062490,0,0,0,0,0.0376280734166406,0
Solyc12g062510,0,0,0,0,0,0
Solyc12g062520,0,0,0,0,0,0
Solyc12g062525,0,0,0,0,0,0
Solyc12g062530,0,0,0,0,0.0498542888926463,0
Solyc12g062540,0,0,0,0,0,0
Solyc12g062550,0,0,0,0,0,0
Solyc12g062560,0,0.833871256149196,0,0,0,0
Solyc12g062563,0,0,0,0,0,0
Solyc12g062567,0,0.104622887846984,0,0,0,0
Solyc12g062580,0,0,0,0,0,0
Solyc12g062590,0,0.104622887846984,0,0,0,0
Solyc12g062600,0,0,0,0,0,0
Solyc12g062610,0,0,0,0,0,0
Solyc12g062620,0,0,0,0,0,0
Solyc12g062630,0,0,0,0,0,0
Solyc12g062640,0,0,0,0,0,0
Solyc12g062650,0,0,0,0,0,0
Solyc12g062680,0,0,0,0,0,0
Solyc12g062690,4.08694142088472,0.441742500144788,0.59169560408106,7.93428692806888,0.841499824171573,20.5350717062966
Solyc12g062700,0,0,0,0,0,0
Solyc12g062705,0,0,0,0,0,0
Solyc12g062710,0,0,0,0,0,0
Solyc12g062720,0,0,0,0,0,0
Solyc12g062730,0,0,0,0,0,0
Solyc12g062733,0,0,0,0,0,0
Solyc12g062790,0,0,0,0,0,0
Solyc12g062800,1.10657222012055,2.24125184810979,5.32920748721959,3.74872721159788,1.28663991496252,0
Solyc12g062810,0,0,0,0,0,0
Solyc12g062820,0.0669196472162669,0,0.0101411546197464,0,0.00610677367246347,0
Solyc12g062822,0.122473378336598,0,0.0386750959301725,0,0,0
Solyc12g062824,0,0,0,0,0,0
Solyc12g062826,0,0,0,0,0,0
Solyc12g062828,0,0,0,0,0,0
Solyc12g062840,0.746491077997354,0,0,0,0.305230340159059,4.34300779019669
Solyc12g062850,0,0,0,0,0,0
Solyc12g062855,0,0,0,0,0,0
Solyc12g062860,77.6894134447035,87.7436188168283,72.5276390629102,69.1480395311586,126.140771515193,70.8566217936368
Solyc12g062870,87.0329010107905,43.6113085346623,140.89532765591,124.805741928508,156.689201169213,193.524723658137
Solyc12g150127,0,0,0,0,0,0
Solyc12g062900,0,0,0,0,0,0
Solyc12g062910,0,0.150343632924594,0,593.4559288823,1.68567525164242,2.29367379590924
Solyc12g062930,0,0,0,0,0,0
Solyc12g062935,0,0,0,0,0.0241894757678403,0
Solyc12g062940,0.0221286019455408,0,0,0.16141147332966,0.0421364371219852,35.5493641657662
Solyc12g063010,0,0,0,0,0,0
Solyc12g063030,0,0,0,0,0,0
Solyc12g063050,26.0571794896199,65.2937159756374,40.4955131411006,33.9911138755193,43.4097064400706,57.9562588387105
Solyc12g032920,0,0,0,0,0,0
Solyc12g032930,0,0,0.0589199094242792,0.492383073094423,0.10744649870547,0
Solyc12g032940,0,0,0,0,0,0
Solyc12g032950,36.1878292880637,10.7063358457021,35.6831998127969,41.9364677468591,36.1063493151569,37.5098705975304
Solyc12g032960,0,0,0.0521408974288595,0.27729523547149,0,0
Solyc12g032970,0,0,0,0,0,0
Solyc12g032980,0,0,0.010193562259866,0,0,0
Solyc12g032990,0,0,0.0130132929257415,0,0,0
Solyc12g033000,0,0,0.00940944208603018,0,0,0
Solyc12g033020,0,0,0,0,0.0264748181095282,0
Solyc12g033040,0,0,0,0,0,0
Solyc12g033060,0,0.104622887846984,0,0,0,0
Solyc12g033070,0,0.405310153696173,0,0,0,0
