apices,coty,In,leaves
Solcle2_02g001340,24.4170089277361,22.2070335015633,36.1736929413956,19.9207589350912
Solcle2_02g001350,36.7709121225577,18.8512096247008,39.0120053837405,16.3370275671002
Solcle2_02g001380,9.68047589849087,2.84284988002984,6.64178103194125,2.47460153813261
Solcle2_02g001400,70.8551684228178,0,16.7436256422937,0.173672259877056
Solcle2_02g001410,129.611283213699,2.12232436652611,224.382038040645,38.4093993406704
Solcle2_02g001420,0,0,0.126571159566506,0
Solcle2_02g001440,19.5678139762794,17.7089806566715,20.0350601052155,10.5884628521125
Solcle2_02g001470,27.8799500052406,4.3264193846769,17.9334779549203,5.92103723964482
Solcle2_02g001480,351.760005718266,31.0779854351769,172.894416751067,52.2387449899508
Solcle2_02g001490,13.6528318008289,0.35160470532126,14.5475924172865,3.36484326218899
Solcle2_02g001510,18.9660916859986,9.8210609005308,19.1396607473171,8.85732845749541
Solcle2_02g001520,0.647896080513886,0.140649330003585,0.470185734082289,0.0715168260610007
Solcle2_02g001530,9.29576614565875,12.2970233897691,17.3451483667599,10.9424505560371
Solcle2_02g001540,12.4602822803511,11.1976576019259,14.8016430138421,10.3983717091998
Solcle2_02g001550,0.0973330120955494,0,0.167503575848335,0.067518076209439
Solcle2_02g001560,26.5542671361495,17.8670716002778,28.897362530825,14.1494068748019
Solcle2_02g001580,10.6342613732817,8.0205322607893,12.1298082954992,5.00462684758586
Solcle2_02g001590,14.1457310912198,9.47764693489533,20.1199552294151,6.71233233558167
Solcle2_02g001620,31.75855313617,16.2578840098672,30.2625953400773,16.5061799521563
Solcle2_02g001630,0.231265358439561,0.068959143859222,0.465507212600536,0.266655174008728
Solcle2_02g001640,28.5021822699384,10.3707779874491,22.5117157677861,11.382616943134
Solcle2_02g001660,29.9976448829173,7.85587890483795,22.5815627466161,7.19395738395391
Solcle2_02g001670,0.126867543419012,0,0.0734258324483405,0
Solcle2_02g001680,0,0,0.180595154073308,0
Solcle2_02g001690,0.727494741834163,0.0964114506527027,0.0877851512538012,0.221751916807466
Solcle2_02g001700,0.9529755682506,0.109728141118627,1.25058043142685,1.08840266651184
Solcle2_02g001710,0.0962294632055772,3.68111240565995,1.34666310286649,5.18688754419957
Solcle2_02g001720,17.6775889186525,516.280369507992,62.8170939551351,202.608569234462
Solcle2_02g001750,1.82835980090597,1.23346901434811,2.22716064991273,0.928752862931207
Solcle2_02g001760,1.57905835436873,1.87449114400935,2.56143944790308,1.4014038036994
Solcle2_02g001770,2.62885268066917,1.33256122812945,2.87424798433465,2.03161820050299
Solcle2_02g001780,0.611235294065055,0.245333078490583,0.761045952605483,0.476353382844643
Solcle2_02g001790,5.33027548364806,2.00824212565416,6.57294516179393,2.46198935404007
Solcle2_02g001800,2.77862575006104,1.08909133266678,1.53550514770465,0.191416813502769
Solcle2_02g001810,1.00146768787397,0.381945954467568,1.74529003950129,0.169746294599671
Solcle2_02g001820,0,0.182867401485381,0.616146129968619,0.213317979908082
Solcle2_02g001830,1.50486500970424,0.568844450037015,1.09049165183963,0.874102255759056
Solcle2_02g001840,1.47181017134079,0.242979195825745,1.1722668293311,0.733274030212357
Solcle2_02g001860,10.284854944763,8.94359238873411,8.91447984970379,8.44678337436223
Solcle2_02g001870,1.25739831921954,1.48620544668387,1.19999339440258,0.555430206845156
Solcle2_02g001880,1.38404275424885,0.232967089676043,0.720401314944179,0.385259594634673
Solcle2_02g001890,18.2924219381767,3.80519406657774,8.68335299421451,2.98486086747652
Solcle2_02g001910,0,0.40261709911161,0.410777630202988,2.30843590979495
Solcle2_02g001930,0.129909775327529,0.00940054195432125,1.42226968001237,0.0177949837293954
Solcle2_02g001940,0,0,0.0267840141264667,0
Solcle2_02g001970,0,0.0758233013599575,0,0.115663014987544
Solcle2_02g001980,0,0.0638408790706372,0,0
Solcle2_02g001990,0,0.483099850444971,0.0557521830383442,1.11544253339474
Solcle2_02g002000,36.7652840652955,20.9956358458476,33.5390136903723,15.5857744203403
Solcle2_02g002010,19.3638836990475,12.8062383989668,20.5878981671266,17.5559588446788
Solcle2_02g002040,29.2627359721537,6.56414723055751,26.3460798517547,9.91485447840994
Solcle2_02g002050,0.653336775381742,0,0.285170779338363,0.0824013470323733
Solcle2_02g002070,0.257195110749452,0.210173093058978,0.137469987320967,0.0594704671258897
Solcle2_02g002080,0,0,0.0176860221066053,0.191140644368761
Solcle2_02g002090,0,0.177188858715855,0.275733966639024,0
Solcle2_02g002100,0,1.94802707008774,0.821028899564989,0.600324227753265
Solcle2_02g002110,0,0.403996882570489,0.0792959381866165,0.0958888639326233
Solcle2_02g002150,0.102135242535883,0,0,0.488445950193227
Solcle2_02g002170,25.2394722552244,13.4634955358595,19.6326446936076,11.0760045738038
Solcle2_02g002190,0,0,0.312404473921758,0.300673863013923
Solcle2_02g002200,6.13517503766921,3.90337259591177,6.31744369945203,4.60948677630239
Solcle2_02g002210,5.54047768119809,17.1081656700518,16.3894302181279,63.5030157310584
Solcle2_02g002220,2.09707603778192,43.1206155865364,6.49488876222385,23.7660593671603
Solcle2_02g002230,0,1.07128499318605,0,1.72129338724619
Solcle2_02g002260,27.0842772534297,13.9569647455562,22.0180513924906,11.7585679912043
Solcle2_02g002270,20.1654677596342,20.2739131933395,25.1474555344926,15.9488682004201
Solcle2_02g002290,32.6681755628,20.5407110496393,21.544591604358,50.6241018149304
Solcle2_02g002320,15.856116812854,5.07348640225506,13.8807942841109,6.92284253866288
Solcle2_02g002330,11.4744342327921,5.13516871967267,13.8608115035925,12.0383392369169
Solcle2_02g002340,0.189875585117045,0.0566174626316207,0.0486428442616427,0
Solcle2_02g002360,69.0728878537168,24.9515371626451,54.1629058657101,41.862726737391
Solcle2_02g002370,0,38.5981826375095,0.435027594507077,0.579045363904376
Solcle2_02g002380,5.4335211348415,1.3945638939197,4.97311929346635,2.94746896756549
Solcle2_02g002390,3.7909155281681,0.347986718118789,0.419011135270425,0.0348711074962447
Solcle2_02g002420,8.59412433614613,11.4977182842481,16.7385310024451,3.35273568494665
Solcle2_02g002430,34.0151684043205,9.29507102170158,21.0998284379883,6.74993885931268
Solcle2_02g002450,5.85886623554255,3.65211477995349,5.25892625020648,2.37520336993493
Solcle2_02g002480,19.6217889817622,6.95323799822236,15.1652512297086,6.03770127330796
Solcle2_02g002490,0,0,0,0.22357800070266
Solcle2_02g002510,27.542594874013,17.3779863086603,28.2256943056054,14.3428007627417
Solcle2_02g002540,0.0454116567936431,0,0.0316570220238261,0.0307886537556386
Solcle2_02g002530,6.87412386912171,2.65660656613628,5.27046363323609,2.57461303902485
Solcle2_02g002570,34.5217119771286,12.8754457104667,25.1842628152956,6.8716431578396
Solcle2_02g002590,2.86006584904445,0,0.822008647648718,0
Solcle2_02g002600,3.79701202974848,0.173698692488093,12.177473889235,2.69272562176399
Solcle2_02g002660,0,0,0.0682954164290917,0
Solcle2_02g002680,4.26515225326174,1.29362039390192,2.83638283105715,1.77022407810547
Solcle2_02g002690,0.520701757959013,0.407472132513867,0.772390885908905,0
Solcle2_02g002720,20.299523712824,2.41964213195635,105.328738581167,57.5845120642304
Solcle2_02g002730,4.30417116963612,7.80872986732905,5.48223507185347,1.32695013055349
Solcle2_02g002740,0,0.036679785275803,0.0628596323615183,0.044830550269428
Solcle2_02g002750,0,0,0.0633954505814878,0
Solcle2_02g002760,17.2909742465772,11.893332526219,9.93396132734807,16.6361057445111
Solcle2_02g002770,23.9218384422199,2.32426962460489,11.4243317655488,1.30763288627967
Solcle2_02g002800,0,0.201516727993815,0.0957689603700605,0.119015499212593
Solcle2_02g002820,0,0,1023.30810236408,0
Solcle2_02g002830,32.3826041543427,9.78897241134016,23.6903808664999,13.8505217748172
Solcle2_02g002840,33.3622976046022,38.7117806547609,64.6053205378075,17.1261294495982
Solcle2_02g002850,4.95367993317292,8.5079730578982,52.1150188937137,9.83632773415376
Solcle2_02g002860,5.17413564790928,72.500355423694,153.583927918012,81.2773423269625
Solcle2_02g002890,0.558771082605357,0.323291228100296,0.303776959495149,0
Solcle2_02g002940,28.0017455171698,17.7973680129572,19.2734989958198,51.4319742347089
Solcle2_02g003020,0.380543786312964,0.537083895131149,1.07192662590177,2.36422341654057
Solcle2_02g003030,7.18167886169623,0.712149841693759,5.35897080528343,0.645262554110532
Solcle2_02g003050,0,0,0.0909763656274238,0
Solcle2_02g003060,0.678995092378552,1.46457948663845,2.45163172237345,1.19972924678554
Solcle2_02g003070,4.1913277307318,7.13900751016777,6.37767937364718,3.59450589651567
Solcle2_02g003080,1.06092983184149,2.26617000685702,3.60284700733617,2.4994359308032
Solcle2_02g003100,10.9244259912391,3.04785628740387,5.75429853949567,5.7446741012965
Solcle2_02g003110,3.41448681512203,1.70897142685926,2.98937214221578,2.36655727021774
Solcle2_02g003120,9.51700562712038,6.11013503147854,11.2815109171982,4.60905891044217
Solcle2_02g003130,0.0920546491836432,0,0.15324977301999,0
Solcle2_02g003150,50.3324850455032,13.3344958273021,29.4526045624408,10.117165381783
Solcle2_02g003170,0,0.203883767024728,0,0
Solcle2_02g003180,0,0.392654275084254,0,0
Solcle2_02g003190,28.2521411787115,1044.17108188804,68.4519875287695,280.05773911674
Solcle2_02g003200,8.69483847148287,21.0909339611768,8.1552895616622,16.2194925544541
Solcle2_02g003210,1.11292725266261,0.873179491552747,3.19331193393895,2.0987703552971
Solcle2_02g003240,12.0377078733683,5.588958206304,13.0632567790888,4.68385435548708
Solcle2_02g003250,0.27803678351708,0,0.4436714933815,0
Solcle2_02g003270,0.761384959584071,0.388115884355189,1.40373824930199,3.51360653660201
Solcle2_02g003280,0.32801695283988,0,0.177281875282439,0
Solcle2_02g003300,0.225729751455636,0,0,0
Solcle2_02g003310,5.52753357766153,4.19635110817932,5.19188428439949,2.79472266168298
Solcle2_02g003330,12.9165158377759,1.33063647134511,4.85193373493598,1.16932429865724
Solcle2_02g003340,10.8711023897271,40.0723470590875,11.0590812268285,20.0240102676122
Solcle2_02g003350,4.95266229071983,1.62644044704756,1.4229896177485,1.5213210669032
Solcle2_02g003370,0,0.853894146059958,0.191693532170447,0
Solcle2_02g003380,14.1457310912198,3.90716982959812,9.00344758109782,3.24110125161768
Solcle2_02g003390,3.91974075477722,0.167713690934403,7.17976278532227,2.51305049950442
Solcle2_02g003400,8.2913003664923,8.15538979829567,13.3426674990985,3.8681333390239
Solcle2_02g003410,7.96071467615898,6.21539153282039,7.90674642548723,7.10248740551711
Solcle2_02g003420,0,0,0.634655704184483,0
Solcle2_02g003470,25.7189925364154,31.5834019256693,44.7832198054158,36.8772635120611
Solcle2_02g003500,39.2886273210977,57.0741890814253,11.6706863087243,11.910527154104
Solcle2_02g003530,15.4886802454496,0.92765996305522,16.3927833006675,1.17378414735119
Solcle2_02g003560,158.781238729108,53.2177299896187,114.963908666705,73.5600437122689
Solcle2_02g003600,0.0449070828292693,0,0.129722345861557,0.073816228803418
Solcle2_02g003650,71.8725151130712,3.58770508337163,41.6615759691397,4.1885283538969
Solcle2_02g003660,37.8581298999674,1.56573257119024,20.8326663940142,1.87902376955905
Solcle2_02g003680,0.63975668251748,0,0.109263072286202,0.289165798338134
Solcle2_02g003690,0.339497546189276,0,0.173946811079635,0
Solcle2_02g003720,0.979319844776758,0.0645215308041815,0.464924141385499,0.147548702228945
Solcle2_02g003730,0.558017005570802,0.060124703496394,0.0932818143159637,0.0290314410525793
Solcle2_02g003740,17.9531097460185,5.47090257153871,78.449260386909,11.4434969200791
Solcle2_02g003750,0.307515893287388,0,0.347576793146783,0.0678891609709497
Solcle2_02g003780,2.67444776886826,0.266446923145121,0.863383612150134,0.553371523337492
Solcle2_02g003810,0.423524882970654,0,0.238628621436081,0.184475373211384
Solcle2_02g003820,15.4454457000285,0.785378894607912,6.06288814721372,1.32494906807204
Solcle2_02g003830,0,0,2.41482124788115,0.036483439445204
Solcle2_02g003850,8.31844098240317,9.80997954751519,11.9022095435708,8.34380027218759
Solcle2_02g003910,0.0780095464589329,0,0,0
Solcle2_02g003920,92.4197926789503,89.9466202430048,136.761491940368,79.9598183661745
Solcle2_02g003930,23.5602074711149,2.68343294833765,11.5469849394331,2.31816778617408
Solcle2_02g003940,16.0204665370442,7.77998712655863,21.1630516543686,8.22765168010699
Solcle2_02g003950,0,0,0,1.82525580924656
Solcle2_02g003960,0.151561404548784,2.77638408641306,2.1490729784021,4.14663013640322
Solcle2_02g003970,27.3714708694166,2.64896976743091,25.3474319087133,5.05766673819092
Solcle2_02g003990,5.44577441070435,7.36502519737371,3.53103803026644,0.593063069870066
Solcle2_02g004000,11.7079261645858,3.19051404960395,9.74154192749041,3.77212944653067
Solcle2_02g004010,9.34984439329118,6.72763029436541,16.1501532741524,5.62579842692118
Solcle2_02g004020,12.2586430149752,5.79054551371111,11.9262974240198,7.29629619997079
Solcle2_02g004030,0,0,0.140348234022685,0
Solcle2_02g004040,24.7582708695548,8.46274198049085,14.2827269547492,8.56815993055993
Solcle2_02g004050,15.8751464910868,10.7629729049294,14.5978901219369,5.99743723234968
Solcle2_02g004060,19.3548009862974,15.1809371120172,30.2537604445671,15.8206675265457
Solcle2_02g004100,0,0.118903637269062,0.295271805387059,0
Solcle2_02g004140,0,0,0.0643386064944012,0
Solcle2_02g004150,0,0,0.0366624292519448,0
Solcle2_02g004210,30.0555180596977,9.27596708103784,28.5458582072809,12.0230801868971
Solcle2_02g004220,14.724648911679,4.08662685147988,10.1173779845105,2.32498964380868
Solcle2_02g004240,23.4970182313064,34.8569359119947,25.8997985632333,44.9134903847919
Solcle2_02g004250,114.791102940239,33.4869625026272,69.1102938648446,38.1312568811099
Solcle2_02g004260,5.1899063321364,0.863327996050769,2.77131778776539,0.6883336619794
Solcle2_02g004270,0,0,0.430475030317268,0
Solcle2_02g004280,0.869123308570711,2.09347760051013,1.45474091953815,1.5661882855505
Solcle2_02g004290,10.2056423163503,2.70963410246592,7.4504571403053,1.60072069414776
Solcle2_02g004300,9.28956330950059,5.3732957269643,7.37048839285299,4.39927238396555
Solcle2_02g004310,24.5628319763301,9.89576558583537,20.4860002876902,5.66688765672428
Solcle2_02g004320,23.3275443755816,15.1560674884895,19.7418577251225,10.1858990906781
Solcle2_02g004340,22.1620265600518,8.27010400823233,16.7518355294426,5.87371727269639
Solcle2_02g004360,66.4729482210288,0.0260240991955785,2.90421790095779,0
Solcle2_02g004400,19.8804869390117,12.3914221916215,22.4405806092053,11.5726014565948
Solcle2_02g004410,0,0.0324384898423763,0.0432410932288202,0
Solcle2_02g004420,6.56198440668143,1.49380219678709,4.13298054544857,1.94221206280396
Solcle2_02g004430,0,0,0,0.084912727015025
Solcle2_02g004440,0,0.156431850720985,0.131555964722244,0.696396690894541
Solcle2_02g004450,0,1.98061934946233,0.881363809455287,0.928774572696454
Solcle2_02g004470,0.113772636122412,0,0,0
Solcle2_02g004490,1.55732819352879,0.332488741312252,0.255812721316026,0.135036152418878
Solcle2_02g004500,0.876284226889725,0.13853078222727,0.398918025758405,0.375517197901235
Solcle2_02g004510,0.0824023170362321,0.0444995833383375,0.029970415753349,0.0190536448073239
Solcle2_02g004520,5.96250170726686,4.91174402822708,10.8210720513252,2.02699536100835
Solcle2_02g004530,0,0,1.22650232056225,0
Solcle2_02g004540,0.196832992920499,0,1.09830369749373,0
Solcle2_02g004550,11.3314947344686,5.61672760765621,10.8975336081731,5.52319896128737
Solcle2_02g004560,18.0493894577869,22.9705176327342,25.8834002485296,15.9635301568484
Solcle2_02g004580,8.35377820347628,1.24987291144891,4.88969844608999,3.01065613685664
Solcle2_02g004590,29.2736563412263,45.1157334864576,71.0710705053832,32.9455084356386
Solcle2_02g004600,0.102505297762463,0,0.295580987701672,0
Solcle2_02g004610,18.1131024804401,122.52231692002,33.7470427575318,61.7907625973908
Solcle2_02g004620,0.0507015451298202,0,0,0
Solcle2_02g004660,0,0.110608034668895,0,0
Solcle2_02g004670,0,0,0,0.334979423629846
Solcle2_02g004680,0,0,0.129269854153978,0
Solcle2_02g004690,4.15079116691268,1.79207024519093,5.89821197260261,0.764452714627495
Solcle2_02g004700,72.8628617678668,0.450631749225733,31.0760148567413,1.60130704486841
Solcle2_02g004720,0.059686629076877,0.025914292869859,0,0
Solcle2_02g004760,2.09149919154761,6.29334480474725,1.48659148788252,2.60929565608033
Solcle2_02g004770,0,0.0214494321658553,0.0253123997496557,0
Solcle2_02g004790,155.664212732461,33.8188117523303,95.875390696163,56.3978279696001
Solcle2_02g004810,120.306505318937,39.0400025219482,65.6337396113093,31.6194185260505
Solcle2_02g004820,24.8055185181229,13.0873509661018,22.1808829240915,9.30846717682688
Solcle2_02g004830,1.07630562650586,1.24475678616512,1.15790589987348,0.694262244295104
Solcle2_02g004840,2.96228251086721,72.2714084389984,3.96588676495831,0.597434701001542
Solcle2_02g004870,1.13925351070227,0.507645022570198,2.56550661014844,0.480517115370974
Solcle2_02g004880,0.669448179214108,0.220343211631227,0.628622838794026,0.106132070259136
Solcle2_02g004890,70.013708758348,2013.60149442546,205.258654015488,1609.32128680154
Solcle2_02g004900,43.2176474028303,41.3150004873141,36.0141001663605,118.884540574527
Solcle2_02g004910,12.8428348065022,0.589596803634442,7.84364477061057,1.83828428829789
Solcle2_02g004920,8.40836313931515,4.40932742125336,10.2989319301716,3.25576301510638
Solcle2_02g004930,33.21862694455,0.424078849437525,7.78630283493683,6.47069745869496
Solcle2_02g004940,0.107982680085648,0.640701814443933,2.22893144598248,0.384981996014082
Solcle2_02g004950,0,0.109024036866685,0,0
Solcle2_02g004960,0,0.129735400574414,0.494326964665142,0
Solcle2_02g004970,0,0,0.378016391692695,0.234869818919966
Solcle2_02g004980,0.518792093810019,0.64071450506913,0.415254875160538,0.0719752597244873
Solcle2_02g004990,3.1833383469636,0.60284795798267,4.07363132254211,1.08962635272716
Solcle2_02g005010,32.5562048893467,14.7706799230224,26.5394710602409,14.2876509281206
Solcle2_02g005020,17.7022660179585,32.4292382035035,22.0972601684194,14.2881030222836
Solcle2_02g005030,0,0,0,0.337139050762031
Solcle2_02g005050,0,0,0.472597006893068,0
Solcle2_02g005060,13.5076226482348,4.59438578428992,8.42211957458141,3.91082066204557
Solcle2_02g005070,12.5297864147185,3.88323525818718,8.82889422123852,3.12454144140457
Solcle2_02g005090,1.99290686644257,0.0508979619626235,0.695446056828403,0.0813201138876117
Solcle2_02g005100,4.9628221250819,0.316125117511066,1.86312685256489,0.781693267190106
Solcle2_02g005110,39.7805559711621,12.34994795909,34.1626218302707,15.8436661129955
Solcle2_02g005120,2.53486839327729,0.971175630756991,2.81713299799346,0.660512778643725
Solcle2_02g005130,35.8742319883145,20.0299018139833,27.1782879628816,12.6214081468399
Solcle2_02g005170,9.67520810502339,2.61157940042566,5.31021525442961,2.18680920197778
Solcle2_02g005180,7.37488463047708,66.7562285271464,7.59187258464754,30.8572749220401
Solcle2_02g005190,0.658962628472974,0,6.28436743871762,0.158001752607533
Solcle2_02g005200,50.6568697404579,39.3455036432789,64.0709661930635,43.4429238638985
Solcle2_02g005210,13.0538087260822,46.6577971182074,23.3636530710472,99.6240420031413
Solcle2_02g005220,141.184227300399,49.9198892909003,113.572960933488,74.6875008074871
Solcle2_02g005230,1.20829253645664,0.147946508606363,0.51540608389878,0.128822808697961
Solcle2_02g005240,20.7758837412774,18.0412217650116,14.9560923668498,19.3713649417718
Solcle2_02g005250,0.185315254470129,0,0.648602918851805,0
Solcle2_02g005260,1.48552348450114,2.85786196895012,2.56214637312417,2.60095090343583
Solcle2_02g005270,8.5797524468819,2.24501051934038,6.1005029614501,1.4531372266488
Solcle2_02g005280,25.7405926414,5.13195187835533,13.9797314548065,4.21030076367209
Solcle2_02g005310,36.3429632123478,54.4873067848726,81.7337200899399,31.9249840700461
Solcle2_02g005320,29.7180183634824,3.89521975015359,14.1735631143226,2.85483791574622
Solcle2_02g005340,17.4286710330717,10.1822250036157,13.2398656097266,4.67568651317664
Solcle2_02g005350,0.201124138737723,0.216876726088548,0.144988778327597,0
Solcle2_02g005360,52.9105911012322,15.4981995627515,43.3038107441875,19.1574303025064
Solcle2_02g005380,0.577376779233463,0,0,0
Solcle2_02g005390,1.59388519337688,1.3076719569169,1.65410367030164,0.591401697198012
Solcle2_02g005420,7.88896541625722,0.191640586574588,2.74069586354434,0.818894996485141
Solcle2_02g005440,0.526702753396483,0,0,0.299557719265559
Solcle2_02g005450,4.29830092643175,0.591535070383642,2.23783034988041,0.045186676273269
Solcle2_02g005470,0,0.157881112010123,0,0
Solcle2_02g005490,15.5815759764188,44.312869883762,28.4240850932607,47.9586128747606
Solcle2_02g005500,33.7478817243476,3.00159877439277,12.9190149495613,1.32465755582194
Solcle2_02g005510,0,0.00997949755375965,0.189625205267683,0.0137532208634129
Solcle2_02g005520,9.1588083139441,18.9735743288325,14.5869957506737,8.23235872269911
Solcle2_02g005530,0.24759155935624,0,0.0690396431301413,0
Solcle2_02g005540,25.7200460065399,14.6673567265759,25.1216747679647,11.8227278958019
Solcle2_02g005560,0.466342783227028,0.016504842651576,1.91315570062446,0.106137973032079
Solcle2_02g005570,0.472837808063059,2.03899011862958,1.71925018964704,1.67683942513974
Solcle2_02g005580,0.0453631141353923,0.543855471858341,0.14501790389089,0.180431442820745
Solcle2_02g005590,0.142886172638584,0.062037246567238,0.799328721444549,0.210446533253077
Solcle2_02g005600,35.1870395415501,3.88865992530186,18.2032163272883,3.47968315540886
Solcle2_02g005610,60.7863711482134,18.7224275642666,34.174453247747,17.2276638574847
Solcle2_02g005630,0,0.431070588286627,0,0
Solcle2_02g005640,1.54813795204337,0.266462771956747,2.2358638369022,0.930666994503453
Solcle2_02g005650,3.77555100299462,7.63447747148639,11.1407854939988,5.14510229108311
Solcle2_02g005660,9.79319844776758,3.70010132233077,6.63765723931399,4.43344236344004
Solcle2_02g005670,28.6775055260597,13.0092634743032,26.5610539962769,14.6850456838317
Solcle2_02g005680,0.391487022819737,0.204646908911548,0.948707197768247,0.269110032382352
Solcle2_02g005690,5.30096793147725,2.45374252695162,5.93717999484411,2.33793287117191
Solcle2_02g005700,0.101849263856783,0.0202464046370676,0.106658771524579,0.216928251809392
Solcle2_02g005710,4.66946463205315,0.469229516288216,19.7139918553592,5.95202404369331
Solcle2_02g005720,1.63336310532973,0.102815869121419,0.737944625162426,0.281552395471114
Solcle2_02g005730,9.72043320180672,1.45835440977347,4.75230610627724,2.56906274662856
Solcle2_02g005740,7.14120241078489,2.29886296849662,4.93735975525057,2.06525080282504
Solcle2_02g005750,0.645160032876581,0.428220813367645,2.09568477102198,0.91852299096242
Solcle2_02g005760,17.1525531589187,26.2191518293048,26.128821479638,15.5856322999853
Solcle2_02g005770,57.009428819891,47.1280321708974,66.5736940810878,38.8286365334439
Solcle2_02g005780,14.5770807388445,164.393461921879,54.1085454729202,124.761859497325
Solcle2_02g005790,3.95813254854676,111.397925616629,74.4034446327086,157.789846623287
Solcle2_02g005800,7.05248264778395,1.99415374900946,103.829314204268,35.6081283944553
Solcle2_02g005810,0.299838859682003,1.91834478683135,1.32331658315945,2.10303074091569
Solcle2_02g005820,0.795174232938393,0,3.75586303604884,1.17626308307301
Solcle2_02g005840,0,0,0,0.201026905530922
Solcle2_02g005850,31.6281382923456,12.0600246004914,23.8154366907659,4.92873612407989
Solcle2_02g005860,26.6505573758582,7.74469922706383,24.2180766583166,6.51096394161617
Solcle2_02g005870,0.0504904143648537,0.0109607746760676,0.152777468463732,0.0175121244659818
Solcle2_02g005880,36.9978432289099,99.4479550949424,73.0658131928938,106.143252135642
Solcle2_02g005890,21.7274728643119,9.09244921304983,16.202851669998,7.71794941270015
Solcle2_02g005900,0.796942596688442,1.40329745086485,0.66132448292523,0.131953580478748
Solcle2_02g005910,51.9553454042627,8.9777524448033,31.7331884570016,6.36299531461956
Solcle2_02g005920,284.570818086881,114.194996574216,225.718954549727,113.843508503776
Solcle2_02g005930,76.3096722750934,29.3063372023805,66.409643149286,32.3508966578135
Solcle2_02g005940,0.105565157397163,0,0.169272745581787,0
Solcle2_02g005950,65.9845281835461,9.30596014623085,34.6684074270503,6.42871425933803
Solcle2_02g005970,118.452268854055,66.7306263564806,102.889451742016,58.7070709344055
Solcle2_02g005980,0,0,0.473335793300247,0
Solcle2_02g005990,1.88229486294458,0.737001432419882,39.4846417977504,0.845439656467494
Solcle2_02g006000,565.36847064908,22790.8225505655,3094.47829235839,20378.9834328364
Solcle2_02g006010,0.0551849067277757,1.65262146339866,0.205927272745092,0.390029013909473
Solcle2_02g006020,11.9161390384315,19.0600525516612,14.6573462050806,17.3708292931618
Solcle2_02g006030,0,0.0524930547876628,0,0
Solcle2_02g006040,3.71188527343452,1.04579193444607,3.05091416689218,0.545272203058062
Solcle2_02g006060,30.9232261063876,10.4493901271403,20.9796819108747,9.56125204235662
Solcle2_02g006070,2.69870863425498,8.85611039709777,60.2816711247436,3.33954758371414
Solcle2_02g006080,7.24892829309721,0.91744812725517,2.18776402173291,0.858743462370792
Solcle2_02g006090,0,0,0.0347042201869319,0
Solcle2_02g006100,6.91239913707078,9.31207806179042,8.54483896188613,5.91818638034103
Solcle2_02g006110,4.05948132860614,0.344539196221217,6.11892672703336,1.9658561960555
Solcle2_02g006130,7.80617267575677,5.6165706077699,13.3891666616708,6.21387311995669
Solcle2_02g006140,0,13.9396567229118,11.8042857069211,26.2625807923574
Solcle2_02g006170,20.1127414375162,10.3148522614242,31.4497072352191,7.30087097023293
Solcle2_02g006180,3.3267347490909,0.025289846244855,0,0
Solcle2_02g006190,29.9165592268618,5.40756437859242,19.4677782275536,7.172062191851
Solcle2_02g006200,3.45182911795317,0.0293860641634285,7.78990287624964,0.0726398671400011
Solcle2_02g006210,0,0.0548222157159712,0.25479833921817,0
Solcle2_02g006220,18.0129093751504,28.3192810657971,17.6413104660062,27.2023693673005
Solcle2_02g006290,0,0.362063266383177,0,0
Solcle2_02g006300,0.0438400756959293,0.941300380155409,0.133882264043459,0
Solcle2_02g006320,0,0,0.0188930315030538,0.0536587201686383
Solcle2_02g006330,24.15655617116,14.1294076260684,33.5273838742257,7.75983655117507
Solcle2_02g006340,7.72118440492654,0.475243344692214,28.8593509234163,10.748243918031
Solcle2_02g006350,0,0,0.0823611794884632,0
Solcle2_02g006360,0,0.165494570932362,0.803274912216054,0.272725728723238
Solcle2_02g006370,0,0,0,0.251937123006353
Solcle2_02g006380,18.3119395632914,17.0159287242579,32.4581380495781,19.5755495820214
Solcle2_02g006390,6.5450397586241,3.80561833370572,12.1514390476128,3.40122245173011
Solcle2_02g006400,6.09875831477742,1.35318455714438,9.35196903442866,3.59263023551346
Solcle2_02g006420,12.8528416904094,3.29636450313039,28.2824551051269,16.5027233523545
Solcle2_02g006430,28.8528007178055,17.3602238037518,19.1297536220679,13.8026436810468
Solcle2_02g006440,0.358119774461262,0,1.52629589155875,0
Solcle2_02g006450,1.25739831921954,2.37133643711856,3.11370684013772,1.29736843758127
Solcle2_02g006460,1.73354547686518,2.38395791215748,2.54216495045657,0.538186589744608
Solcle2_02g006470,30.4340922395333,4.6696006921061,55.8283020104761,12.8633984744029
Solcle2_02g006480,9.84786542474874,17.0278857840896,9.99350475352719,3.25842334336029
Solcle2_02g006490,13.9533768473904,27.3081185700933,50.2016815433799,14.0408370191402
Solcle2_02g006500,17.3379762893454,17.2467126579649,25.2032103023834,9.79145229701806
Solcle2_02g006510,2.949110015484,0.523815454730319,0.531975277074753,0.364524283716892
Solcle2_02g006520,21.9326192538151,19.7801823090161,30.5390661153681,10.2203326090844
Solcle2_02g006550,0.575202920877915,25.9806699491379,2.46758795496129,1.96634306224953
Solcle2_02g006570,0,0,0.062904012980081,0
Solcle2_02g006590,0.935254948179824,0.168678709772264,1.45960590512275,0.691618990457985
Solcle2_02g006610,0,0,0.09738871975023,0
