coty,In,hypo,leaves
Solang8_06g024390,22.1301380577446,26.7351212595653,73.1063607950725,20.3409982632463
Solang8_06g024400,465.955250509865,133.623164971334,114.095107653915,409.204140472037
Solang8_06g024410,0.45965707772783,4.20035898372253,1.84459883265864,0.607013389337929
Solang8_06g024420,0.166446874717021,2.12440966116819,0.0681551939185825,0.172048952443542
Solang8_06g024430,0.437182891719829,2.96197008435024,0.983166751228896,0.982973321515908
Solang8_06g024440,242.323080231481,433.883937836306,259.197577134428,210.558970000093
Solang8_06g024450,1.63730932086861,2.45225567600985,3.92745621754488,6.59393890215873
Solang8_06g024460,1.9580256096844,4.67128363137018,1.27207801614938,1.9468808934741
Solang8_06g024470,0.0235001343765947,0,0,0.0364055568611717
Solang8_06g024480,38.8648247793282,1.75929345701992,0,55.3343877256989
Solang8_06g024490,0.632283033626464,0.0933891776309735,0,1.60847517279472
Solang8_06g024500,39.1015632277271,30.8966017690064,103.070947817695,26.4763344566068
Solang8_06g024510,12.2222273031852,22.9669878688907,21.8613972469564,11.7227960146449
Solang8_06g024520,0,63.4445976767188,0.270486161099699,0.394469749182953
Solang8_06g024530,3.27273244203732,5.1061368906944,3.93390750605346,4.8226983552989
Solang8_06g024540,2.57499251516512,6.11727041694415,4.24611159443321,2.31531090569687
Solang8_06g024550,2.39110918299086,5.55290123791046,6.98845358714724,3.94071608328797
Solang8_06g024560,2.08427581037793,9.60655180381655,5.10238916941356,4.64068759586135
Solang8_06g024570,8.59680860439747,8.39574163184135,17.4897786288888,8.73270138407658
Solang8_06g024580,1.95827541744426,2.29538901457413,1.72607319141623,3.33839768869505
Solang8_06g024590,0.0920653783461882,148.117363147111,0.364178234860543,1.44143043362251
Solang8_06g024600,0.153364891210675,7.69859434113611,0,1.58224948437966
Solang8_06g024610,16.2910220618106,62.1742993557522,32.9789819047867,24.9626685129407
Solang8_06g024620,13.855699025458,12.3180001995987,25.642340554458,12.8078514422522
Solang8_06g024630,0.116440613857328,3.81295387998306,0,0.081073367761758
Solang8_06g024640,0.537810785568808,2.08042314062845,11.0842513353762,0.0687452010144803
Solang8_06g024650,0,0.206360033183869,0.747344358618238,0.0946995070033597
Solang8_06g024660,0,0.74541024695925,0.473218450143114,1.11349049049857
Solang8_06g024670,0,0.958790090467347,0.703019363449951,1.0465863474265
Solang8_06g024680,0.0555411778061883,0.0226945743490322,0.212763126324026,0
Solang8_06g024690,0,0.0535684115345178,0.0992088252738025,0
Solang8_06g024700,0,0.651036184898768,13.5701645711107,0
Solang8_06g024710,0.212798574932143,1.13663160273083,15.2460803529281,1.00474375671173
Solang8_06g024720,70.4727878682505,104.902330164201,112.003745750782,77.6218561814539
Solang8_06g024730,11.3235532727642,28.2456905265698,17.9943188364776,10.3004023991932
Solang8_06g024740,3.87588690340564,9.46023485311496,14.4515559993404,4.39615546455595
Solang8_06g024750,0,0.0462665234664177,0,0
Solang8_06g024760,2.94270368593592,25.9133266285199,27.4648346371731,5.12251245096455
Solang8_06g024770,40.9538459063516,24.1229969274168,21.5737549207248,33.5859674843956
Solang8_06g024780,69.2530442036944,24.0573674151247,35.2409261374778,55.8786674651714
Solang8_06g024790,0,0.101401983376934,0,0
Solang8_06g024800,46.0684411226015,75.9026266602658,88.2447612992223,40.9126613330208
Solang8_06g024810,19.6194204594581,14.9054875025298,104.651275212935,10.2474501873839
Solang8_06g024820,34.8441903806657,77.1105363602436,55.4809141251881,29.8275604859284
Solang8_06g024830,5.02163995500881,7.99893063522403,10.4680602425571,4.09337726213513
Solang8_06g024840,0.479832060963733,23.9471037929426,1.1952510441668,4.70621709757387
Solang8_06g024850,15.3244084490383,16.0098090161667,23.178745692182,11.518372096927
Solang8_06g024860,54.8753578559311,24.581459009595,16.9630518779792,48.3580232292024
Solang8_06g024870,11.5975845207918,22.3013402209544,28.8495069787455,11.3556304843875
Solang8_06g024880,15.7139499948403,6.1359268918252,0,11.5386610117954
Solang8_06g024890,3.99027428967795,16.4925985913735,13.9100732257573,8.11429862835724
Solang8_06g024900,15.6241881007593,41.0048241453552,28.8610736658604,19.4591665517453
Solang8_06g024910,22.0030578882138,38.0938056188443,97.400404569109,10.3253664957257
Solang8_06g024920,0.197631089320775,1.40060530402565,0,0.211087468798587
Solang8_06g024930,4.1056771465597,12.8213729141627,14.2843965304898,6.61324768698313
Solang8_06g024950,78.623936079426,258.180263174323,152.993829076184,121.550216911093
Solang8_06g024960,1.1400645195867,2.70389142105536,8.26354240827443,1.28086304111428
Solang8_06g024970,0.0170924207014412,0.201386698178424,0.120027115167007,0.0372593361439427
Solang8_06g024980,0.304570040077288,7.27595370749981,1.8271382071863,0.964114842466238
Solang8_06g024990,3.51561496281649,9.27528086448019,8.48074796734083,7.42324029259809
Solang8_06g025000,4.76706767256593,5.30931457962537,18.0306483986029,2.40476973191918
Solang8_06g025010,149.503227245953,16.1005316934565,47.6018563022905,129.495880373067
Solang8_06g025020,223.922235851074,35.9720714341284,72.9759369964287,161.735671605844
Solang8_06g025030,11.2387537474126,15.0994330708325,26.4169835015089,5.3606800887143
Solang8_06g025040,0.816122857049038,0.683358802561688,0.0375127419941248,0.276391330659552
Solang8_06g025050,5.73176203179446,10.0744681072551,7.45613661276956,5.9129958335723
Solang8_06g025060,15.612803486089,3.84726173578033,2.33231039153025,24.0829023672909
Solang8_06g025070,0.625633861110719,9.47919766081771,21.3734260587283,1.58565606182497
Solang8_06g025080,1.27151570090787,14.1306015576642,12.9464801989348,3.69353908434083
Solang8_06g025090,50.4261420977203,51.5110769400135,124.766866377065,34.5112366663405
Solang8_06g025110,5.27517679614056,4.17259711298447,0.650641550208073,6.37258221741567
Solang8_06g025120,0.06644964552954,0.0391154808451094,0,0.0478871418197817
Solang8_06g025130,0.0918160268608943,0.323658128503763,0.07613810706018,0.302340355091392
Solang8_06g025140,1.09095018764446,4.19126002175139,14.5448364814623,1.06697289712906
Solang8_06g025150,0.0429075594798455,0.188907423387797,0.521532804574756,0
Solang8_06g025160,3.81774287447681,8.05978443820307,25.488459779394,3.15693012101144
Solang8_06g025170,3.24799979037126,6.64659153332314,3.88781046913889,4.32964381706464
Solang8_06g025180,1.54843822334004,0.566748035966965,0,0.879827104747683
Solang8_06g025190,2.48082698111415,0.890628236529363,0.300126434664304,3.24695879080055
Solang8_06g025200,15.746537410529,32.3435150216967,23.123057954857,27.2355552150901
Solang8_06g025210,0.734838039529565,3.26573294680772,7.43511403381861,2.07249216880617
Solang8_06g025220,0.125282831898958,0.456579727726015,0.255078721543388,0.168817329073534
Solang8_06g025230,38.3941950888989,41.8541319132487,107.174890518158,60.2257632242618
Solang8_06g025240,17.3318630937207,13.2745095856053,14.0458710860974,37.7749371033081
Solang8_06g025250,12.3163423481144,14.5172784787826,6.09148488963287,12.1788413988676
Solang8_06g025260,11.9769156944288,17.2243982358929,10.3754318155023,11.8690942436978
Solang8_06g025270,126.299042873028,14.7426651736269,22.0248801387896,80.3503670609242
Solang8_06g025280,13.9422466450974,16.7978180577995,26.3171390121321,14.6540707261533
Solang8_06g025290,0.982393725074106,20.970062624292,17.2951879491664,4.07622733214663
Solang8_06g025300,1.38391548121728,1.23799326327177,2.02657910038436,0.725896222611021
Solang8_06g025310,0.0701110535066188,2.47294562384943,1.3260001243735,0.618776980633702
Solang8_06g025320,0,0.0837537862880953,0.634903139561285,0.211691571377923
Solang8_06g025330,8.74890503310083,14.5709903975896,13.7283627156082,10.8416522393002
Solang8_06g025340,0.0140133736732922,9.76117491992367,1.22373869616578,0.294721122090819
Solang8_06g025350,0.805995027134148,2.90725206017266,4.64901291663071,1.09318289065209
Solang8_06g025360,0.71602977415598,3.56882183280667,3.599434446994,0.815660312731793
Solang8_06g025370,0.025019213332316,0,0.41731256752183,1.63611584752043
Solang8_06g025380,0,0.380003021155909,0,0
Solang8_06g025390,0,0.560111255338773,0.136150235605107,0.0519505605542502
Solang8_06g025400,0.0155539799698691,3.57597597240791,0.528272623690683,0.0710240146784106
Solang8_06g025410,2.521976499669,5.38786004592404,5.19043189346537,2.74843763955021
Solang8_06g025420,6.54788811527787,216.258269781895,23.8290031409687,29.583056545931
Solang8_06g025430,0,3.10766240797437,0.143823759350967,0
Solang8_06g025440,0.161767241791958,0.17499059285641,6.55873044047738,0
Solang8_06g025450,0.10788335979101,0,0,0
Solang8_06g025460,88.0123036900245,74.6131838889486,61.8334820080795,99.4415751392662
Solang8_06g025470,1.86510231246977,7.16218455943396,3.47056063458298,3.60794940317275
Solang8_06g025480,0.639176754748413,0.405420497897193,2.63641523427586,0.40653842105182
Solang8_06g025490,0.0167467744839555,0.402376095892736,0.264556867396807,0
Solang8_06g025500,6.03161817612359,7.99438851380024,4.74624449440712,3.64708538181633
Solang8_06g025510,42.5588473550437,124.803005461941,73.1579125897418,45.4301276423252
Solang8_06g025520,0,0.140706360964,0,0
Solang8_06g025530,15.4699379866936,15.4253030097257,15.5314513826175,15.5366768133599
Solang8_06g025550,8.16834448944859,20.2505561600052,16.2393883779819,10.4322547770839
Solang8_06g025560,31.0217081018797,28.5766897015651,5.23943516764128,47.104968007289
Solang8_06g025570,33.5706584864135,24.5628450513648,26.8311383669215,31.6563182550544
Solang8_06g025580,4.90094551184043,9.6358376394692,38.3319778948526,6.18255327783856
Solang8_06g025590,26.0914336188488,51.3704786366555,52.4544438462856,30.5530509097323
Solang8_06g025600,9.00783410551221,11.427457169133,25.0114586673124,9.56443644300123
Solang8_06g025610,1.35853213574633,2.30324053391407,4.30621795782489,1.9030177765049
Solang8_06g025620,28.7839452824618,21.2398807260126,37.2843973839704,18.3224045946205
Solang8_06g025630,0.193591098390251,0.113892096945052,0.0594649246823705,0.152642358269161
Solang8_06g025640,34.6188878822476,11.7376911196113,54.0147114938977,27.2460399662052
Solang8_06g025650,4.89948057278756,10.5122335806227,11.9425053432455,3.571099659682
Solang8_06g025670,14.0829497960603,26.6294728706543,56.7676216276357,9.94992627675927
Solang8_06g025680,8.03985100094753,26.4407968376658,6.47921352569207,12.4394335447192
Solang8_06g025690,13.6536626827798,18.1980303077183,38.56268964235,12.5721305632103
Solang8_06g025700,0.6622270710255,1.91498499739106,1.70446981133039,0.85186577847912
Solang8_06g025710,0.699999320592601,106.077529934358,1.21000882035082,1.49887950025726
Solang8_06g025720,0.825106654541586,8.49706665115649,40.3493837621671,1.27139629519766
Solang8_06g025730,6.81907425686224,9.51579168800303,24.5055955279373,5.22621276341958
Solang8_06g025740,17.7040099800808,24.1541920948124,52.3998556775391,15.0176851858414
Solang8_06g025750,0.128682867361533,3.97718631455258,0.580984051538877,1.01447359300898
Solang8_06g025760,5.24186303820805,0.368601029140797,23.1682293456081,1.28652293006107
Solang8_06g025770,16.8725303741829,25.0778983015318,13.1281888710786,32.9160301373111
Solang8_06g025780,22.6278319579751,16.0407854810156,5.4914407497759,33.9743086993737
Solang8_06g025790,13.4520025178403,8.64782946887485,13.8163607227065,9.89938003093207
Solang8_06g025800,10.9394786022646,22.7582419006433,15.6243597929053,12.8001022194433
Solang8_06g025810,26.2096706284195,6.36551470975551,30.9628406006649,11.9497614341103
Solang8_06g025820,6.97138391598699,18.4973266467726,11.5117439109942,8.03766971742668
Solang8_06g025830,176.169660927033,98.3729487404231,215.093099570369,77.8821026924398
Solang8_06g025840,64.4556272814552,59.77669703375,119.96626671795,40.747768102991
Solang8_06g025850,62.0174919905141,13.7841438900242,11.8526393068762,69.683914872807
Solang8_06g025860,0.865156781031946,0.126465430676465,0.113421495320418,0.538130649432918
Solang8_06g025870,0.33156663301455,1.60430125555148,0.66067655418359,0.415598222242679
Solang8_06g025880,21.5298670993045,13.7662107892185,47.6857539138097,18.7829447089767
Solang8_06g025890,0.939039350626856,1.04590386793632,2.24097403607227,0.681883417824822
Solang8_06g025900,484.315704190435,349.725908945411,521.203023075269,346.389529416334
Solang8_06g025910,0,1.294672933119,0,0
Solang8_06g025920,0,8.26512356109281,0.131758237610825,0
Solang8_06g025930,17.0710268596293,71.66095912359,94.0225585082595,21.3807928437576
Solang8_06g025940,0.0153200762395256,0.637221528341989,0.0543149414668146,0.055312227853149
Solang8_06g025950,9.61437361890711,1.48142329131891,14.2085727276086,13.6475517762326
Solang8_06g025960,578.183951311321,240.002045771018,99.0093452395996,728.089540901958
Solang8_06g025970,13.6010351543562,30.3580459177323,47.9775857931187,11.7021857863982
Solang8_06g025980,0.845978507269693,3.8031887623888,12.756014788076,0.9227845420034
Solang8_06g025990,16.970977192144,20.9359149830169,49.8967102563812,15.7832004553413
Solang8_06g026000,0,11.4108071876232,0.0792865662431605,0.49104441725011
Solang8_06g026010,1.84597758832601,4.4168472191581,6.52850812833132,1.89155415668196
Solang8_06g026020,0.0336341062641523,0.727906800729819,1.56331688551658,0.125246788605885
Solang8_06g026030,0,0.85932650239526,0,0
Solang8_06g026040,0,0.0656308962533118,0,0
Solang8_06g026050,7.39106184802943,16.367910688343,21.0053463678274,5.03172583290456
Solang8_06g026060,0.146803328090624,9.8522127891142,1.58211386578901,0.249363137357808
Solang8_06g026070,0.207286614323052,0.829621993312758,5.13416675621933,0.168518921966623
Solang8_06g026080,11.3912054470562,29.2791094130554,28.2958356705111,10.7463764050833
Solang8_06g026090,0.0542320203836585,0.980393408158474,0.053545585147778,0.165280008708222
Solang8_06g026100,4.89364630502862,6.9159747125259,14.3230807149216,4.74652114220272
Solang8_06g026110,0.547364465776625,0,4.10489769667833,0
Solang8_06g026120,0.155888886967841,1.64566123688022,1.56154180462309,1.92359979030104
Solang8_06g026130,3.02782237884792,7.26737106930612,5.73956872060412,4.57986910430856
Solang8_06g026150,6.05256214462945,7.89818188511704,12.9135383032361,5.48918609631591
Solang8_06g026160,7.31446669794506,11.8996157126775,6.84316816730101,6.52997346664819
Solang8_06g026170,25.6635135382904,34.6704749248974,89.6055640405735,27.3975215399953
Solang8_06g026180,58.6454970577096,120.616363428131,94.3036100108922,86.9589260256892
Solang8_06g026190,0.438793088879447,1.16207369895241,0.783125491350969,0.533080450693223
Solang8_06g026200,14.5051691677132,7.2950676615267,6.80736631185121,13.816198397054
Solang8_06g026210,3.89671805452788,16.2910532782038,39.8959507799216,4.15834754037499
Solang8_06g026220,12.0666104946836,4.399335415196,4.77363216505733,13.9831880043038
Solang8_06g026230,0.201405432779114,1.98520476553899,0.223264432763086,0.380794957375396
Solang8_06g026240,0.711548838304493,97.2134630041177,0.631264697515671,7.82757412817314
Solang8_06g026250,5.71448203626384,8.70622820239558,14.3937536430733,4.07149099249325
Solang8_06g026260,6.47624187441089,5.55092494140526,7.15933950471228,6.46765203953001
Solang8_06g026270,0.157961147889159,0.179076800220218,0,0
Solang8_06g026280,4.79658737288418,13.0993278291521,1.9777474374642,7.00243191182721
Solang8_06g026290,46.6380895988724,31.9581637423846,14.1878308693609,40.9138379915605
Solang8_06g026300,5.15068500694764,5.21627254339626,13.7175873027631,3.84549405031867
Solang8_06g026310,5.59056532966146,23.3364852437839,22.6090287293835,3.77065599876891
Solang8_06g026320,5.2142159963437,6.77419336586816,15.3557668044933,3.17904460352913
Solang8_06g026340,0,0,0.110316892346319,0
Solang8_06g026350,0,0,0,0.361963219071006
Solang8_06g026360,2.31245180113449,2.8844137409063,3.37077242785301,1.95875705518591
Solang8_06g026370,69.4592592550192,146.492056799048,152.007410748397,73.4407246048548
Solang8_06g026380,63.1318420870685,35.6587666443766,77.291445035418,33.0122052514938
Solang8_06g026390,0.03503521069625,2.21058588338316,0,0
Solang8_06g026400,0,0.911983849806665,0.679254573098685,0.155590230088934
Solang8_06g026410,2.30484757582723,9.33537830891475,12.7904611111151,1.81205955069593
Solang8_06g026420,10.6041928521739,18.757628859083,19.9379533310895,13.2391202899727
Solang8_06g026430,3.93868362797111,18.926959554153,13.9074121953215,3.85902950219658
Solang8_06g026440,23.0129217366742,12.1653584469836,24.0947767265957,18.4470358157305
Solang8_06g026450,0.297568829130057,0.973895837855813,4.55650350045709,2.08182179747167
Solang8_06g026460,9.53042296071078,0.168153402486,0.205117181217704,2.18752182172666
Solang8_06g026470,0,0.18723002124251,0,0
Solang8_06g026480,0.0556620087976155,0.044154715783682,0.29129140532328,0.0884133948298713
Solang8_06g026490,4.1973200590872,5.87999406910004,8.59012214186678,3.22824518357687
Solang8_06g026500,0,0.322169953656631,25.9252294239677,0
Solang8_06g026510,0,0.03604125557155,0.409921417868135,0
Solang8_06g026520,0.242864613019586,0.192198477458366,0.615030741899042,0.13914711469709
Solang8_06g026530,0.0536378975698392,0.0608080100436255,0.612634101667812,0
Solang8_06g026540,0.124388482189312,3.60894726958874,3.41329206967347,0.387486125302485
Solang8_06g026550,0.327850152335736,1.23620120609088,2.90373551445066,0.25927363637226
Solang8_06g026560,0.384659459942105,0.856301353644335,1.66793635092206,0.117864363374215
Solang8_06g026570,0.149670620589664,2.06970784089347,0.231991081275569,0.342334061736443
Solang8_06g026580,5.92107467542458,27.5972904289952,9.51519011038727,6.31399567405179
Solang8_06g026590,0.217159747135797,2.03816416893497,0.32910831199892,0.922743499935849
Solang8_06g026600,292.705550864229,67.5944618756775,31.3156612088424,323.110555716603
Solang8_06g026610,23.8510029722984,22.7032556169719,30.9384562702873,27.2091042897664
Solang8_06g026620,15.8638849603149,45.2973143891143,59.815876010762,8.3744134143878
Solang8_06g026630,8.51972124476375,17.4925030092667,27.7077586218373,9.03123113089675
Solang8_06g026640,24.6344445971401,1346.85801041035,16.1903749685223,118.036816010101
Solang8_06g026650,2.51000417127656,7.51821703810463,51.3987797977535,3.74808522742018
Solang8_06g026660,21.8339071078146,51.7510967777651,38.9142622178767,18.9957159332764
Solang8_06g026670,4.66047295982896,15.8469101434525,12.0883222216989,11.1732827781456
Solang8_06g026680,203.800710766752,278.942416908573,333.717525999505,147.505194877969
Solang8_06g026690,0.0209127726126076,0.699938785125295,0.202616423047979,0
Solang8_06g026700,13.4561085706891,3.47580577156288,0.488558247149128,11.7441430676759
Solang8_06g026710,53.9563406541651,91.6797164481139,117.024149643187,29.5107079097385
Solang8_06g026720,6.95047167403486,8.78761482159477,29.1992897330407,4.34665898785526
Solang8_06g026730,18.8121476771532,5.87305807949719,13.075130898169,21.7107222554989
Solang8_06g026750,0.00670626290592765,0.50103646214064,0,0.109100951688789
Solang8_06g026770,0.087449639405854,0.0713348210655399,0.0180518521357196,0.241581159356662
Solang8_06g026780,2.08063565430127,6.78106018204467,3.19934554148394,2.21078411623831
Solang8_06g026790,1.28190996551522,0.969012269514516,0.19433832067267,1.00063266669778
Solang8_06g026810,1.1882012869828,4.71813062389922,22.3411883431319,0.742673411407124
Solang8_06g026820,198.916669774342,321.113497637532,743.456583102272,147.242556184358
Solang8_06g026830,0.0360997800074169,0.124403185738487,0,0.100502782232706
Solang8_06g026840,14.5413407803237,83.6715051082032,23.3370304314588,10.6190263449916
Solang8_06g026850,13.7008348691893,18.1608448273908,26.9405752880044,10.8777961174889
Solang8_06g026860,0.0630922288569889,0,0,0.0392242355439833
Solang8_06g026870,37.1914837633364,8.00234853836328,13.5682737670776,23.9356717970132
Solang8_06g026880,6.11449259080145,10.0131783109125,15.6635921816439,5.62228853700259
Solang8_06g026890,14.4960910272608,36.876048902905,61.1190550609417,9.21469953633408
Solang8_06g026900,1.46533547075255,7.1436629292749,6.6244912071836,1.19525321327764
Solang8_06g026910,26.5429355291078,37.4197322501109,36.9429997644887,30.8268057922712
Solang8_06g026920,0.395258773822097,0.0421765643273638,7.13887519976681,0.262624236067234
Solang8_06g026930,415.997587243536,138.570824544999,382.322653291166,186.895761047932
Solang8_06g026940,109.470470303149,73.0016099413328,154.618243471403,70.041593123283
Solang8_06g026950,0,1.8462262057776,0,0
Solang8_06g026960,7.48350673690442,14.0532846280422,12.9587510959493,8.19032578939423
Solang8_06g026970,13.1191746720427,14.7927914836514,30.29245147818,8.33654477641302
Solang8_06g026980,0,0.438545946251908,0.245532754513654,0.0208221217748777
Solang8_06g026990,13.0734818815395,23.8866696601019,36.3927886987553,9.58864216325479
Solang8_06g027000,0.0301859926134765,0.0480290259525366,1.02868411687008,0
Solang8_06g027010,2.61282413129427,9.7006397654002,12.873280015537,3.36952955120287
Solang8_06g027020,6.98007176909472,13.7882304507982,19.7005987318628,5.86487409640081
Solang8_06g027030,2.06832838862402,49.2368892315359,3.91672922526366,3.66954973439988
Solang8_06g027040,0,0.0356645897092887,0,0
Solang8_06g027050,7.62130849303026,7.04618342621364,20.6459944811086,4.45086140465977
Solang8_06g027060,34.0917402385825,42.6233842904386,58.6625303544246,34.9682000083672
Solang8_06g027070,0,0.80459188278206,0.72131836350479,0
Solang8_06g027080,77.0964871484743,48.3073032697281,184.79497952536,74.9086832539528
Solang8_06g027090,0,1.1150084247798,0.382913417178778,0
Solang8_06g027100,0.394332039039607,0.876358739292241,1.00416792700517,0.816532224717806
Solang8_06g027110,34.9013466576508,37.987868786541,27.5081901046997,32.4360080497681
Solang8_06g027120,16.3825629639931,17.1461474428359,9.97772204197673,11.4231306997879
Solang8_06g027130,4.92522978748332,22.6586104850025,9.05349001994704,5.54907216752195
Solang8_06g027140,49.5086577835361,32.8218058548116,2.57676528185101,36.5060902400757
Solang8_06g027150,16.6203846326861,38.1435565517735,69.8324987121591,17.9970666413585
Solang8_06g027160,1.52201064537291,3.25093632302743,5.40942870976427,4.81659818985721
Solang8_06g027170,5.00201275145234,15.4415086786967,18.992780884703,7.6174145021548
Solang8_06g027180,0.296944820144354,2.82574859219518,1.12258963711069,2.29007892715974
Solang8_06g027190,5.32108520893739,15.375514031077,11.4852921736072,5.27123438102528
Solang8_06g027200,0.173712101999699,0.196787825846183,0,0
Solang8_06g027210,11.6761808686025,13.3600821226956,24.3207860437469,8.61169610426456
Solang8_06g027220,9.68801603046666,9.8455619378689,24.9540992190432,7.48620675797882
Solang8_06g027230,17.4286965775366,21.8399717653538,33.7950455193018,19.3350683279988
Solang8_06g027240,5.86394755781433,5.84638905380186,15.0359259643636,4.0143054383615
Solang8_06g027260,90.7403137399124,333.622717381253,144.20037312683,130.791544733799
Solang8_06g027270,0.0558460640047903,1.3597491799454,0.105106860320035,0
Solang8_06g027280,6.11813684461053,19.8927212344151,13.006117656874,8.59775023656549
Solang8_06g027290,9.59621231648326,14.690991501449,19.5647171749641,8.57532263738961
Solang8_06g027300,200.463226156648,30.6556838000052,41.8268545019881,134.088759671206
Solang8_06g027310,4.23266127336647,11.1965832087445,17.3059829693283,5.3918759648951
Solang8_06g027320,9.96042287061787,11.3628385982063,13.617539631659,10.7267633941426
Solang8_06g027330,16.0330701888045,25.97778143007,29.4206778896246,15.3679238022412
Solang8_06g027340,80.2714894023924,56.5018869714882,111.40308631586,57.0911365659462
Solang8_06g027350,0.678203929672321,7.84056861433111,0.443307974687364,0.847216032249981
Solang8_06g027360,4.71203933272807,10.3588391047403,24.7690166654826,11.5332962092347
Solang8_06g027370,5.72068141961102,19.7489729602759,23.7054512051083,5.49067329400431
Solang8_06g027380,8.987828461287,10.3121561760343,84.3907358817144,5.65818687077789
Solang8_06g027390,10.4468878006692,35.928987984997,14.7390342000526,28.1735003260062
Solang8_06g027410,0.0811257681968662,1.93143549732983,4.4954921398055,0
Solang8_06g027420,325.420733052098,425.817454992714,375.472725033435,265.742982674334
Solang8_06g027430,2.75716989157014,1.86843577089386,5.1671229170192,5.38795102116526
Solang8_06g027440,67.1910608759047,53.223306783687,57.7433328203373,63.4513039664343
Solang8_06g027450,9.09711979866919,10.2189979079619,1.98363466478638,25.3101149846749
Solang8_06g027460,0.279499974597311,0.4936742977738,15.589208270746,0.491987642100929
Solang8_06g027470,4.27727730453011,6.46178026572392,8.70763252970739,5.20357185194154
Solang8_06g027480,3.43174532082419,4.92147438255225,29.3944991643178,5.36472507726464
Solang8_06g027490,6.10259485022871,2.76088907213402,2.52944082015306,5.22982984284975
Solang8_06g027500,0.174988227366032,1.19008667166827,7.22705305463547,0.462034668078844
Solang8_06g027510,0.313001686500167,1.62330229093544,1.60787673791662,0.384654106799179
Solang8_06g027520,1.59898591653927,2.30423834416296,5.81569413062729,1.66151969128158
Solang8_06g027530,0.591422919944015,14.5325544171824,2.31890405997834,1.35003135118066
Solang8_06g027540,0.0332188796923311,0.231441819071754,0.197896489390976,0
Solang8_06g027550,0.100758573914262,0.0617701621012777,0.061848539806769,0.101591312134942
Solang8_06g027560,3.27984235661687,5.90204444270719,4.91923288059567,3.58483298963388
Solang8_06g027570,14.0529648613862,34.2644862699671,33.1527760548102,12.6498270960412
Solang8_06g027580,0.0493713246375758,49.5289881048868,2.57180452614569,7.45704236333832
Solang8_06g027590,0.0324455372862785,1.16783322784206,2.07236141473584,0.235348305704834
Solang8_06g027600,569.527196206447,433.07003644202,830.509134063283,311.179064512517
Solang8_06g027620,0,0.0925088683602075,0,0
Solang8_06g027630,0,1.86874967528979,0.142076749719819,0.254215845916813
Solang8_06g027640,0.296858019308938,1.88780942930632,0,1.03279207754113
Solang8_06g027650,0,0.708454546788748,0,0
Solang8_06g027660,7.1321833501172,45.2649791104924,33.7095313855579,5.17316453470866
Solang8_06g027670,0.138721501077432,35.1548450210511,0.336401335431074,0.414660061246466
Solang8_06g027680,1667.45513161007,145.281349907348,145.900895526985,1145.1832669136
Solang8_06g027690,5.64655096823972,8.50345409378249,18.0334604395964,5.66541479866773
Solang8_06g027700,3.40605754815214,2.70026815881339,3.41547002017853,3.42253662805891
Solang8_06g027710,2.60327203887085,6.10553123318718,7.55668297621642,1.34702861767334
Solang8_06g027720,13.7997028054363,16.6623264566796,6.35311248506514,11.6241660221081
Solang8_06g027730,0,0.065818983818919,0,0.117045440568602
Solang8_06g027740,3.54820181483523,8.7291602079277,8.58793061104089,3.00402612123632
Solang8_06g027750,2.13425719122182,34.0440484832196,23.3348137479283,2.77083676679948
Solang8_06g027760,275.665338535273,299.945155478649,276.802988996808,216.378774618496
Solang8_06g027770,3.38217519343716,13.456063304283,3.53898593191103,8.43890239817624
Solang8_06g027780,4.69225947538546,7.62283546755062,10.2645283646868,5.17606034042423
Solang8_06g027790,135.29296235165,73.24524269939,112.486168822355,110.130147757884
Solang8_06g027800,1945.22142301818,460.127663772006,1187.34010275879,824.368686351796
Solang8_06g027810,2.94560543803085,4.51957157879955,0.847027767748711,0.712582851885939
Solang8_06g027820,8.28786369194125,11.7812835230143,19.0603959276422,8.85252299059958
Solang8_06g027830,232.313181444903,20.1426630030006,15.8894968873365,229.456845076174
Solang8_06g027840,1.89851039148101,3.54434386625196,5.2740275215834,1.79468937800708
Solang8_06g027860,16.6079543585308,125.578023291912,42.6223900614278,33.1804630357532
Solang8_06g027870,249.242705763793,528.984466788742,551.267774456947,258.560166233067
Solang8_06g027880,34.942052262111,36.405937992693,53.7133601694833,26.1291193201538
Solang8_06g027890,11.8618731667941,10.8555070448286,23.1244317705238,12.894053420392
Solang8_06g027900,2.87201774834948,17.2663807687267,27.8387857714343,13.8091082951771
Solang8_06g027910,31.4567865340017,41.2529627669867,51.2900725655424,34.6736174982059
Solang8_06g027920,9.3317256892924,27.6620201151151,19.3073892062228,13.4288097617106
Solang8_06g027940,0,0.0616769920220571,0,0
Solang8_06g027950,0.0318117599383747,0.0328617237265852,0.178701345881767,0
Solang8_06g027960,7.22280153867848,5.69251643679466,13.1275867994711,4.2314138291496
Solang8_06g027970,386.268227713904,269.461477355403,425.667521144973,192.442743869718
Solang8_06g027990,10.0552296051768,18.4178104557839,13.8749479537635,14.7865346262481
Solang8_06g028000,34.9418671808679,27.0543186863633,52.1874283135442,23.2860071951966
Solang8_06g028010,3.13475749834666,4.4259804071251,7.68425644397309,2.58570597957852
Solang8_06g028020,0,0.0255338439807089,0,0.0187788048410598
Solang8_06g028030,8.68295300551908,31.5573841787308,17.0775059757489,11.079185744975
Solang8_06g028040,25.0425149641408,58.4430732906398,43.8675212516372,23.7400322755377
