apices,In
Soletu1_02g014700,1.92594696158201,1.73880892475282
Soletu1_02g014710,1.11540621994067,1.12225899812917
Soletu1_02g014720,475.452339472337,287.202506522089
Soletu1_02g014730,0.888355955850806,0.882100080538577
Soletu1_02g014740,29.3091619639611,22.4425521668899
Soletu1_02g014750,40.702144476546,59.0118923413289
Soletu1_02g014770,40.1299664482386,24.9278114398279
Soletu1_02g014780,16.4038348694618,13.4225327159706
Soletu1_02g014790,280.54402236802,396.129772578437
Soletu1_02g014800,48.7002991636519,66.9386966039063
Soletu1_02g014810,19.3242087267324,20.9011910265941
Soletu1_02g014820,4.39456594328895,5.17635668909891
Soletu1_02g014830,199.937900309918,187.235978620311
Soletu1_02g014840,140.527373161977,111.255042760402
Soletu1_02g014850,4.69783690163032,5.24242846984735
Soletu1_02g014860,363.61327167141,310.552964428697
Soletu1_02g014870,17.1315092745796,9.21671237380659
Soletu1_02g014880,12.4643677340908,12.027288346991
Soletu1_02g014890,0.622063812496577,0.27268711039065
Soletu1_02g014900,6.31131355957552,6.40751414684162
Soletu1_02g014910,23.8536502886633,20.3700112454245
Soletu1_02g014920,220.327675095625,283.959808928719
Soletu1_02g014930,24.8709428551097,32.6284075769347
Soletu1_02g014940,24.4279161471301,33.0081519648183
Soletu1_02g014950,0.305823535307562,0.42026760180201
Soletu1_02g014960,11.6905540133775,8.65788282206969
Soletu1_02g014970,3.82169967873513,3.01755062847583
Soletu1_02g014980,0.206816293087337,0.0745850913850982
Soletu1_02g014990,0.287563456138416,0
Soletu1_02g015000,0.126370996477524,0.152855961644386
Soletu1_02g015020,0.0299331495780019,0.042490211960482
Soletu1_02g015030,0.0945393677667605,0.635445843010823
Soletu1_02g015040,0.0798178379966141,0.721757266414921
Soletu1_02g015060,37.6428604027127,35.1490639454821
Soletu1_02g015070,29.5304807829262,29.617989727111
Soletu1_02g015080,132.65365335713,118.820378536144
Soletu1_02g015090,61.3330167044662,64.0957206550195
Soletu1_02g015100,16.3745997542755,17.7896599401719
Soletu1_02g015110,75.1406747499608,102.961867257724
Soletu1_02g015120,21.9172473855516,9.98623062969781
Soletu1_02g015130,49.555863261959,32.9844653252794
Soletu1_02g015140,0.606168104891449,1.12986024599825
Soletu1_02g015160,17.9298758859288,31.0016176789298
Soletu1_02g015170,17.0237473809496,17.6819889124747
Soletu1_02g015200,61.9826929014938,61.6238763968939
Soletu1_02g015210,0.490694905004649,0.877405118915849
Soletu1_02g015220,14.61094187241,8.76372709062084
Soletu1_02g015240,0.731485999644252,0.774011799389818
Soletu1_02g015250,1901.30943460588,683.529773012382
Soletu1_02g015260,503.101653340897,318.639826663708
Soletu1_02g015270,600.302988853836,475.785925013203
Soletu1_02g015280,1451.77318928225,676.924379783328
Soletu1_02g015290,8.84373327289422,8.60116105438276
Soletu1_02g015300,0,19.8656784266411
Soletu1_02g015310,3.90552890712607,8.7593252073891
Soletu1_02g015320,0.329931543680701,0.136594476851606
Soletu1_02g015330,15.6012696605264,64.110881269537
Soletu1_02g015340,0.411776633047687,1.11967888985559
Soletu1_02g015350,1.17733615961981,3.2830189881763
Soletu1_02g015360,41.1675107188824,43.7662196501971
Soletu1_02g015370,0.118793991802838,0.123518280118691
Soletu1_02g015380,7.58384438531275,7.77688351066557
Soletu1_02g015390,118.867067572644,146.252864895145
Soletu1_02g015400,20.5307232989417,17.8971719614951
Soletu1_02g015410,87.7079032057201,115.687290215728
Soletu1_02g015420,85.3967350438461,47.877548547652
Soletu1_02g015430,21.3953615197551,16.9288866061601
Soletu1_02g015440,2.08490845684472,0.809722630589237
Soletu1_02g015450,47.4249418751512,39.4884612908408
Soletu1_02g015460,11.050172284531,16.5714223195864
Soletu1_02g015470,13.1747259460573,6.84174070323932
Soletu1_02g015480,29.0259397803977,22.2876960556964
Soletu1_02g015490,41.0685921070826,24.2724027837595
Soletu1_02g015500,30.0212967005479,22.4576158495711
Soletu1_02g015510,14.780642211196,13.0938695454827
Soletu1_02g015520,80.8728550069807,102.215993145935
Soletu1_02g015530,0.953951045450396,1.13968139564411
Soletu1_02g015550,9.30004603941847,11.0081220182761
Soletu1_02g015560,46.7819640061506,47.3446048820293
Soletu1_02g015570,28.3892747033339,26.8472924146627
Soletu1_02g015580,0.0093727595291956,0
Soletu1_02g015590,10.8393231857587,6.48706494210746
Soletu1_02g015600,0.0828359349462567,0.637010017022054
Soletu1_02g015610,14.09147295703,14.7942628874271
Soletu1_02g015620,5.50550920312007,1.37714135330574
Soletu1_02g015640,178.794836512141,169.136171945023
Soletu1_02g015650,7.74735729682425,4.06106199458156
Soletu1_02g015660,0.270445921471465,0.0159168679557849
Soletu1_02g015670,0.0055389445027806,0.028609711017206
Soletu1_02g015680,0.0316870874239674,0
Soletu1_02g015690,1.85328086396614,1.47502411940429
Soletu1_02g015700,4.60933245176636,2.44637421669098
Soletu1_02g015710,0.00328021483909782,0.191389101287515
Soletu1_02g015730,0,0.0566259128336336
Soletu1_02g015750,0.087775165102167,0.043751370466965
Soletu1_02g015760,0.132012742203592,0.0415034824149798
Soletu1_02g015770,0.00428054013138287,0
Soletu1_02g015780,0.132471937317468,0
Soletu1_02g015800,43.1082116801005,32.7704733821233
Soletu1_02g015810,17.8265098850959,38.3386384369422
Soletu1_02g015820,14.2055450545466,20.5593585616282
Soletu1_02g015840,0.415941143834824,0.333289593181462
Soletu1_02g015850,13.5044275419616,8.50992869593967
Soletu1_02g015860,25.0497000828336,14.4270176328258
Soletu1_02g015870,4.92530458178035,9.68507143420057
Soletu1_02g015880,29.4648640508322,25.9643159432234
Soletu1_02g015890,69.6642324059336,58.7477050903154
Soletu1_02g015900,10.9989151501683,8.451633148226
Soletu1_02g015910,2.9943997951194,0.753448917321053
Soletu1_02g015920,0.0768248915376531,0.0182554344139351
Soletu1_02g015930,0.784213775839409,0.335349060791952
Soletu1_02g015940,3.16677636409241,1.93818723686185
Soletu1_02g015950,1.85523530112038,1.49008599043359
Soletu1_02g015960,112.73015826043,26.4367554218412
Soletu1_02g015970,32.7081861588443,42.6389816419084
Soletu1_02g015980,0.118591970872978,149.109279811711
Soletu1_02g015990,30.6349549105463,23.8123201853693
Soletu1_02g016000,16.0819699990341,18.6402274944901
Soletu1_02g016010,0.0153623310494885,0
Soletu1_02g016020,0.60009931556087,2.1135020732233
Soletu1_02g016030,12.2282445339399,9.14689131967251
Soletu1_02g016040,6.45446507817578,2.28752772366332
Soletu1_02g016050,33.7119420844948,24.1321988379562
Soletu1_02g016060,31.4890159523353,28.8836642803255
Soletu1_02g016070,0.961470289162874,1.39104477999973
Soletu1_02g016080,5.70004248683916,0.638246358110728
Soletu1_02g016090,10.6261417216164,14.0439442650048
Soletu1_02g016100,63.132069359018,40.5087936650895
Soletu1_02g016110,9.81841513648629,3.82608134813792
Soletu1_02g016120,23.6662172418512,14.5916287060781
Soletu1_02g016130,41.6530108238982,27.577994889716
Soletu1_02g016140,8.50665709661482,7.39815116935765
Soletu1_02g016150,6.86682609115733,6.59669499500833
Soletu1_02g016160,36.3097739015412,41.4581240178928
Soletu1_02g016170,11.1946096533569,15.4566557133048
Soletu1_02g016180,0,1.06393634082205
Soletu1_02g016210,8.88314234822475,8.27360385926878
Soletu1_02g016220,17.7678049467575,10.4164639107482
Soletu1_02g016230,6.21856920685782,7.25838821534127
Soletu1_02g016240,3.53766107334409,2.73625220537532
Soletu1_02g016250,2.04012719894087,6.7734992669985
Soletu1_02g016260,0.00281688813684883,0.418302984391003
Soletu1_02g016270,0.0492736113833101,0.0297777234191029
Soletu1_02g016280,0.00638191675450297,12.8928431384732
Soletu1_02g016300,0.302634679679695,0.0934423939863801
Soletu1_02g016310,15.0237966494715,14.2560892853188
Soletu1_02g016320,30.4790044256497,26.72387129543
Soletu1_02g016330,11.6292167160113,64.8353775016114
Soletu1_02g016340,27.1343857929192,26.6407911390313
Soletu1_02g016350,9.79892579510697,14.4402011854176
Soletu1_02g016360,304.746034853444,315.68560297116
Soletu1_02g016370,72.6426484884012,57.5611386572509
Soletu1_02g016380,24.1007096582163,13.7257711504305
Soletu1_02g016390,0.560114452534871,0.489651008825701
Soletu1_02g016400,0.308309377506186,0.241484017183444
Soletu1_02g016410,57.0271247260804,41.8790078169101
Soletu1_02g016420,1.94279825226838,7.06634909414295
Soletu1_02g016430,67.5958623615567,91.5209099275483
Soletu1_02g016450,5.38219271569709,3.88347766516158
Soletu1_02g016460,0.438620343725639,0.374319300188107
Soletu1_02g016470,2.30621207000481,2.66609086245948
Soletu1_02g016480,14.3336544424293,12.5579871017085
Soletu1_02g016490,2.53547285555651,3.67970795960708
Soletu1_02g016500,0.423599432349832,0.565582879408575
Soletu1_02g016510,29.8671819665934,23.0612274222614
Soletu1_02g016520,4.50618373135896,10.4033532148399
Soletu1_02g016540,0.137119093895448,0.41496160822908
Soletu1_02g016560,104.239338121164,87.6108295612303
Soletu1_02g016570,4.59045589677023,4.78988629314537
Soletu1_02g016600,0.0349313797863863,0.037602162878181
Soletu1_02g016610,0.0367014904600708,0
Soletu1_02g016630,30.7006965412603,26.0473493338461
Soletu1_02g016640,0.197930937484687,0.445724489212696
Soletu1_02g016650,0.439299097903242,0.697573849780829
Soletu1_02g016660,0,9.45688336488858
Soletu1_02g016670,0.0385595054059569,17.6752706058527
Soletu1_02g016680,0,0.432909123855949
Soletu1_02g016690,0.165200767977436,12.570448405014
Soletu1_02g016710,0.0440215215680756,0.0340689320044229
Soletu1_02g016720,0.323016650621389,0.760912177824216
Soletu1_02g016730,0.13643734158178,0.294084617600586
Soletu1_02g016740,0.886276311070434,0.888920448383089
Soletu1_02g016750,5.6623725632075,6.67118404166046
Soletu1_02g016760,0.323678539438527,0.0610679277741701
Soletu1_02g016770,1.37914817483112,1.20790175309843
Soletu1_02g016790,0.683787202467738,5.19061815038922
Soletu1_02g016800,51.6259973022173,37.7196104258154
Soletu1_02g016810,31.3972483910078,25.9551164393762
Soletu1_02g016820,17.3485878726598,9.94715011673902
Soletu1_02g016830,39.3558624613741,29.5873512838864
Soletu1_02g016840,1.9042447502864,3.15926494234459
Soletu1_02g016880,0.434105252770079,1.19401942037298
Soletu1_02g016890,20.042788848647,13.5247749851338
Soletu1_02g016900,5.78654854082701,2.8714322623871
Soletu1_02g016910,14.6699144904128,16.2351255916528
Soletu1_02g016920,1.98590730178648,2.13086798288311
Soletu1_02g016930,1.39628463216118,1.4388372079764
Soletu1_02g016940,1.20038997756514,2.0094547958131
Soletu1_02g016950,51.9984930813773,30.1006672190221
Soletu1_02g016960,46.6293218824871,31.7845170192509
Soletu1_02g016970,25.0018194209767,18.0344379305859
Soletu1_02g016990,11.4441846281992,9.02569255336973
Soletu1_02g017000,33.1520559117156,34.0035737251395
Soletu1_02g017010,17.8609746414326,9.61932411467204
Soletu1_02g017020,17.5626291745663,12.7319107409018
Soletu1_02g017030,5.66023986351687,0.834625151150206
Soletu1_02g017040,0.716138206494493,1.32829899144644
Soletu1_02g017050,34.2964208495081,33.8850434854263
Soletu1_02g017060,1.81767773629231,0.44087256662084
Soletu1_02g017070,0.0145229459509082,0
Soletu1_02g017080,17.3724163620169,17.4899588469096
Soletu1_02g017090,0.0807776646673674,0.304948059415348
Soletu1_02g017100,0.0209159169545389,0.318262429794875
Soletu1_02g017110,0,0.0483702386296238
Soletu1_02g017120,0.363394102445229,0.885220776032403
Soletu1_02g017130,6.68838667309939,9.68304396197109
Soletu1_02g017140,0.0743248331854856,0.141376112616195
Soletu1_02g017150,0.174165131050082,0.38339083115524
Soletu1_02g017160,5.26830655836937,4.15647280811646
Soletu1_02g017170,0.0117193185394469,0.0907877624162562
Soletu1_02g017180,7.16379645248037,4.21697051451451
Soletu1_02g017190,1.91511267585265,2.32522787912961
Soletu1_02g017200,0.0268989214257938,0
Soletu1_02g017220,0.0256604092961048,0.0141798631075431
Soletu1_02g017230,0.00620274031605844,0
Soletu1_02g017240,12.4572708754124,2.88723983201622
Soletu1_02g017250,93.1275112877987,26.7684429630213
Soletu1_02g017260,0,0.0510573298061565
Soletu1_02g017270,0,0.0352360030606427
Soletu1_02g017280,19.6927300656427,21.1804437858044
Soletu1_02g017290,0,0.0908021912038928
Soletu1_02g017300,0.159900900794621,0
Soletu1_02g017310,32.6532315863696,36.5172173912781
Soletu1_02g017320,55.8729232951082,41.243968618866
Soletu1_02g017330,2.93049288942542,3.62475656998796
Soletu1_02g017340,1.9049516991362,3.37303443432192
Soletu1_02g017350,1.27303497890067,1.33028352602024
Soletu1_02g017360,0.127732552012021,0.424045425308054
Soletu1_02g017370,35.798507997079,43.842337238428
Soletu1_02g017380,0.0248452514504074,0.22858091837828
Soletu1_02g017390,0,1.01984098366587
Soletu1_02g017400,19.0767425166109,20.9024025772388
Soletu1_02g017410,0.693696581780083,0.298266863841082
Soletu1_02g017420,3.65725267843259,2.39600169273081
Soletu1_02g017430,2.79052365161026,9.07408545083818
Soletu1_02g017470,40.7506228710758,56.3284391991599
Soletu1_02g017480,0.0128882186931267,0
Soletu1_02g017500,9.8890188755445,6.87939164497525
Soletu1_02g017510,15.1203066232735,29.7502496722749
Soletu1_02g017520,7.12382212045436,7.50624723815391
Soletu1_02g017530,6.20672039614868,1.34275737840645
Soletu1_02g017540,44.812825070803,30.7099316285877
Soletu1_02g017550,0.0557287122973692,1.41552536586763
Soletu1_02g017560,0.621126545012808,2.67072163912089
Soletu1_02g017570,26.929700395242,20.7236188344495
Soletu1_02g017580,21.4012155811322,29.3879821701633
Soletu1_02g017590,122.407298900855,92.1426207462467
Soletu1_02g017620,0.286087525546773,0.0479821900245522
Soletu1_02g017640,0.76310566484973,3.18934131447458
Soletu1_02g017650,0.971191063482461,1.5975609849565
Soletu1_02g017660,290.517425422465,325.740899008084
Soletu1_02g017670,20.1965800593483,11.0543337720021
Soletu1_02g017680,9.8840977871315,10.7493501373669
Soletu1_02g017690,80.5275007867814,84.8960360108774
Soletu1_02g017700,35.9191140996347,30.5016974600536
Soletu1_02g017710,12.1040453310042,16.0595730914018
Soletu1_02g017720,844.815609714644,1217.72390497205
Soletu1_02g017730,0.166799776243547,0.275354101818374
Soletu1_02g017760,0.0034860820520616,0
Soletu1_02g017770,0.0043358749068578,0
Soletu1_02g017780,0.056803842250671,0.0290465530071135
Soletu1_02g017790,0.323177776566393,0.777299907216023
Soletu1_02g017800,0.153235314135967,0
Soletu1_02g017810,83.3414860102163,39.2720999314002
Soletu1_02g017820,0.0573351410867858,0.168274501796019
Soletu1_02g017840,0.0369739435196367,0.0427530496274737
Soletu1_02g017860,20.9489714729116,0.78554825873304
Soletu1_02g017870,46.7335053605498,24.8350278743487
Soletu1_02g017880,1.27738511773691,1.89825276866939
Soletu1_02g017890,0.0474066524836842,0.0264568209925502
Soletu1_02g017910,79.6820224276897,41.1613127699721
Soletu1_02g017920,4.44047268919584,3.17461378084978
Soletu1_02g017930,3.38343929450687,2.8717936350013
Soletu1_02g017940,29.3462295245483,19.5718409783743
Soletu1_02g017950,45.5149697067507,31.0470080292026
Soletu1_02g017960,30.7435177355389,26.6967894799282
Soletu1_02g017970,14.5278022894476,15.1465675312284
Soletu1_02g017980,5.13481940447964,9.76859426899289
Soletu1_02g017990,381.851353217319,511.545684044878
Soletu1_02g018000,12.8264304016676,9.58543812039015
Soletu1_02g018010,0.183083328266367,0.0871937196349795
Soletu1_02g018020,7.15274850712189,12.2354103477287
Soletu1_02g018030,42.1343402110588,39.0287285248607
Soletu1_02g018040,68.0494553922753,95.7646649667013
Soletu1_02g018050,76.9357368477782,47.0380958819333
Soletu1_02g018060,1.65116362382733,2.17794498956353
Soletu1_02g018070,11.5923333173066,12.6931346585979
Soletu1_02g018110,26.9202764144954,11.3425528303361
Soletu1_02g018120,55.8164554998093,45.9201736679295
Soletu1_02g018130,0.00968067777963457,0
Soletu1_02g018140,687.139089919174,142.234841770061
Soletu1_02g018150,14.5128776050629,12.9539043989976
Soletu1_02g018160,16.914492567042,11.0258770066802
Soletu1_02g018170,4.80576383396901,4.42639407465611
Soletu1_02g018180,31.8197274810386,77.3806976809931
Soletu1_02g018190,30.6705265700294,16.7707870844073
Soletu1_02g018200,2.45645474062583,0.756926905296565
Soletu1_02g018210,0.109187353318251,0
Soletu1_02g018220,0.697749620391582,2.08343874195443
Soletu1_02g018230,212.972506485901,162.753121456279
Soletu1_02g018240,8.72733638529789,6.78540010597588
Soletu1_02g018250,31.2855186594726,33.5682604088132
Soletu1_02g018260,19.8760480676812,9.58896945885478
Soletu1_02g018270,57.7162173204447,32.4462267099178
Soletu1_02g018280,1.74750527580065,0.726315903562032
Soletu1_02g018300,896.221087811213,516.115381161622
Soletu1_02g018320,0.00852334614440567,0.0796943668742354
Soletu1_02g018340,0,3.6483513714983
Soletu1_02g018350,16.7670522104366,39.9356201688566
Soletu1_02g018360,166.144923679786,145.353374983709
Soletu1_02g018370,3.02141477755139,3.17264841171131
Soletu1_02g018380,56.2433412132339,53.8787476941776
Soletu1_02g018390,38.5523332253284,21.9046615209057
Soletu1_02g018400,2.7121197950264,3.03786332446979
Soletu1_02g018410,11.6892161275245,9.33440199729741
Soletu1_02g018420,48.5520033648794,40.3482575903355
Soletu1_02g018430,38.0127436631132,26.4547770624805
Soletu1_02g018440,9.81154929023012,12.5379054427731
Soletu1_02g018450,32.265803486882,17.3515869972996
Soletu1_02g018460,16.4013674229584,12.8573890401636
Soletu1_02g018470,0.00579275058511827,0.059841336251622
Soletu1_02g018480,48.4577686556519,35.2875233760196
Soletu1_02g018490,27.408194508225,20.4464838379078
Soletu1_02g018500,7.18894884071965,28.1045980535356
Soletu1_02g018510,42.2797458404825,50.2557438322362
Soletu1_02g018520,11.7596514731011,6.29978413660809
Soletu1_02g018530,20.6062237411981,18.8264165577534
Soletu1_02g018540,0.0077873176187844,0
Soletu1_02g018550,5.54785185433173,5.02542986938694
Soletu1_02g018560,67.4909001577312,53.6614782021461
Soletu1_02g018570,0,0.488438319500564
Soletu1_02g018580,57.8167927697469,34.0522062080703
Soletu1_02g018590,8.20538766979106,4.99979105234262
Soletu1_02g018600,56.5956325516734,66.4469996869847
Soletu1_02g018610,22.3298694509077,14.4465740763065
Soletu1_02g018620,2.69348160477151,0.300978243363529
Soletu1_02g018630,29.6169086056075,31.528531755877
Soletu1_02g018640,8.52241413921664,3.22230811106152
Soletu1_02g018650,19.0239760878814,14.2961106880318
Soletu1_02g018660,5.62575261196066,5.22234749142977
Soletu1_02g018670,28.4423864060822,32.8552979068674
Soletu1_02g018680,34.2029026305559,25.4210049723738
Soletu1_02g018690,15.8263374464194,10.1201649775615
Soletu1_02g018710,21.7514053954499,15.8557067883322
Soletu1_02g018720,0.360337295278092,1.68918398652656
Soletu1_02g018730,169.508466821478,155.951733793801
Soletu1_02g018740,22.3744364709361,16.4927353553751
Soletu1_02g018750,36.9419612701651,28.2975745035568
Soletu1_02g018760,64.8172119695323,48.0511703905395
Soletu1_02g018770,58.3422490063136,61.0981271922376
Soletu1_02g018780,59.3892283344389,39.9047684386718
Soletu1_02g018790,4.362973725724,21.4841415379791
Soletu1_02g018800,2.78743842442969,4.73448162860561
Soletu1_02g018810,94.3875140777826,92.1359519405583
Soletu1_02g018820,2.00526205282925,0.273364919605316
Soletu1_02g018830,15.4220245916621,11.3236077673856
Soletu1_02g018840,59.9759072689444,35.8704252775699
Soletu1_02g018860,7.0475349860529,0.490624321878759
Soletu1_02g018870,0.0251611702143042,0.0561478370468308
Soletu1_02g018880,26.7267168464848,20.9247772020143
Soletu1_02g018890,0,0.0325591594172763
Soletu1_02g018900,0.188059495379881,1.80976937942147
Soletu1_02g018910,8.52442692266256,22.1476089114669
Soletu1_02g018930,22.0197462035268,17.6651202972899
Soletu1_02g018940,13.0046669014694,16.199819982199
Soletu1_02g018950,2.81113579437846,4.73122106857137
Soletu1_02g018960,42.8461310611462,47.8872397093803
Soletu1_02g018970,39.2801481118254,21.7523549975351
Soletu1_02g018980,13.8998113272497,11.7853706957401
Soletu1_02g018990,32.8530460047861,21.1850644122525
Soletu1_02g019000,7.25039944010449,7.86202429181347
Soletu1_02g019010,12.9619610726046,14.9466506533348
Soletu1_02g019030,51.9339149502049,37.8822398382635
Soletu1_02g019040,26.4317296383769,25.3796745113514
Soletu1_02g019050,188.919350780398,305.254045497845
Soletu1_02g019060,9.32591165308001,13.4634474201994
Soletu1_02g019070,64.3383312693881,34.3645107744984
Soletu1_02g019080,168.89587921294,92.2160525879717
Soletu1_02g019090,47.791255370115,32.1894374175925
Soletu1_02g019100,65.9887000120807,55.159348451406
Soletu1_02g019110,8.54615635831128,24.4855802642687
Soletu1_02g019120,2.50266123633666,6.73093402847058
Soletu1_02g019130,20.2190325165885,20.5934288324791
Soletu1_02g019140,0.01608257203059,0.0574463266983726
Soletu1_02g019150,47.6420516212903,36.9140142672823
Soletu1_02g019160,0.348473909053401,0.376117292146744
Soletu1_02g019170,26.945932339842,29.3413043547191
Soletu1_02g019180,9.93284601405903,13.5069790961793
Soletu1_02g019190,33.8051651874987,41.9652789644783
Soletu1_02g019200,44.0707367950492,31.254902137893
Soletu1_02g019210,10.8747659297722,10.7629754284632
Soletu1_02g019220,0.00942592310122313,0.276675270395922
Soletu1_02g019230,38.0969568767164,39.6362676720821
Soletu1_02g019240,33.8060630838978,25.6153391457068
Soletu1_02g019250,0.0686616762645007,0
Soletu1_02g019260,3.25743062278813,4.09492371939423
Soletu1_02g019270,21.5287891149801,13.7265494914796
Soletu1_02g019280,7.48884360501697,7.15999461918583
Soletu1_02g019290,22.2118058480321,15.8169500816477
Soletu1_02g019300,10.8059003409853,10.2708810421622
Soletu1_02g019310,139.512034764356,187.482069145499
Soletu1_02g019320,0.95338743037627,2.6010755531017
Soletu1_02g019330,21.7365342876694,26.8783078892304
Soletu1_02g019340,22.0091644120406,33.738651280911
Soletu1_02g019350,7.07994343661373,7.20522516697492
Soletu1_02g019360,0,0.0152068485330508
Soletu1_02g019370,33.0017053912415,37.0544362268378
Soletu1_02g019380,10.3793137484724,9.22767416704404
Soletu1_02g019390,3.76197775682714,5.08478067883806
Soletu1_02g019400,8.05582555350445,10.3897717499914
Soletu1_02g019410,2.40888643480655,16.497171494491
Soletu1_02g019420,0.0065322506598142,9.7544917865261
Soletu1_02g019430,0.0868812091607993,0.038904373544489
Soletu1_02g019440,61.2292790413899,35.9516643444461
Soletu1_02g019450,19.8363091966867,31.7354895359147
Soletu1_02g019460,58.5380636976519,44.9819258143095
Soletu1_02g019470,38.427357255741,37.8384754176078
Soletu1_02g019480,0.0156525084137567,0.0662672269225845
Soletu1_02g019490,35.7976755965986,39.8164810451373
Soletu1_02g019500,0.238057486715214,0.206150182286244
Soletu1_02g019510,14.5593271353425,14.196489608857
Soletu1_02g019520,2.3698942120972,1.79194903146083
Soletu1_02g019530,22.4811580422612,16.7040581622452
Soletu1_02g019540,1.23495592801154,0.852093262427387
Soletu1_02g019550,0.64237750797376,0
Soletu1_02g019560,6.70969995459808,6.47445092163766
Soletu1_02g019570,0,0.0537305546561997
Soletu1_02g019580,7.55744208900767,5.76236124439579
Soletu1_02g019590,3.20727124392804,6.26239800517772
Soletu1_02g019600,10.2621120557464,4.43916096814675
Soletu1_02g019610,7.22751409696102,7.0580077719342
Soletu1_02g019620,3.09884046671514,2.49536761900986
Soletu1_02g019630,18.9036245125066,15.1877302286769
Soletu1_02g019640,55.6394431928065,60.2635766894999
Soletu1_02g019650,31.2064664812045,22.7244444083448
Soletu1_02g019660,54.3142451458618,44.9251469903161
Soletu1_02g019670,13.7306854542436,4.73618487583734
Soletu1_02g019680,0.0483251563542499,0.0549193215815753
Soletu1_02g019700,0,0.0565273984706603
Soletu1_02g019720,0.0698820964462218,12.4493946636445
Soletu1_02g019730,90.5016396699933,53.7446609113536
Soletu1_02g019740,19.3004556500951,5.76231717250668
Soletu1_02g019750,6.27099134190524,20.702231538231
Soletu1_02g019760,9.78934054144398,3.98685363204979
Soletu1_02g019770,0.029101203014148,0.171064244396058
Soletu1_02g019780,2.33726397011679,0.911977423614911
Soletu1_02g019790,0.0289870891211701,0.029192610979112
Soletu1_02g019800,2.96575262504948,8.11904192458182
Soletu1_02g019810,0.0419338627722707,0
Soletu1_02g019820,5.11780743796817,4.30849113129193
Soletu1_02g019830,0.280520152972073,0.40167861796107
Soletu1_02g019840,22.0842023340697,22.5659697068595
Soletu1_02g019850,4.99735863685441,2.69469042643177
Soletu1_02g019870,0.0210697104615576,0
Soletu1_02g019880,0,0.216332626059457
Soletu1_02g019900,10.4972711090456,15.2457008193522
Soletu1_02g019910,0.118743167276775,0
Soletu1_02g019920,0.037267877175611,0
Soletu1_02g019930,0.144313907360877,0
Soletu1_02g019940,0.111048201584084,0.120950726318844
Soletu1_02g019950,0.107662726956561,0
Soletu1_02g019960,0.332541474358205,0
Soletu1_02g019980,11.1462243799954,10.3973302974137
Soletu1_02g019990,12.1583272022986,8.42614663626141
Soletu1_02g020000,43.3603058994092,73.3113793992228
Soletu1_02g020010,8.94643272965104,8.2323207809087
Soletu1_02g020020,130.910098862187,80.3145006365142
Soletu1_02g020030,1.8721086035295,1.56274438849471
Soletu1_02g020040,35.56669953404,27.2101015226876
Soletu1_02g020050,15.4952096351597,5.7510923342941
Soletu1_02g020060,0.117370962408345,41.6690322337148
Soletu1_02g020070,4.49719761102718,4.87203857831281
Soletu1_02g020080,5.97745785878079,5.53669922141087
Soletu1_02g020100,2.5554668860621,6.36244974675424
Soletu1_02g020110,18.9505073121756,12.612892137587
Soletu1_02g020120,0.0968299995565547,0.0130962899056491
Soletu1_02g020130,2.9315035451943,4.66139339203429
Soletu1_02g020140,29.1947444337063,20.2443674808761
Soletu1_02g020150,0.895256189677237,0.851530609637635
Soletu1_02g020160,0.05027158987319,0.259662406425168
Soletu1_02g020170,0,0.467318529950743
Soletu1_02g020180,0.400507978417317,0.215304315336373
Soletu1_02g020190,9.03699507742916,11.329036962487
Soletu1_02g020200,55.2821286517136,41.5424123344408
Soletu1_02g020210,1.17035212221881,1.12690792328814
Soletu1_02g020220,724.249344817398,436.980425955232
Soletu1_02g020230,51.6085487889792,40.3443647431832
Soletu1_02g020240,89.734723390477,73.7269889604343
Soletu1_02g020250,0.825922338294474,5.81893491798859
Soletu1_02g020260,2.20649068031742,1.3875507647354
Soletu1_02g020270,0.63565057596189,0.215352592293755
Soletu1_02g020280,10.8824873790981,7.93198890996511
Soletu1_02g020290,11.7274279422473,4.85994697149469
Soletu1_02g020310,0.132733389738506,0.0921044891865059
Soletu1_02g020320,1.09100623186491,1.18734535667091
Soletu1_02g020330,8.28801112004171,12.1795394431788
Soletu1_02g020340,15.486230607563,11.0448293958573
Soletu1_02g020350,58.1233740834178,53.9393130104599
Soletu1_02g020360,100.821960933149,154.893713931147
Soletu1_02g020380,20.5590619285602,27.3034434035973
Soletu1_02g020390,16.9418415501011,86.3286168358702
Soletu1_02g020400,6.09043639840944,6.2900741546454
Soletu1_02g020410,0.423663284956844,1.02233803731232
Soletu1_02g020420,4.81817110072308,6.35932817243731
Soletu1_02g020430,0.225393492237373,0.0221525926415012
Soletu1_02g020440,0.0817043792674013,0.0868610210400719
Soletu1_02g020450,17.0416739909062,24.0426838431533
Soletu1_02g020460,0.311198168780121,0.362236314391474
Soletu1_02g020470,59.8748912741832,83.7639053271803
Soletu1_02g020480,29.625622529234,22.759470535419
Soletu1_02g020490,24.5181646886201,57.1767047084809
Soletu1_02g020500,52.8638540959458,54.9247641154049
Soletu1_02g020510,19.7106676776655,10.6991773849161
Soletu1_02g020520,396.292645459841,328.198128090099
Soletu1_02g020530,12.4280922475918,10.4210224491149
Soletu1_02g020540,0.827843198031617,0.748049286534521
Soletu1_02g020550,3.59096518956179,4.65559804661329
Soletu1_02g020560,37.6537540522316,45.7388347015905
Soletu1_02g020570,56.4633679882556,59.7847898862082
