coty,In,hypo,leaves,flower,fruit,root
Solpri1_01g000800,5.28432517660355,49.688158371639,0,59.0775595830546,1.14327836148866,25.6021813221573,5.04707844298067
Solpri1_01g000810,0.266641126139232,5.28583318913486,17.072123923438,0.354069746586829,2.07219496803717,3.31656040704322,127.702661541667
Solpri1_01g000820,0.309107894332377,722.058625886382,7.91065031294225,3.58841324215687,29.5838258372979,70.1665587664812,235.798244831792
Solpri1_01g000830,0,7.51106988011901,0.309705165128753,0,0.60682403442811,0.947967706481457,2.2351880795768
Solpri1_01g000840,310.161934530356,155.453666679313,303.686723533649,256.453991141327,536.627899836984,237.896210972346,508.44671184749
Solpri1_01g000850,0.342995231641775,0.112789594360735,1.95199492003174,0,0.171031576421025,0,0
Solpri1_01g000860,60.5705264269857,59.4318962952677,24.4400410120878,90.7642851753576,5.60151237121663,7.4990703217912,8.02124963143307
Solpri1_01g000870,0.218879566406526,0,0.0814280606516445,0,0.325363193685615,0,0.250081079833222
Solpri1_01g000880,0,0.43438841336546,1.55063985407468,0,0,0,0
Solpri1_01g000890,11.16090730075,30.5579234576617,19.4897636253414,13.0961510159318,23.273698813603,35.3851644636373,32.1918489867952
Solpri1_01g000900,8.63719600634168,12.7525062158312,16.1506347139982,5.53304014388812,13.9426174904263,31.1667571375486,24.6908450921547
Solpri1_01g000910,2.65217779125,5.14525929787269,2.84606710913703,2.58139770551653,2.90960449083342,3.61247445024344,3.9970880750169
Solpri1_01g000920,6.84452217148618,10.9480952133143,7.12296469558971,6.43430877965493,15.3930034153808,15.4475076438786,15.7931229399791
Solpri1_01g000930,433.306445037082,468.897636334931,107.122109884903,150.336924838559,222.48516631526,331.961369462406,1.23841973290591
Solpri1_01g000940,9.6384426724006,8.71945364927802,42.6109416563686,9.21619830947454,10.5839411433708,0.319595315629082,5.89068023702645
Solpri1_01g000950,0.802752989571214,13.5213242359409,1.02313891597225,14.6902822397042,11.4907016055296,1.34689175870754,0.0687403775468672
Solpri1_01g000960,1.92265512463213,146.995149664517,21.5904823641048,3.17591431844301,148.309647216691,76.7281811807084,85.8770981720417
Solpri1_01g000970,0.23702001188648,2.75081196059907,0.732049906315828,0.0307579595320353,9.23918653450223,5.18011713775178,2.06235705559704
Solpri1_01g000980,0,2.22496975396873,0.0383887860920218,0,0.173224439348204,0.0382572504610013,3.43200535728546
Solpri1_01g000990,23.8509091079632,53.5536461023107,44.6394728717811,23.750081015731,25.0856160281314,32.3340691195314,33.0064004619555
Solpri1_01g001000,0,0.0232156311575111,0.00415988681285567,0,0,0,0
Solpri1_01g001010,4.65377657565471,2.11497658977446,4.62091843593382,1.0451173316412,8.10149980966949,6.08742959152762,7.59367807864173
Solpri1_01g001020,0.0123047444080576,0,0.0128776574730866,0,0.0785049534395867,0.040502945257268,0.0197748691349118
Solpri1_01g001030,0.0445626903046408,0.161768194194581,0.0810145650139108,0.0196958926415168,0,0,0.263281176972379
Solpri1_01g001040,0.828864504144837,0.784178207125853,2.07140508441967,0.341354427639888,2.9774114122176,1.66197468054599,1.1608485628212
Solpri1_01g001050,0.179098697831463,4.92435414312775,1.00902731227912,0.668193780562874,2.39515237889649,1.07404004827574,0.488718681591454
Solpri1_01g001060,0,1.01006510491966,0.416842922286498,0,0.472276953855565,0.361912859933122,0
Solpri1_01g001070,4.91809475074862,34.9202938734282,16.7232452908156,4.41361107007822,12.0046418257867,21.3904593306694,18.1940236944038
Solpri1_01g001080,0.133677579439088,5.48338657885333,0.305014372384744,0.253593130900224,1.70295281393079,3.51508475067006,9.35658825837815
Solpri1_01g001090,8.93610672450714,12.8078209049404,9.98664439738606,17.3566654934285,9.93882137795882,1.40795180535603,8.46405006596522
Solpri1_01g001100,6.41254845773955,19.0638070855017,17.680785512083,6.85173274951793,7.18544780753613,10.3871086601525,19.058770313598
Solpri1_01g001110,0.0260310165896895,0.050065460953556,0,0,0,0,0.0836685313305235
Solpri1_01g001120,0,0,0,0.0573741849381662,0.0489340131293148,0,0
Solpri1_01g001130,3.15765847269265,4.85305593624596,6.30243845097614,1.90474607513051,3.98618713434213,5.57832260468324,7.81672743173786
Solpri1_01g001140,47.3817998184942,5.74064217752696,13.7937971347972,17.5176336585711,17.20201328648,0.533711924325833,6.80333869332998
Solpri1_01g001150,0.142383661921455,5.36338233038642,0.241709985332232,0.202631661658222,41.3323332506264,0.745485405540478,0.108100059204294
Solpri1_01g001160,0.0310761501426987,0.195733648775208,0,0,1831.12879694012,0,0
