apices,coty,In,hypo
Solins1_01g001050,1.61006837483326,9.1391010067766,4.56943444646178,46.0494744877393
Solins1_01g001060,2.9950775919491,44.6757166190646,20.2754940317501,118.631388218733
Solins1_01g001070,1.40306037543714,0.162806087569892,22.6985398526759,0.134764176250604
Solins1_01g001080,10.5869266478784,1.0666598815665,27.7822492534794,23.3033475660634
Solins1_01g001090,0.437947450803804,0.056680529537044,0.740251811070716,1.22637967255254
Solins1_01g001100,0.390462772195958,0.0838491100168242,3.41339767686802,0.0492865601554091
Solins1_01g001110,41.145239336266,16.0997853590047,38.5311026795242,31.0042639961677
Solins1_01g001120,0.00489002057038957,0,0,0
Solins1_01g001130,6.22998232549936,1.89625017840524,4.0784284511503,3.26500519577449
Solins1_01g001140,0.0246021592616988,0.0221787994894758,0,0.573087883367798
Solins1_01g001150,0.0802140075939318,0.0479035862368246,0.11205940195859,0.766394017793784
Solins1_01g001160,4.60344547402328,0.483248182796924,4.10717678002695,1.50047168204039
Solins1_01g001170,10.7521377310867,4.39331933155788,18.8127609000866,19.8375766000347
Solins1_01g001180,2.31327525393026,0.337221319669532,2.77090187259211,0.8201441339928
Solins1_01g001190,13.9926953779374,20.2583509583237,20.624823198422,21.4737247978151
Solins1_01g001200,69.1065635715007,11.5324958964091,30.829982126151,22.2835959473847
Solins1_01g001220,10.210591606871,3.06063146843987,5.6061319843214,6.09409003649443
Solins1_01g001230,16.07413989581,56.3104384631258,5.46903865534635,18.9689065783637
Solins1_01g001240,0.12624496668044,0.050745482849484,3.30599810071306,0.083753141381165
Solins1_01g001260,18.4051101828143,10.0009010039001,14.3207387187682,11.7637489564596
Solins1_01g001280,29.6229074720338,5.25168339026529,36.137959863407,35.7448146611076
Solins1_01g001290,9.0945751868579,0.107191194993874,8.25747335032387,1.2868221584129
Solins1_01g001300,77.6442605673991,16.6256072934719,47.3938135651426,52.8588990683174
Solins1_01g001310,4.62636336231256,3.79709257058767,6.94879557657149,7.87200171811536
Solins1_01g001320,85.0838099905418,99.039817743713,99.5014748377567,228.539693327454
Solins1_01g001330,0.526696723836892,1.19942226170499,1.25899700740762,0.672614077536394
Solins1_01g001340,62.7688267996643,30.5075565057459,78.8324272177847,75.6700163866056
Solins1_01g001350,0.150381877618901,0.011206848998712,1.15910467428675,0.0679617068660597
Solins1_01g001360,4.27743413588601,0.48868137349834,2.46668069584311,1.7813500571673
Solins1_01g001370,10.7050535222172,6.64285757440551,9.283092412775,10.4220798183536
Solins1_01g001380,19.801272456193,11.1534151347953,25.6204346241206,19.0033013778654
Solins1_01g001390,13.06862486445,4.06184807254483,9.56302619614791,10.137581074271
Solins1_01g001410,17.7292496405887,5.36338345877419,14.8477273254093,7.95855967650855
Solins1_01g001420,0.991383513211551,1.43699737121998,2.5253532244125,8.47877816844967
Solins1_01g001430,194.663331511273,198.902281158547,312.639544307971,299.919055993474
Solins1_01g001440,0.0333124121829429,0.766077862541757,0.313441005624708,0.405263197602925
Solins1_01g001450,1.38279678828048,0.243644525249349,0.902222485690429,0.485303672924343
Solins1_01g001460,4.46285480512097,1.32561577499475,5.55015253110473,3.70287183511135
Solins1_01g001470,39.9935174259036,187.00336005352,33.2899464761778,26.5785919265875
Solins1_01g001480,0.202116751952989,0.109611692595506,0.991262637430496,1.49768817661259
Solins1_01g001490,27.4881903330486,7.82601488452793,18.6783676352594,21.2888497638365
Solins1_01g001500,17.4017639197213,4.23982431496828,9.78443878488034,9.68669745554559
Solins1_01g001510,119.341542901255,52.9460203548292,86.0410556733828,38.2497836860733
Solins1_01g001520,40.7638130777737,17.4812757246488,32.8180671574964,34.7377677833617
Solins1_01g001550,0.352130304391636,0,0.335658079220724,0.113479235961937
Solins1_01g001560,0.471625812837573,0.463237004079797,0.365879324742352,0.661256483616964
Solins1_01g001570,0.275479601447669,0.0910710113130988,0.767208761754445,0.25502116001187
Solins1_01g001580,0.368018942729556,0.0323718511371345,0.154978279126072,0.150803923577028
Solins1_01g001590,23.7341926162289,10.2377089966074,22.9147663266904,15.3192683698398
Solins1_01g001600,21.3460691478754,3.93851416319347,20.3057636462033,62.0741000227779
Solins1_01g001610,0,0,0.142100361905844,0
Solins1_01g001620,3.70653855865772,0.272614848691554,1.87399809316088,0.154649440883642
Solins1_01g001630,3.96108111230398,0.157474614769102,1.11482563986669,0.207358980214622
Solins1_01g001640,28.462384636754,30.5119123926687,24.2392164987677,24.4484727147451
Solins1_01g001650,37.249907249348,9.11169116482865,48.7067209917903,35.4825305190611
Solins1_01g001670,20.8545809031758,9.54743207279408,13.0471772894573,14.8104909678271
Solins1_01g001680,24.0803662975744,3.3126350955454,12.9496550393821,63.7449610790109
Solins1_01g001690,13.6360041635301,1.19007697230113,9.56907906990197,7.3586096843898
Solins1_01g001700,79.0503054417146,30.2700632280148,53.2706805431574,83.2424338466277
Solins1_01g001710,4.49763099073541,0.0781717325974025,2.71531860949597,0.762871987176416
Solins1_01g001720,14.0929147130888,0.151612605263152,6.78024364418745,2.13387686319149
Solins1_01g001730,20.4593829782806,7.18097546084136,16.25614133935,14.5598364979954
Solins1_01g001740,8.71680469517386,5.83172379632994,13.8905798455651,21.7730369877541
Solins1_01g001750,25.9156178356918,0.17076449267545,21.321490290957,0.292514889786181
Solins1_01g001770,0.00522207379469117,0,0,0
Solins1_01g001780,21.8498317411141,10.985868724359,49.3956966777121,1.72921432768922
Solins1_01g001790,40.5039702284707,14.5695640950168,40.6621709240862,27.3722912717476
Solins1_01g001800,0.021028383475339,0.042815133437325,0.507427461972874,0.0778161543616383
Solins1_01g001810,35.0632208726823,2.86128758561969,15.7418748275142,12.9886780474826
Solins1_01g001820,4.13289774659976,1.012208311917,1.17727063209022,4.86047719139593
Solins1_01g001830,0.302502660786161,0,0.88540378155949,0.258833425864042
Solins1_01g001840,8.05765681938966,2.22272941973665,6.01097822426508,5.18878017677861
Solins1_01g001850,75.0120315709239,118.579978351442,73.5605122305051,69.6886593130433
Solins1_01g001860,22.9502856107892,17.7421737939181,13.040617065355,12.1934675805838
Solins1_01g001870,23.2535637035203,5.79094233735034,13.1069370238092,10.2751663768632
Solins1_01g001900,2.87740254282848,2.06113024266848,2.4568823943379,5.16280643712309
Solins1_01g001910,4.90382591614583,6.01527834673233,3.39398535060962,6.94679126501468
Solins1_01g001920,14.2477031389808,12.9544245494188,19.911972157372,9.74129508245582
Solins1_01g001930,74.4125973122858,9.22138159150161,78.8321406479147,4.26293470768994
Solins1_01g001940,17.7863529991318,16.8907343929544,27.9069716734087,2.37749408870783
Solins1_01g001950,72.5323688385586,26.3769994220912,49.2913883738072,38.2599242060944
Solins1_01g001960,4.02839400732106,1.78380329521679,2.73627172672344,1.65132148621881
Solins1_01g001970,439.782981669267,194.242066225963,354.477640241307,427.004059706067
Solins1_01g001980,74.1294354638686,0.710563607298152,86.4630337503328,5.35059581109026
Solins1_01g001990,0.324125959669563,0.0245715483980072,0.106171778989733,4.93958109901171
Solins1_01g002000,0.586130468228449,0,0.388432109042666,0.0886007150091107
Solins1_01g002010,0.728321588727869,0.0270167171166383,0.670144329129871,0.888309446566774
Solins1_01g002020,15.142597699054,10.0868349074798,9.53673557504404,18.1242190376969
Solins1_01g002030,11.0547158043416,2.93402172116204,7.2946597579576,9.40820935123031
Solins1_01g002040,9.93150266252526,5.83227194451125,43.8830944209561,3.57304676605141
Solins1_01g002050,1.57768151283422,2.00515665192793,5.28162989521709,1.00027761529625
Solins1_01g002060,0.0872908117880738,0,0.172111379814712,0
Solins1_01g002070,55.9359659661237,27.9737790077799,94.6415672132361,38.5557249592256
Solins1_01g002080,13.845575966914,9.31054416573243,19.5997438616458,16.8219511412583
Solins1_01g002090,0.110947692065737,0,0.300720981782426,0
Solins1_01g002100,11.681086005984,10.2524431716388,9.07131137600499,0.793198955980801
Solins1_01g002110,17.9659362442199,59.630402792169,16.2203958574353,93.8256772202442
Solins1_01g002120,0.779518737341845,3.8172220991918,2.65011263244343,2.75533201740713
Solins1_01g002130,0.0498272774108498,0.0297645821988987,0,0.120334259322121
Solins1_01g002150,25.5463076234707,21.5440442020677,14.6046390760495,16.3140713405079
Solins1_01g002160,147.171439755277,0,286.775549485548,0.151527184088182
Solins1_01g002170,0.340849122337704,0,9.06462095306097,0
Solins1_01g002180,16.1794673171971,6.50060025809572,17.0602278387893,20.586727874864
Solins1_01g002190,89.230397099161,26.8487656828937,59.1990310642747,84.9285187635928
Solins1_01g002200,1.66430927698032,1.26102338586052,2.75650122864396,125.990337928583
Solins1_01g002210,0.00591412057609373,0,0,0.624896098587449
Solins1_01g002220,1.4548228548836,4.50291078979636,4.32817150165547,1.20219165438528
Solins1_01g002230,5.74607841571244,3.75100827683585,7.9631194689776,2.48644696155782
Solins1_01g002240,71.2738445580137,27.5024430688399,100.864155088897,26.4346354879464
Solins1_01g002250,15.7117764667067,20.9569917550606,21.4116263962591,18.7663563750206
Solins1_01g002260,1.65545805789438,0,1.47242685472967,5.09802721980069
Solins1_01g002270,0.00953153713247307,0,0,0.051026986466648
Solins1_01g002280,1.34498239493435,0,2.00950861543087,0.47517410694206
Solins1_01g002290,86.4015619915149,53.7428207060432,66.4396019586687,48.1216239833486
Solins1_01g002300,117.372276727665,62.8641542152772,40.6383659466122,49.6817311837272
Solins1_01g002320,0.00731877575642042,0,0,0.141664539931754
Solins1_01g002330,0.0980636427753068,2.92973002187781,0.24168505190511,1.57559873544321
Solins1_01g002340,30.5405366912004,4.6663924266583,18.6154086337571,25.3013483503738
Solins1_01g002350,3.23668245905383,1.54360951251979,4.70697703839003,4.34414346222016
Solins1_01g002360,0,0,0.34725509942301,0
Solins1_01g002370,1.20285971120175,0.68619135575875,1.59795298678567,0.976489611977699
Solins1_01g002380,0,0.0836859267621212,0,0
Solins1_01g002400,0.0048855535041242,0,0.568852804753745,0.047710573862708
Solins1_01g002410,2.9781206257708,3.01434008798064,5.47654849636607,11.0972702688876
Solins1_01g002420,0.0487068576286732,16.9912690934312,0.54969509713525,3.79695539391152
Solins1_01g002430,0.347159594008242,0.239268816521286,0.207862205107629,0.211221851768543
Solins1_01g002450,11.4190989761821,6.02196682351257,1.79112378900961,17.949955052935
Solins1_01g002460,15.5746586650277,93.5646465948852,10.7714165644695,54.6109411266832
Solins1_01g002470,18.8329744856551,11.6015187866215,23.9904094251551,17.8477168390079
Solins1_01g002490,12.4531817759969,4.47682922617602,13.8949024830362,8.98608576377466
Solins1_01g002500,0,0.249456156945466,0,0.417676004803411
Solins1_01g002510,14.2785189456668,6.5687370143886,18.6771581077549,18.1593608056667
Solins1_01g002520,0.0155713262507816,0.774743763055898,0.305812275401638,0.0449501313275457
Solins1_01g002530,4.71332917305977,52.5670741797565,41.1818644376878,22.8876850671586
Solins1_01g002540,6.80277761498654,1.86642217296746,5.4116164498147,14.0798953167415
Solins1_01g002550,0.0505237553908757,0.790805158735296,0.049552946715884,0.797385431292749
Solins1_01g002560,10.341531764783,4.26256346890569,8.59260909750568,8.75231237780924
Solins1_01g002570,24.306047671039,16.0350494770607,19.6554640092787,36.3979021738376
Solins1_01g002580,6.68764171686444,18.1641565762817,16.1731733014283,18.5141710342676
Solins1_01g002590,1.34486771900157,1.9245371067805,5.07310178417136,13.8355394289253
Solins1_01g002600,45.1050651125268,60.74317643954,16.5938820720337,42.6782901716
Solins1_01g002610,72.0630485294254,115.758292668072,61.0825740896544,762.170694723038
Solins1_01g002620,16.7998631894242,1.75215112816106,33.6474172190863,0.601881611682149
Solins1_01g002630,195.006115885686,0.362084643457644,80.4128387314384,4.68816984469683
Solins1_01g002640,0.132611150443236,0.0961532466824798,0.248557328684439,0
Solins1_01g002650,16.5053318035259,5.67322124197112,19.01835221183,12.6332178646324
Solins1_01g002660,2.65863221760769,1.22924868782137,1.85333212400412,2.58336560241896
Solins1_01g002670,9.86761949310488,11.7603767351207,7.85559307606317,7.02913565392814
Solins1_01g002680,0,0,0.0805235384133117,0
Solins1_01g002690,6.35995688107006,10.0074403287555,5.13685458317714,21.8214163231887
Solins1_01g002700,2.41615555805777,1.86731871510593,0.274449894582623,10.549249663236
Solins1_01g002710,19.5149242871016,8.16444107743074,12.0631122421412,16.2571635129345
Solins1_01g002720,0.0114333965322494,0.0729251572499305,0,0
Solins1_01g002730,27.8898734784012,3.57452670881475,17.8944851455779,25.8630311590045
Solins1_01g002740,26.2464977011478,6.40294181848864,15.0459044465687,13.7020218863886
Solins1_01g002750,56.5897210577328,34.217279521353,28.4878881476613,35.6402137173869
Solins1_01g002760,0.858960969804409,8.25405176728188,2.35502395805796,1.25613727506811
Solins1_01g002770,10.1912161570864,4.94540430587799,8.57274983888214,13.9149405614206
Solins1_01g002780,3.42238114755695,0.214319869492324,2.61615247100883,5.43852480377546
Solins1_01g002790,31.7059505624163,10.2521878981165,16.5409324913654,21.4907219991152
Solins1_01g002800,427.038192486134,280.007516008656,162.576961976202,584.787133210522
Solins1_01g002810,29.1051430434382,54.7374997993203,37.3558025946897,26.275035666662
Solins1_01g002820,526.315466912262,143.312632005176,246.702595392748,205.88252003358
Solins1_01g002830,17.1710486392823,19.3932267235188,21.3322672618024,27.0125967853057
Solins1_01g002840,31.0811791400404,15.8495820985388,31.8948250993896,23.4338279212618
Solins1_01g002850,0.0653146450312852,0,0.933276126884572,0.147421665066859
Solins1_01g002860,0.0234543665162028,0.0640752335982236,0.195388889250191,0.0693004569997455
Solins1_01g002870,0.818827391847848,1.86114770652053,4.47925120914344,5.31300940011636
Solins1_01g002880,29.3410946466023,10.6534212546857,40.6375334689927,24.4073558702367
Solins1_01g002890,12.2275732680258,20.6846494433636,12.5457495520053,16.7248068635326
Solins1_01g002900,183.019557338609,133.267075177314,195.288414372992,176.830224075665
Solins1_01g002910,11.1497834906687,5.74718074142061,13.6969503588264,23.0695464040258
Solins1_01g002920,0.00427116535210177,0,0.0325172371754838,0
Solins1_01g002930,5.58842400105046,1.21315134052853,3.12928494643273,5.7769444700757
Solins1_01g002940,8.45071014926358,1.95799269489481,4.98016925030151,9.03053274597314
Solins1_01g002950,10.5920435595928,2.00755476833661,7.26005499420926,8.7139053312645
Solins1_01g002960,8.64889481160979,1.6909161581704,4.0895707699265,7.91900875144387
Solins1_01g002970,7.12767511227274,0.928328206915429,3.97895384626333,4.93985336497383
Solins1_01g002980,0,0,0.156573546914773,0
Solins1_01g003020,2.39390464630827,1.23875102916329,2.34432032943844,0.963624198684446
Solins1_01g003030,0,0,0,0.130236241609436
Solins1_01g003050,0.841849148477241,1.03371433109557,3.421030280945,11.2917858724307
Solins1_01g003060,20.9400804013118,6.06434462846544,17.2331037960868,12.314027792612
Solins1_01g003070,11.804485558525,14.2284324947534,10.3163754686609,36.5070228334932
Solins1_01g003080,166.576993408266,63.695737901354,119.923547301501,127.047050030631
Solins1_01g003090,27.6550499336026,14.0887263498488,17.7072613045787,21.822314186443
Solins1_01g003100,1.2605698996986,0.633350218207512,3.58139518334926,0.836300195769826
Solins1_01g003110,117.425994519865,59.857309121936,77.5530433374794,169.033211162626
Solins1_01g003120,0.462079656305075,0.200667645250392,0.603921912040017,1.03430890892472
Solins1_01g003130,0.0020549850320954,0.010884691699503,0,0
Solins1_01g003140,26.8606737660164,409.783302722792,44.8882216199486,49.3702368768518
Solins1_01g003150,52.4920158442456,15.894112263077,46.2221638146505,37.9236611172875
Solins1_01g003160,33.5874664574361,11.810916597781,20.848550162171,31.070331145339
Solins1_01g003170,6.72667923965882,0.945750367641589,3.92561987602585,3.06669998254408
Solins1_01g003180,0.0198236462427888,0.0196399694666629,0.100468125475408,0
Solins1_01g003190,23.5410340669425,4.02689082125609,12.1057094539391,10.2090512826831
Solins1_01g003200,21.8147188658454,6.95591023924868,14.3278924324957,19.9276338137332
Solins1_01g003210,0.116744530211097,0.165132003179128,0.341386430084012,0
Solins1_01g003220,92.39858866304,33.5253789240496,57.4287338564119,49.2453039924455
Solins1_01g003230,34.4024805341088,9.54058901820082,20.1160745327622,19.2682036786271
Solins1_01g003240,0.0234445066564862,0,0.44807109602969,0
Solins1_01g003250,113.284824288267,49.3821267383757,122.05322102804,129.381518454229
Solins1_01g003260,153.981433557307,95.1330591090789,156.26207958006,105.040043828381
Solins1_01g003270,48.0541097727744,28.4722243967355,65.0359149967437,33.2324061404817
Solins1_01g003280,0.0326159990102091,0,0.0259156215583072,0.0695515580603993
Solins1_01g003290,0.015141243882314,0,0,0
Solins1_01g003300,0.240295618366313,0.108590004951537,0.14541414843188,0.0531730183686471
Solins1_01g003310,0.00235471214369602,0.207367542563152,0.129136558808598,0.0733645155690692
Solins1_01g003320,0.0114306337964023,0.00984255941087932,0.151559741326058,0.0158852447075453
Solins1_01g003330,0,0.219925193619664,0.21402296449693,0
Solins1_01g003340,0.00747587601918466,0,0.0317447940847532,0
Solins1_01g003350,0,0,0,0.0182452882442294
Solins1_01g003370,0,0,0.148332833919258,0
Solins1_01g003380,0.126132462265856,0.135072022142371,0.243687789068778,0
Solins1_01g003390,0.017166866289919,0.123472969620891,0.038475410845951,0.0235838957262192
Solins1_01g003400,0.430822484541716,0,0.274510902052189,4.9241361428802
Solins1_01g003420,0.03807664569582,0,0.075829341106706,0
Solins1_01g003430,0.0387337699929328,0,0,0
Solins1_01g003440,0.0155402564784766,0,0.0318454671691063,0
Solins1_01g003450,0.120833751446951,0,0.427098194933463,0.0485485816003433
Solins1_01g003470,0.0538092780626337,0,0.394022787138465,0
Solins1_01g003480,0,0,0.0620813917865616,0
Solins1_01g003490,0.103312626713853,0.056607116708464,0.274479301267884,0
Solins1_01g003500,0.0645540240430031,0.10611143930522,0.747514625298105,0.187662525466331
Solins1_01g003510,0.0398390611674664,0,4.09350494541057,0
Solins1_01g003520,8.69221230222722,4.66381230630244,13.0967216789625,8.36955107545349
Solins1_01g003530,0.410050825779915,0.347817253451307,0.135663939820215,1.17110197013502
Solins1_01g003540,0.0049294361947856,0,0,0
Solins1_01g003550,14.6031113535536,6.06192743076753,11.3284519905001,4.55094556082813
Solins1_01g003560,37.6626550737996,12.4715835698598,39.2670103671756,34.2793759611983
Solins1_01g003570,2.55639200120549,1.47812107270393,2.01682437951645,1.55307577416108
Solins1_01g003580,14.0529388793801,6.90912344106932,14.557849544555,8.65925674855938
Solins1_01g003590,1.58666418505316,0,2.53299046564951,0
Solins1_01g003600,0.812043515300753,0.0688724469933755,1.18286007405413,0.15794289830783
Solins1_01g003610,1.04115810660746,0.0409503057785706,3.0447503719643,0.0349560172764967
Solins1_01g003620,0,0.010051051256025,0.0147170957935557,0
Solins1_01g003630,0.10624887477028,0.0167675613693978,0.249854152749814,0
Solins1_01g003640,0.11540100345518,0.0102920993839723,0.420147326552981,0.0727281917218116
Solins1_01g003660,0.0106940705165842,0,0,0
Solins1_01g003670,0.217616341319051,0.0486496527679541,1.20580392010869,0
Solins1_01g003680,2.74245990065333,0.268151826627006,2.72822180657383,2.93377741022331
Solins1_01g003690,0.453038008814746,0.271275649268526,0.198686312082475,1.10496265636847
Solins1_01g003700,0.133322059261311,0.705816207305723,0.0526789503638487,7.41870329804542
Solins1_01g003710,4.08826608513573,0.732676178394253,2.89025047050519,2.36060485480107
Solins1_01g003720,54.7436678151496,19.1108291001925,25.8300822643536,17.3805946389645
Solins1_01g003730,0.0120128877082822,0,0,0
Solins1_01g003740,0.00178234508609736,0.0458420790014671,0.0376749354286617,0
Solins1_01g003750,0.0148297982305566,0.043879415939108,0.0485698043729021,0
Solins1_01g003760,0,0,0.03974134680798,0
Solins1_01g003770,193.152805527689,103.281833113161,257.360373313477,221.34148152483
Solins1_01g003780,11.3817904578249,3.69620000959684,19.6598654428336,6.22952244498743
Solins1_01g003790,164.731069991696,1.30472691769795,109.282289794772,18.0150283463745
Solins1_01g003810,0,0,0.150559508768358,0
Solins1_01g003820,126.984881263456,1.0865693283742,83.7757539395458,2.52081738756182
Solins1_01g003830,0.980236021835388,1.84820376064024,5.4906656642257,1.08597655401024
Solins1_01g003840,0.0454085742766025,0.19825566946772,0.218215420767535,0.376042146823383
Solins1_01g003850,0.370436255857458,1.45708672776486,0.466577035941429,10.7914422326252
Solins1_01g003860,0.536921819128996,20.04001402007,0.901302596584105,38.5482106049858
