Srob1-1_S31,Srob1-2_S32,Srob1-3_S33
Solrob1_03g002870,0.406567926989351,0.342623992029458,0.408063032609992
Solrob1_03g002880,51.3080888504366,41.7097388566773,55.4673487916528
Solrob1_03g002890,9.89311064486151,9.72556571489902,7.10316869898169
Solrob1_03g002900,23.4069383728197,47.290594922725,8.05762559629889
Solrob1_03g002910,13.5990006264468,14.3336834025928,13.7071663855821
Solrob1_03g002920,0,0.222765285410094,0
Solrob1_03g002930,0.613266676306137,0.685723550483184,1.32112015888844
Solrob1_03g002940,0.0485570757656253,0,0
Solrob1_03g002950,0.499235060384268,0.290676980459737,0.546622841959975
Solrob1_03g002960,0,0,0
Solrob1_03g002970,0.607897236988885,0.488644660821894,0.740502944038563
Solrob1_03g002980,0.0716253542071496,0.193152981609356,0.255604437344829
Solrob1_03g002990,25.6800464419025,28.5480636488596,17.4778295612589
Solrob1_03g003000,0,0.0356772527414603,0
Solrob1_03g003010,2379.45884849851,1661.94795111243,3221.47575995476
Solrob1_03g003020,28.3887847264716,30.06230322371,32.6395189129265
Solrob1_03g003030,11.1619549164626,13.1238539048662,9.32089740588813
Solrob1_03g003040,19.6098964406372,23.7011125412069,13.6878914817127
Solrob1_03g003050,19.0176039883916,19.0200215852206,16.5721268707384
Solrob1_03g003060,239.25589610001,173.582894670118,253.454032030433
Solrob1_03g003070,59.6493551745519,53.0734179393436,56.4033791740923
Solrob1_03g003080,61.4744079552866,49.3522811255905,54.7706497769475
Solrob1_03g003090,15.0848573623168,16.5753873477362,14.8440517128398
Solrob1_03g003100,25.2020140799627,30.8732470651518,26.4447964294808
Solrob1_03g003110,0,0.507409816767435,0.335734399845787
Solrob1_03g003120,0,0,0
Solrob1_03g003130,0,0,0
Solrob1_03g003140,0,0,0
Solrob1_03g003150,0.0163955686324803,0.198963600350716,0.0146274323584264
Solrob1_03g003160,0.0116989845756558,0.0315487968974571,0.0313120165659283
Solrob1_03g003170,0.0565823203879869,0.025431040935838,0
Solrob1_03g003180,0,0,0
Solrob1_03g003190,0,0.0211841076582826,0.0140167443275577
Solrob1_03g003200,30.8016353379459,33.3799630600493,28.4838377146038
Solrob1_03g003210,27.3848975668706,24.4383405849055,32.8479731717527
Solrob1_03g003220,34.7717219557642,38.2384037915939,40.2075517255315
Solrob1_03g003230,10.9077921671303,14.0736414423587,10.2138494017537
Solrob1_03g003240,7.49289631370004,8.15614298063211,6.23222522972995
Solrob1_03g003250,24.2971368655609,30.0219648913092,24.395548961545
Solrob1_03g003260,0,0,0
Solrob1_03g003270,221.656701098633,236.905740296279,294.490720110886
Solrob1_03g003280,422.563096142777,341.254380252287,634.901908477403
Solrob1_03g003290,0,0,0
Solrob1_03g003300,4.54403184649192,7.59211938338275,5.19968651761163
Solrob1_03g003310,23.109241229455,28.205005859927,20.3670450322354
Solrob1_03g003320,0.199226825567786,0.805886179571809,0
Solrob1_03g003330,0,0,0.0221479237594603
Solrob1_03g003340,0,0,0.0281453987894672
Solrob1_03g003350,9.38425744157233,9.19690319167786,8.84033361541456
Solrob1_03g003360,0,0,0
Solrob1_03g003370,8.11279272115571,12.1954336307456,7.3601519355788
Solrob1_03g003380,0,0,0
Solrob1_03g003390,40.131048863428,45.4945556467708,42.1314998749874
Solrob1_03g003400,0,0.645794312249463,0
Solrob1_03g003410,29.9058119374397,21.5506641278753,14.512779585244
Solrob1_03g003420,3.97843880376578,4.89201971099791,3.03596025105932
Solrob1_03g003430,96.5319018327293,83.3347533637969,134.761466759099
Solrob1_03g003440,107.450739034858,127.52354459468,93.1110622333604
Solrob1_03g003450,49.2172824375614,48.8947576235629,45.0134028539211
Solrob1_03g003460,107.537611414826,102.666248013204,55.2191820142478
Solrob1_03g003470,22.6030604865807,21.1492730010086,5.89321021005903
Solrob1_03g003480,137.462631250701,138.184433470629,75.5464317882501
Solrob1_03g003490,13.1077841725728,13.5244231930705,11.439988263976
Solrob1_03g003500,197.30141195156,146.020862004012,81.2636708467207
Solrob1_03g003510,33.1443970496407,28.4967361897053,29.4540672496288
Solrob1_03g003520,168.076717132094,172.5365380337,171.679777005888
Solrob1_03g003530,13.2666485087937,14.9436134637622,11.8115884712585
Solrob1_03g003540,432.582016914153,439.663543779713,447.84524620457
Solrob1_03g003550,0,0,0
Solrob1_03g003560,0,0,0
Solrob1_03g003570,0,0,0
Solrob1_03g003580,0,0,0
Solrob1_03g003590,0,0,0
Solrob1_03g003600,1.07154767198041,1.37915395497343,1.4774382834508
Solrob1_03g003610,0.198965578746952,0.251509193204944,0.155320084271694
Solrob1_03g003620,13.7740436366441,17.3463355964681,12.7546197091965
Solrob1_03g003630,139.335827612825,124.795672646329,108.700123014558
Solrob1_03g003640,0.427171031397595,1.15195742185039,0
Solrob1_03g003650,14.5772114464429,12.74352897922,12.6717051185038
Solrob1_03g003660,2.62081077881463,2.83632861939964,2.12281808891584
Solrob1_03g003670,25.0840780277901,28.1498849093217,23.1857174341262
Solrob1_03g003680,0.144066796764552,0.194253359400522,0.224928021772871
Solrob1_03g003690,6.34259123641478,5.24159267029661,5.06535201320732
Solrob1_03g003700,4.22912768230463,3.42142233215901,3.63988228668067
Solrob1_03g003710,5.29244473752055,8.08272630673047,4.76987574450609
Solrob1_03g003720,15.6678905255222,14.4545613889575,16.4918576063378
Solrob1_03g003730,8.22880577308129,7.5773199303937,8.86338815592878
Solrob1_03g003740,0.301053869746877,0.811855706827896,0.402881279814945
Solrob1_03g003750,0.768907856515671,0,1.14331174001538
Solrob1_03g003760,0,0.355186871737205,1.64509855924436
Solrob1_03g003770,4.19226692094164,1.75427662260449,2.32148054527514
Solrob1_03g003780,3.51229514704689,0.78930415941601,1.56676053261367
Solrob1_03g003790,0,0,0
Solrob1_03g003800,3.27458456389041,3.88546964662798,2.92144574451445
Solrob1_03g003810,31.0175557737432,32.8745982908086,32.9067382047633
Solrob1_03g003820,9.68032348434417,8.25868806444636,8.36943237744743
Solrob1_03g003830,50.946225665778,53.1069188369701,49.8367083870355
Solrob1_03g003840,298.181884250825,279.564357772793,395.720980705506
Solrob1_03g003850,0,0,0
Solrob1_03g003860,33.3209848199631,25.4586039203254,35.3365481801761
Solrob1_03g003870,86.4676581022123,119.513147557017,82.0200945234326
Solrob1_03g003880,19.7228881334172,32.6043333543383,10.4852435644146
Solrob1_03g003890,0.0489329045254211,0,0
Solrob1_03g003900,2.00515357275438,2.22654456909889,1.78891314544696
Solrob1_03g003910,4.36447399639741,5.14211556938581,2.87309438152213
Solrob1_03g003920,18.7018313024575,21.2189559739109,18.556955918749
Solrob1_03g003930,9.01690226287187,10.9081086675691,8.24498448531236
Solrob1_03g003940,0,0,0.14842994519498
Solrob1_03g003950,0,0,0
Solrob1_03g003960,0.608356027356424,0.193007205774179,0.31926441041939
Solrob1_03g003970,0,0,0
Solrob1_03g003980,0,0,0
Solrob1_03g003990,0,0,0
Solrob1_03g004000,1.73619135109704,0.887967179343012,2.67061454422785
Solrob1_03g004010,0,0,0
Solrob1_03g004020,26.0432548617487,22.2124894841222,29.4396652541434
Solrob1_03g004030,65.1240407561993,72.4170729503367,70.0968159318474
Solrob1_03g004040,0,0.0356573546640808,0.0943726366549229
Solrob1_03g004050,36.0638896622875,40.1123280091208,22.5027338390865
Solrob1_03g004060,0.585382524507816,0.947164991299212,0
Solrob1_03g004070,0,0,0
Solrob1_03g004080,0.069626996307097,0,0
Solrob1_03g004090,0.174323472371813,0.313400180944592,0.259206705763292
Solrob1_03g004100,0,0,0
Solrob1_03g004110,0,0,0
Solrob1_03g004120,0,0,0
Solrob1_03g004130,0,0,0
Solrob1_03g004140,48.0148964095623,56.2189895131266,45.8154296032502
Solrob1_03g004150,0.0913602783913932,0.49274479316144,0.163015546745931
Solrob1_03g004160,0,0,0.46486301517109
Solrob1_03g004170,0.212508613938972,0.179085817682624,0.521375773878164
Solrob1_03g004180,3.57937854685406,2.35499071847587,4.73234354598455
Solrob1_03g004190,0.261677618571375,0.0705669281597095,0.280149234308405
Solrob1_03g004200,0,0,0
Solrob1_03g004210,18.9741541843127,17.5791342084011,19.0742196756904
Solrob1_03g004220,514.463431663694,506.141292225517,478.582672292173
Solrob1_03g004230,0.0858985226179947,0.231643612002525,0.287381347694084
Solrob1_03g004240,15.3771928616195,13.5660538821524,15.6287015657332
Solrob1_03g004250,14.5004232250238,20.6020354836618,14.5225634036074
Solrob1_03g004260,0.646765346770783,1.19909634448366,0.613080208414046
Solrob1_03g004270,16.7135245483617,23.1389320558817,14.9473792150896
Solrob1_03g004280,3.72125447858006,4.04643271599347,3.53413578369312
Solrob1_03g004290,0,0,0.113716490270347
Solrob1_03g004300,21.3146470125196,19.7600304283939,19.9289189035015
Solrob1_03g004310,1.96871434526591,2.0246401555745,1.87548181982819
Solrob1_03g004320,27.1342928684112,26.6023497159236,23.5362433213225
Solrob1_03g004330,0,0.031791962661709,0.0420711430935546
Solrob1_03g004340,27.7837003520634,36.017496824102,22.0901854271415
Solrob1_03g004350,6.86077055775764,5.48684197385085,6.33134946574854
Solrob1_03g004360,0,0,0.0471863183274615
Solrob1_03g004370,9.14755034683275,16.2224432644879,5.18764878246262
Solrob1_03g004380,19.8184932628421,18.0731129081829,20.9911112044924
Solrob1_03g004390,61.5527687225799,63.1548629131802,64.1776558424471
Solrob1_03g004400,47.0192956385547,51.7572995676114,51.4833501590293
Solrob1_03g004410,1.89218717428935,2.32622387827888,2.63149568329832
Solrob1_03g004420,9.07610681207332,8.32352063958404,9.85372194227192
Solrob1_03g004430,0.249557813079648,1.23380702813976,0.222644917792469
Solrob1_03g004440,0,0,0
Solrob1_03g004450,1.78396773310402,4.30444288125088,0.418836974065042
Solrob1_03g004460,0,0,0
Solrob1_03g004470,0.133943458997551,0,0.477994738763494
Solrob1_03g004480,0,0,0.121792325471888
Solrob1_03g004490,0.0866045378723892,0.0583868830252939,0.154529805956417
Solrob1_03g004500,0,0,0
Solrob1_03g004510,0,0,0
Solrob1_03g004520,0.0931551758057624,0.314015898392421,0.0831091048734169
Solrob1_03g004530,36.6099085400216,39.4075945285074,32.2501073136537
Solrob1_03g004540,23.1688892989228,20.5899444102762,23.4666095003792
Solrob1_03g004550,49.3777699478279,47.5135225143539,45.4067016184876
Solrob1_03g004560,2.00867237377354,2.17435400001415,2.12017475415741
Solrob1_03g004570,9.09156044700192,7.54379196609992,4.49230453598965
Solrob1_03g004580,1.48494983808732,2.52006236210954,0.45683082484416
Solrob1_03g004590,0.387212939373767,0.18985489803325,0.314049995401405
Solrob1_03g004600,4.41583977647804,5.7589077524414,1.77606060376436
Solrob1_03g004610,0.108132233717521,0,0
Solrob1_03g004620,0,0,0
Solrob1_03g004630,1.56102006535418,4.07807149031605,5.48366186414786
Solrob1_03g004640,0,0.02208415782822,0.0146122743974332
Solrob1_03g004650,4.04616400939802,1.19342788903701,5.18911088401649
Solrob1_03g004660,0,0,0
Solrob1_03g004670,19.7159248202787,17.5762575705009,13.1559428228231
Solrob1_03g004680,1.03377873150726,1.30097516973511,0.184458725496668
Solrob1_03g004690,11.4399661654082,9.27570229254602,10.8427237504199
Solrob1_03g004700,18.3830211666253,16.8294552102092,10.6512819041204
Solrob1_03g004710,606.980604540985,508.889096174192,653.191101734616
Solrob1_03g004720,0.0546581953719113,0.0736987169022442,0
Solrob1_03g004730,0,0,0
Solrob1_03g004740,1.35808745685813,1.86275781622178,0.940056319568204
Solrob1_03g004750,0,0,0
Solrob1_03g004760,0,0,0
Solrob1_03g004770,0,0,0
Solrob1_03g004780,0,0,0
Solrob1_03g004790,0,0,0
Solrob1_03g004800,0,0,0
Solrob1_03g004810,0,0,0
Solrob1_03g004820,0,0,0
Solrob1_03g004830,89.2236267193364,117.850021958888,87.659168785542
Solrob1_03g004840,0.0173939781676937,0.0938131135916315,0.0465545132581466
Solrob1_03g004850,0.533224739019662,0.608365057127738,0.402532766597112
Solrob1_03g004860,0,0,0
Solrob1_03g004870,0.47180084064809,1.27231118234223,0.210460370052583
Solrob1_03g004880,0.199436317497931,0.268911196267915,0.44482160231934
Solrob1_03g004890,0,0,0.0484565113179487
Solrob1_03g004900,0,0,0
Solrob1_03g004910,14.4800366698905,22.3701545305295,10.6413207603295
Solrob1_03g004920,4.34170460345797,4.3906232578599,3.7205843491344
Solrob1_03g004930,183.177358174743,155.666292572918,172.03574033254
Solrob1_03g004940,3.33193404490124,3.66322460148425,2.97261052404
Solrob1_03g004950,21.3928946153556,23.0949701622958,30.0497077923647
Solrob1_03g004960,27.9001350768744,33.8052535092028,23.0939157648429
Solrob1_03g004970,0,0,0
Solrob1_03g004980,55.7884361305362,72.5885730456693,37.646516764815
Solrob1_03g004990,0,0,0
Solrob1_03g005000,0.0590485485493562,0.0477710861116041,0.0526806156669604
Solrob1_03g005010,0,0,0
Solrob1_03g005020,0,0,0
Solrob1_03g005030,5.01377479450047,3.99182828659336,4.72868209087934
Solrob1_03g005040,9.10260036604227,7.3555756180494,11.601363943835
Solrob1_03g005050,0,0,0
Solrob1_03g005060,0,0,0
Solrob1_03g005070,0,0,0
Solrob1_03g005080,0,0,0
Solrob1_03g005090,0,0,0
Solrob1_03g005100,0.74310765317267,0.674405452665578,1.36418661203162
Solrob1_03g005110,0.208269331559882,0.187214163726784,0.123872721465796
Solrob1_03g005120,6.20209079763344,8.6323897941194,8.74609360610924
Solrob1_03g005130,5.74522486722829,6.84658856832802,6.31666802967775
Solrob1_03g005140,0.146685180155091,0.0494459682232768,0.0654331544943066
Solrob1_03g005150,0,0,0.306540104207023
Solrob1_03g005160,1.90704142353369,2.68825164349548,5.41348703224834
Solrob1_03g005170,0.0887939784365788,0,0.0396091145885479
Solrob1_03g005180,15.0610329297191,26.7423245812111,3.63262760608766
Solrob1_03g005190,3.21635730935843,3.79128648927682,3.46505401069509
Solrob1_03g005200,1.21579447397777,0,0
Solrob1_03g005210,21.6595454915343,16.9362045538993,21.236268933849
Solrob1_03g005220,0.369715278636515,0.12462697253937,0.412305403319388
Solrob1_03g005230,23.5801174192517,22.9664520948523,31.1222529099765
Solrob1_03g005240,0.124451402848118,0,0.0555151369823743
Solrob1_03g005250,54.5608588596052,66.9502925356704,55.6951175634587
Solrob1_03g005260,5.42956863592206,8.63968066387795,1.26366034422753
Solrob1_03g005270,0,0,0
Solrob1_03g005280,10.8787175106359,10.391888809221,12.1672841362172
Solrob1_03g005290,0,0,0
Solrob1_03g005300,0,0,0
Solrob1_03g005310,0,0,0
Solrob1_03g005320,0,0,0
Solrob1_03g005330,0,0,0.0340052527174994
Solrob1_03g005340,3.81274811086613,3.40906475696445,3.42569710980372
Solrob1_03g005350,244.026619077385,207.096861504838,335.482599045903
Solrob1_03g005360,0,0,0.271750756192093
Solrob1_03g005370,1.54312375543332,1.41864578948292,1.93990912100243
Solrob1_03g005380,72.0722964174023,71.9434359523253,58.8404308402936
Solrob1_03g005390,16.2864963254693,13.7514440745377,10.1346905663574
Solrob1_03g005400,15.1218545114749,14.3418699020374,14.4438383155277
Solrob1_03g005410,3.99142447375791,3.53184690949509,3.70405505850155
Solrob1_03g005420,4.03399589064591,3.56673009275854,7.81741395456823
Solrob1_03g005430,0,0,0.414730729221267
Solrob1_03g005440,118.186921236712,117.834160128899,135.920514246846
Solrob1_03g005450,0.616681879141904,0.27716894615331,0.183392490089173
Solrob1_03g005460,43.3588131936224,55.1808175734586,34.5911348841113
Solrob1_03g005470,0,0,0
Solrob1_03g005480,15.7072345811884,9.22548988810055,15.4245082690982
Solrob1_03g005490,0,0,0
Solrob1_03g005500,7.33236873481439,1.97732897668135,6.10552042606153
Solrob1_03g005510,0,0,0
Solrob1_03g005520,0,0,0
Solrob1_03g005530,9.34575926083782,5.31236016859124,6.41690618140035
Solrob1_03g005540,27.8831002635616,19.542166752213,23.3993072252489
Solrob1_03g005550,8.84483084475313,7.77781470957382,4.08272635140935
Solrob1_03g005560,0.318839473002816,0.307077987092684,0.325091522617246
Solrob1_03g005570,59.222220750972,95.617107260246,19.0889760299104
Solrob1_03g005580,0.0711951718995992,0.239991129552165,0.349345253893589
Solrob1_03g005590,0.106792757849399,0.287989355462598,0.508138551117948
Solrob1_03g005600,0,0,0
Solrob1_03g005610,0,0,0
Solrob1_03g005620,0,0,0
Solrob1_03g005630,0,0,0.0268076897215267
Solrob1_03g005640,48.4398772092336,54.7955643873859,39.627361255217
Solrob1_03g005650,892.120000884415,1188.89205668847,702.3506932882
Solrob1_03g005660,23.04901120415,17.7708234469681,24.118187022406
Solrob1_03g005670,5.65469218688781,5.56216391518086,5.21028282693228
Solrob1_03g005680,4.45489714697529,2.14103342219264,4.52538739885159
Solrob1_03g005690,0.0709554575160988,0,0
Solrob1_03g005700,10.9318952046324,10.2062132028704,14.034767732635
Solrob1_03g005710,0,0,0
Solrob1_03g005720,0,0,0
Solrob1_03g005730,0.0713558833485825,0,0
Solrob1_03g005740,0.443140041917131,1.19502125070461,1.3178359620115
Solrob1_03g005750,22.4432593877254,26.7888759905771,22.8130059317134
Solrob1_03g005760,1.00281212199204,0.918440115266196,2.58271658428854
Solrob1_03g005770,26.5529513116745,23.7011125412069,19.8519750628814
Solrob1_03g005780,0,0,0.153270052103512
Solrob1_03g005790,47.5365591437094,75.5579345331872,28.9636551353293
Solrob1_03g005800,0.907057467645081,0.431659964151742,0.79337086235126
Solrob1_03g005810,27.8964373680892,20.2559361599186,25.0832904237282
Solrob1_03g005820,15.1703938883568,15.2725258909096,16.9028060616765
Solrob1_03g005830,2.99335294936367,4.59429089970353,1.647781728726
Solrob1_03g005840,3.2598489333529,2.86369415338121,3.52521119838077
Solrob1_03g005850,0,0,0
Solrob1_03g005860,0,0,0
Solrob1_03g005870,0,0,0
Solrob1_03g005880,51.2463573814661,53.9847801482211,66.4394396266253
Solrob1_03g005890,190.913919956836,136.575282367984,210.769217871553
Solrob1_03g005900,14.9021665524704,16.9502306357987,21.5922588614334
Solrob1_03g005910,0.214551965996077,0.771446599248227,0
Solrob1_03g005920,0,0.0873410340337388,0
Solrob1_03g005930,5.28158098171889,5.26137161625685,2.3560014991672
Solrob1_03g005940,17.2240392449502,18.7407154484623,17.1019712976144
Solrob1_03g005950,73.9927181087751,71.6297236131594,62.4857498436495
Solrob1_03g005960,0.206156454283187,0,0
Solrob1_03g005970,0,0.755121695819254,0
Solrob1_03g005980,1.89663937940532,1.41637595621975,1.53590740212528
Solrob1_03g005990,8.47413772306614,9.97311898121614,7.29806119995357
Solrob1_03g006000,0.0836260749296879,0,0
Solrob1_03g006010,1.392091202213,1.6252374582175,2.10528187572471
Solrob1_03g006020,6.22449217179353,7.98141927996344,8.98316367154944
Solrob1_03g006030,13.3212529767676,15.0508190775927,11.856123463829
Solrob1_03g006040,0.170561095270263,0.0766590370655837,0.0507224632860542
Solrob1_03g006050,20.4159244284749,27.1150193149651,19.8535037566503
Solrob1_03g006060,3424.14095897576,2882.83143635673,3370.64792093927
Solrob1_03g006070,32.919832601877,41.6916638301171,34.2752462300395
Solrob1_03g006080,0,0,0
Solrob1_03g006090,134.059949855141,121.142699770212,153.338386004292
Solrob1_03g006100,0,0,0
Solrob1_03g006110,14.8823892909542,16.4889671842965,18.0120280209236
Solrob1_03g006120,12.2743505936692,14.2830465443259,12.1507279603763
Solrob1_03g006130,0,0,0
Solrob1_03g006140,288.499923378432,280.360837424567,347.695497397626
Solrob1_03g006150,16.29583834604,14.0360053452013,11.718288259445
Solrob1_03g006160,1.51327610058935,3.85415541672286,4.95029657644959
Solrob1_03g006170,19.7031191175801,22.8128153392188,15.8586736837726
Solrob1_03g006180,6.52635741508854,7.30328062111331,5.7037125007509
Solrob1_03g006190,25.3791649335001,31.2411678581756,26.5338477297477
Solrob1_03g006200,75.4760215167715,76.6547071584838,81.5097613674382
Solrob1_03g006210,0,0,0
Solrob1_03g006220,8.48006701806088,9.4819788660052,6.94278236016975
Solrob1_03g006230,0.212152055861893,0.143028270498203,0.0946365422384098
Solrob1_03g006240,37.3201883835386,31.1109282894339,44.711603486815
Solrob1_03g006250,0.343594090471979,0.46328722400505,0.459810156310535
Solrob1_03g006260,1.22955169574838,1.57749190559381,1.36288221719577
Solrob1_03g006270,0,0.0750394799444799,0.0496508619490249
Solrob1_03g006280,2.64296131171279,6.66063768765322,2.04916059043235
Solrob1_03g006290,0.0301628400032653,0.0406702524889929,0
Solrob1_03g006300,1.36012312071211,1.55178730370623,2.52023042426162
Solrob1_03g006310,0,0,0
Solrob1_03g006320,0,0.777308655473518,0
Solrob1_03g006330,0,0.278577938617415,0.184324768542785
Solrob1_03g006340,89.878830221003,192.148754246865,34.523287035285
Solrob1_03g006350,0.35921200367525,0.415153486446083,0
Solrob1_03g006360,0,0,0
Solrob1_03g006370,0,0,0
Solrob1_03g006380,0,0.0845683027945725,0.069944666634539
Solrob1_03g006390,7.82518698202359,12.013673602876,3.59433298658431
Solrob1_03g006400,18.2845953243324,18.5532907119199,19.1329109747411
Solrob1_03g006410,421.580043990494,335.969009349681,589.932012127233
Solrob1_03g006420,0,0,0
Solrob1_03g006430,0,0,0
Solrob1_03g006440,0,0,0
Solrob1_03g006450,20.921760923419,20.3363855626594,21.3149997301109
Solrob1_03g006460,0,0,0
Solrob1_03g006470,15.1126643777317,16.7263299758317,14.1570234580391
Solrob1_03g006480,487.432827616966,456.366071222123,517.212754608838
Solrob1_03g006490,2.05673086277834,2.14860991578426,2.7771886580444
Solrob1_03g006500,0,0,0
Solrob1_03g006510,0,0,0
Solrob1_03g006520,14.3579234048396,11.1560925077259,16.6057705151749
Solrob1_03g006530,0.0752634674367191,0,0
Solrob1_03g006540,0,0,0.221189722251342
Solrob1_03g006550,0.813690841398539,0.831170526686126,0.61594953856263
Solrob1_03g006560,0.515391135707968,0.231643612002525,1.22616041682809
Solrob1_03g006570,15.3588499650525,11.8395623912402,18.7214606015702
Solrob1_03g006580,15.6193831245144,13.9149680339399,15.3346687129563
Solrob1_03g006590,0,0,0
Solrob1_03g006600,55.8683991107437,47.3347175154873,73.3068763489367
Solrob1_03g006610,1.18539961212833,1.06556061521161,3.29019711848872
Solrob1_03g006620,446.500520568336,444.241167937269,463.497997564201
Solrob1_03g006630,90.7646836193969,91.2100643991522,87.4698002090325
Solrob1_03g006640,16.5549879954681,12.9720422721414,16.5531656271793
Solrob1_03g006650,18.8269350161558,16.6343172962899,12.8726037877524
Solrob1_03g006660,8.24744161825219,9.24872359471849,7.91654776582409
Solrob1_03g006670,3.62946749845267,6.96125559507874,1.92205538937502
Solrob1_03g006680,0,0,0
Solrob1_03g006690,12.1321111254568,14.9999236669895,11.6664359978285
Solrob1_03g006700,45.8864365985159,41.8606463133699,51.4490283006923
Solrob1_03g006710,18.3957020473692,22.1843989799499,29.30303597937
Solrob1_03g006720,0,0.08308464835958,0
Solrob1_03g006730,3.24906103538385,4.7459659092937,5.3444315384445
Solrob1_03g006740,0.0303753904453127,0.0409568461964746,0.0270996376557138
Solrob1_03g006750,0.16327818348875,0.484345734187097,0.378741698999586
Solrob1_03g006760,0,0,0
Solrob1_03g006770,7.296807909016,10.19646699503,6.93600591690362
Solrob1_03g006780,0,0,0.201440639907472
Solrob1_03g006790,0.03265563669775,0.176125721522581,0.29133976846122
Solrob1_03g006800,0.368836525813481,0.110516226296797,0.237654687531288
Solrob1_03g006810,1.88908304721646,1.27357842455571,2.86511189031744
Solrob1_03g006820,1.25224227405419,1.23212576491279,1.41914283789204
Solrob1_03g006830,0.0821767495409585,0,0.29325847057587
Solrob1_03g006840,11.803553584597,14.0381943178517,12.76276462801
Solrob1_03g006850,11.2270319967873,12.1104306083091,12.123604564173
Solrob1_03g006860,0.0428328676469133,0.317646795862541,0.114641014581488
Solrob1_03g006870,19.5171855330219,17.678619297829,23.0206973712441
Solrob1_03g006880,0,0,0
Solrob1_03g006890,10.5911263465002,10.8463958773107,10.3010647730661
Solrob1_03g006900,25.6853570297797,26.4420286801438,25.9707734718198
Solrob1_03g006910,3.06050614472966,3.44870240607908,3.90064862891371
Solrob1_03g006920,14.9432193528904,17.9648235953032,15.709040315429
Solrob1_03g006930,6.86953531321196,7.82797212931069,4.45724264692827
Solrob1_03g006940,9.14451129356138,10.8398760329422,11.0527298475547
Solrob1_03g006950,49.6298037947106,107.569158201159,19.2839227184768
Solrob1_03g006960,88.1117667082003,70.2022230598061,121.541157098076
Solrob1_03g006970,0,0,0
Solrob1_03g006980,19.5617514467814,15.1312792892531,19.6442262295419
Solrob1_03g006990,0,0,0
Solrob1_03g007000,0,0,0
Solrob1_03g007010,10.0910503531558,14.5732776974206,10.6479911890594
Solrob1_03g007020,0,0.164777414723445,0.654162902792307
Solrob1_03g007030,169.536067003907,187.707734262121,210.482338775971
Solrob1_03g007040,26.9795510505073,21.4537188910691,35.1535346493849
Solrob1_03g007050,0,0,0
Solrob1_03g007060,0.0908352193201783,0.306195579083797,0.121559006840716
Solrob1_03g007070,2.84439019106977,3.41337353643073,1.49721027501715
Solrob1_03g007080,12.1579447397777,8.94982304668383,11.3451703432296
Solrob1_03g007090,76.5310626777586,84.6659368283592,93.9417911201774
Solrob1_03g007100,13.5883776577709,11.2096461334233,13.759832827537
Solrob1_03g007110,53.6494389911544,53.4186988285954,59.6144626419242
Solrob1_03g007120,0,0,0
Solrob1_03g007130,0.0633057202738759,0,0
Solrob1_03g007140,0.184497994105576,0,0.164601301091709
Solrob1_03g007150,0,0,0
Solrob1_03g007160,0,0,0
Solrob1_03g007170,0,0,0
Solrob1_03g007180,0,0,0
Solrob1_03g007190,0,0.107813890240635,0.142672965870385
Solrob1_03g007200,0.141371450462531,0.152495257990929,0.100900499416981
Solrob1_03g007210,1.78591278663401,1.38462678812809,0.91615658263003
Solrob1_03g007220,16.2506766838064,15.1470146107137,14.3035596410435
Solrob1_03g007230,0,0,0
Solrob1_03g007240,27.9886019530299,32.103428791632,23.7499805737063
Solrob1_03g007250,0,0,0
Solrob1_03g007260,48.6317789591108,51.4565596234668,44.9539752819154
Solrob1_03g007270,6.30023471433443,5.07282005730466,4.79499759981263
Solrob1_03g007280,0,0,0
Solrob1_03g007290,0,0,0
Solrob1_03g007300,0,0,0
Solrob1_03g007310,12.0787164269,9.3173428202153,17.9434920713789
Solrob1_03g007320,0,0,0
Solrob1_03g007330,0,0,0
Solrob1_03g007340,19.0182145421244,26.1324373828947,14.1008447935231
Solrob1_03g007350,0,0,0
Solrob1_03g007360,0,0,0
Solrob1_03g007370,0,0,0
Solrob1_03g007380,6.87443641234271,6.03091463442261,8.35435739393212
Solrob1_03g007390,1.51358575397601,1.60913389405805,2.20731456252203
Solrob1_03g007400,0,0,0
Solrob1_03g007410,0,0.229152820475616,0.0758109935135649
Solrob1_03g007420,18.8807604984494,24.2474789572768,15.1441347957237
Solrob1_03g007430,0,0.203935045973515,0.0337340784534045
Solrob1_03g007440,16.2397240731323,17.076003093666,15.7106663978576
Solrob1_03g007450,0,0,0
Solrob1_03g007460,60.779068673517,59.9230397631919,65.5806356333455
Solrob1_03g007470,278.415812959291,208.020237445647,374.517917389596
Solrob1_03g007480,0.0462144098295644,0.186940458809055,0.288613782323571
Solrob1_03g007490,0,0,0
Solrob1_03g007500,0,0,0
Solrob1_03g007510,0,0,0
Solrob1_03g007520,4.4052012612877,3.49187093498401,5.52600674340769
Solrob1_03g007530,26.7626379596054,22.5335511645748,26.6896289234015
Solrob1_03g007540,33.9296805417351,17.5322134962633,32.7101982205186
Solrob1_03g007550,33.5665477064909,32.1704287649876,25.1351728394101
Solrob1_03g007560,0.165790155542423,0,0
Solrob1_03g007570,0.328365543525852,0.354202974585578,0.380839990960803
Solrob1_03g007580,0,0,0
Solrob1_03g007590,0,0,0
Solrob1_03g007600,12.9733807429057,10.4956430573386,14.7495519389878
Solrob1_03g007610,8.1002306828769,7.65871692183348,6.50695233701116
