Spse1-1_S28,Spse1-2_S29,Spse1-3_S30
Solpse1_02g007680,4.09333772441393,4.27947276405041,6.0504933908021
Solpse1_02g007690,0.154098605853302,0.34631422000142,0.32901277819542
Solpse1_02g007700,0.882134338363402,2.02259966195539,1.83005049151009
Solpse1_02g007710,36.8345377217087,67.7916530706503,60.0615684026815
Solpse1_02g007720,5.29805682981353,4.6276713354036,5.19028705040882
Solpse1_02g007730,1.30127711609455,2.04030083101612,1.40159051128687
Solpse1_02g007740,0,0,0
Solpse1_02g007750,12.2000231087286,11.4491823512325,10.1225570457751
Solpse1_02g007760,0,0,0.105395031160598
Solpse1_02g007770,0,0.108703689086662,0
Solpse1_02g007780,0,0.361268022466452,0.171609753339561
Solpse1_02g007790,0.0547266076862194,0.227058640288494,0
Solpse1_02g007800,0,0.170493154462238,0.16197552157313
Solpse1_02g007810,0.0548547730437984,0.0568975983861098,0
Solpse1_02g007820,11.0535449412076,15.013933686492,15.301226939619
Solpse1_02g007830,0.0574092845335831,0,0
Solpse1_02g007840,0,0.306758516551375,0
Solpse1_02g007850,2.34229880897019,1.61968496739126,0.512922484981577
Solpse1_02g007860,0.578345384930911,1.19976664251204,0.284956936100876
Solpse1_02g007870,23.1949901524238,19.6758615117225,20.04092331002
Solpse1_02g007880,0.576211269119358,0.537902756698204,0.397467608288307
Solpse1_02g007890,0,0,0
Solpse1_02g007900,37.7964932158868,42.3797269663277,36.3109960449653
Solpse1_02g007910,2.30799083706783,5.33784326803378,4.02620246200586
Solpse1_02g007920,28.4002097640892,30.8128579128365,30.0716183052222
Solpse1_02g007930,41.8105024677241,31.0323860819217,22.7647843891909
Solpse1_02g007940,18.56161320316,23.5207342044066,20.8139072142492
Solpse1_02g007950,0.0420898258575057,0,0
Solpse1_02g007960,0,0,0
Solpse1_02g007970,6.72958920244438,7.10522179091448,5.95843487056215
Solpse1_02g007980,0.870203891877471,0,0
Solpse1_02g007990,1.20963788256677,0.661561465554176,1.04029349066686
Solpse1_02g008000,0.0401422246610144,0.041637145691292,0
Solpse1_02g008010,25.1907607757172,19.8640609208362,21.8475945253945
Solpse1_02g008020,0,0,0.0717374104869339
Solpse1_02g008030,0,0,0
Solpse1_02g008040,56.0031114408099,72.3859207648933,104.484209903655
Solpse1_02g008050,0.283915007147902,0,0.279775900899042
Solpse1_02g008060,6.62764094810884,8.28247994688712,7.63263629640199
Solpse1_02g008070,52.0830178245451,54.4532124006386,50.1279459248866
Solpse1_02g008080,0,0,0
Solpse1_02g008090,29.9474276749871,96.5588071275088,52.9618467683752
Solpse1_02g008100,1.24756261463126,1.61752826304054,1.22937479755904
Solpse1_02g008110,34.0319791427641,38.2050024279856,26.8942659976131
Solpse1_02g008120,10.4897634368499,12.4947126055897,11.5637607411461
Solpse1_02g008130,42.9421448311202,51.2464840489116,57.9519678596121
Solpse1_02g008140,30.9571590650018,40.8330817814873,26.7120493862753
Solpse1_02g008150,43.7280689291479,42.234857060513,28.5364488052426
Solpse1_02g008160,3.9141863385974,3.28662864735892,5.14283022077019
Solpse1_02g008170,5.42832023246742,4.96545756426517,5.85461705029154
Solpse1_02g008180,17.7037948387185,20.7959551368754,22.5115979519692
Solpse1_02g008190,5.2799171336847,7.75537507079173,6.91397782327663
Solpse1_02g008200,14.0271491069142,11.4933148739942,7.56770879481015
Solpse1_02g008210,21.2984240995937,22.5022148145738,16.6446958506698
Solpse1_02g008220,6.71909433983436,6.91091542576799,5.62241954691344
Solpse1_02g008230,0,0,0.0735079994400349
Solpse1_02g008240,10.1897888513429,10.9200127012279,11.8184449378816
Solpse1_02g008250,3.39261533838937,4.41074924155655,3.32025715724682
Solpse1_02g008260,22.4022819016323,22.1502199595114,17.7725017153147
Solpse1_02g008270,14.6625678216042,24.333777323089,20.8867563416824
Solpse1_02g008280,1.35785438201171,1.45243488923673,2.55067431390295
Solpse1_02g008290,73.7234337355726,64.9767503555073,59.9455091260843
Solpse1_02g008300,0.0515924847790791,0.0535138205085218,0.508403344144735
Solpse1_02g008310,0,0,0
Solpse1_02g008320,4.64074803025296,6.25385381325018,6.84163377003508
Solpse1_02g008330,10.9440742071542,11.3516382329986,15.51919313534
Solpse1_02g008340,17.3551346872803,18.2019617380833,14.8585248056561
Solpse1_02g008350,15.8426828773497,16.3683583402148,14.817383500626
Solpse1_02g008360,21.7499175118661,25.9817674095107,22.5242117398852
Solpse1_02g008370,0,0.358161295000524,0
Solpse1_02g008380,12.1018771796793,13.3785978306518,11.3253284683932
Solpse1_02g008390,16.4380506509394,16.5381952940161,18.8251740273007
Solpse1_02g008400,24.1575068799713,26.716336709513,26.7327335552419
Solpse1_02g008410,63.078765011601,59.5626084782592,58.7245540167513
Solpse1_02g008420,3.74207498741927,3.71538157833877,3.45088814116183
Solpse1_02g008430,13.0994297873664,14.7528770391814,13.2059634425439
Solpse1_02g008440,5.5959357210892,5.84579130722272,5.98701330592831
Solpse1_02g008450,15.038201434571,17.5480124239011,17.597520102483
Solpse1_02g008460,61.9418728692325,76.5730481465223,65.3896190833063
Solpse1_02g008470,41.2710553907359,47.2959518009099,60.7580826348515
Solpse1_02g008480,1.2694547411471,1.75564001752919,1.57639759098766
Solpse1_02g008490,8.19588901849607,9.84338930458776,12.9222460304751
Solpse1_02g008500,0.0783814436911386,0.162600833313121,0.0514924970979832
Solpse1_02g008510,1.08439759674546,1.94426469299943,1.19071291156438
Solpse1_02g008520,130.432817615573,149.987005362527,142.22324284624
Solpse1_02g008530,1.86627943427781,2.10730570643946,1.76923338238729
Solpse1_02g008540,0,0.0881861143770195,0.502682653157989
Solpse1_02g008550,0.82913232175936,1.06566421478994,1.29661436180414
Solpse1_02g008560,5.35856095448369,7.16252196664767,5.49819031660676
Solpse1_02g008570,19.2328579379458,21.3478697209965,18.8259075193718
Solpse1_02g008580,4.8321039490156,4.11516050346965,4.46092193778766
Solpse1_02g008590,18.1538448990484,23.3132159629779,27.5436670098631
Solpse1_02g008600,875.177682173171,640.253794864624,529.182227610617
Solpse1_02g008610,12.8139649348755,13.1224476524755,10.2584496996315
Solpse1_02g008620,0,0,0
Solpse1_02g008630,0,0,0
Solpse1_02g008640,0,0,0
Solpse1_02g008650,65.6013398309405,107.568208160441,115.407559120855
Solpse1_02g008660,10.3730375825823,12.4947126055897,5.4406420728403
Solpse1_02g008670,3.23820111839197,4.05294441149057,2.78680004513032
Solpse1_02g008680,66.4461252724463,70.0967394601279,74.7674974995967
Solpse1_02g008690,8.07897143891907,8.56744558040936,5.22824463456125
Solpse1_02g008700,0.454815302712659,1.72976064478678,1.34455408684491
Solpse1_02g008710,25.1682303395228,25.1527547877231,39.2838279674126
Solpse1_02g008720,77.2824377802056,76.540556804299,75.8912172442298
Solpse1_02g008730,19.1253839291228,14.8338590781285,9.36521619093199
Solpse1_02g008740,0.810484016944703,0.294233428332322,0.479200937526041
Solpse1_02g008750,0,0,0
Solpse1_02g008760,8.94210941316256,12.735984358974,14.7300816199838
Solpse1_02g008770,6.95116390190923,5.66702707990244,6.37007081521578
Solpse1_02g008780,0,0.0428488086611444,0
Solpse1_02g008790,0.836535288917926,0.780919537849357,0.906773678806717
Solpse1_02g008800,0.515662735251693,0.864014842892882,1.01629010572133
Solpse1_02g008810,16.5859306278084,17.5589247836018,13.95299191321
Solpse1_02g008820,76.4790936761737,54.3317954479373,46.4290929489088
Solpse1_02g008830,0.960141551818096,1.3896248528619,1.40821425810004
Solpse1_02g008840,52.0868697644746,59.8878516692918,55.7995548349333
Solpse1_02g008850,11.530787670904,15.3161980384464,14.7206115087292
Solpse1_02g008860,1.68400567965177,4.28740138427098,3.46976975134596
Solpse1_02g008870,60.5569935977659,58.6641994286834,67.6119407337301
Solpse1_02g008880,16.088850775296,18.0244208641989,19.8260094512273
Solpse1_02g008890,0,0,0.320576553113486
Solpse1_02g008900,0,0,0
Solpse1_02g008910,0.554987332227724,0.784984636861676,0.596614199009266
Solpse1_02g008920,0.7435869234826,0.952755863171329,1.16377370542039
Solpse1_02g008930,11.3908895379871,13.5364975535598,13.0832401966315
Solpse1_02g008940,10.3104494829752,12.9103772020744,13.2112288431805
Solpse1_02g008950,228.087359533843,381.508734025334,390.59898050635
Solpse1_02g008960,20.3853418162372,23.1753325389481,21.0812087097222
Solpse1_02g008970,3.9251056335604,4.99807418411608,4.30812959115998
Solpse1_02g008980,56.9647070341551,62.63321768902,72.4297841042485
Solpse1_02g008990,6.60463300526264,7.62424896052434,6.60318545765959
Solpse1_02g009000,0,0,0
Solpse1_02g009010,0,0,0
Solpse1_02g009020,110.362367305532,100.573681421119,84.9441223439085
Solpse1_02g009030,22.3886582634937,24.7570069498681,18.165885214328
Solpse1_02g009040,16.1480835536063,13.9864560713551,11.9299735624539
Solpse1_02g009050,44.2368332023231,28.4162451241049,31.3207350322928
Solpse1_02g009060,62.1068816370467,72.4317062520297,70.5080094174943
Solpse1_02g009070,497.44554118969,389.89794194901,357.703705383213
Solpse1_02g009080,0,0,0
Solpse1_02g009090,17.3420200279524,15.6851360166324,14.5210610102614
Solpse1_02g009100,13.0493855986522,16.2971115458389,14.1580460823559
Solpse1_02g009110,12.5237105233557,12.6669643279164,8.51687173903478
Solpse1_02g009120,10.9444082855512,13.6426531045597,12.2099945736541
Solpse1_02g009130,1.28697736756604,0.80094311574293,1.26821493539401
Solpse1_02g009140,1.26896549470168,0.438740848954743,0.833643767915881
Solpse1_02g009150,0.396999798130541,0.41178431374354,0.391212064816457
Solpse1_02g009160,1.77081009612867,0.834889158449103,1.42772238087655
Solpse1_02g009170,1.52271815497106,1.57942511160524,0.617860737167101
Solpse1_02g009180,0.505272470347961,0.44921925135659,0.213388398990795
Solpse1_02g009190,0.914960472253981,1.13884099269698,0.540972933379007
Solpse1_02g009200,3.07574591076894,4.1719158250987,1.86517267266028
Solpse1_02g009210,2.0232481406387,1.77573434963161,2.45384843313446
Solpse1_02g009220,1.95191567414183,0.920275549654124,0.699439752247605
Solpse1_02g009230,8.62753034644917,10.5187941339465,10.8882091319191
Solpse1_02g009240,40.0926816076721,56.5090088623173,35.5363219082108
Solpse1_02g009250,0.325319279023638,0,0
Solpse1_02g009260,29.1630088863878,32.1696322574746,36.1884045728109
Solpse1_02g009270,3.03648264185124,3.68081472480169,2.95616395092857
Solpse1_02g009280,28.703972770762,30.6701278810677,27.769593428886
Solpse1_02g009290,12.9053218996239,13.7587415023189,10.5920273478841
Solpse1_02g009300,9.81924391533355,10.8922045842032,10.2808480614211
Solpse1_02g009310,43.1751186790977,51.5155639083603,48.4627902649693
Solpse1_02g009320,17.0227152354343,17.5176228232874,18.9539167197055
Solpse1_02g009330,15.9710854509115,24.3150428383798,25.0159265661479
Solpse1_02g009340,0.135872957014062,0.203569815431064,0.223153514252378
Solpse1_02g009350,6.05372494579824,9.27272686064718,10.0927422101183
Solpse1_02g009360,30.8817049674282,35.0720610816118,31.7381533165137
Solpse1_02g009370,36.7902290027019,41.3338959420278,36.1251857702079
Solpse1_02g009380,3.14775334011804,6.14584019247276,6.75111413038993
Solpse1_02g009390,0,0,0
Solpse1_02g009400,80.1346250134095,96.3888608311646,119.108127592665
Solpse1_02g009410,115.554353719335,139.355693287661,104.181360456525
Solpse1_02g009420,2.99306333769666,2.58710570783696,2.61426610206002
Solpse1_02g009430,2.70785989476323,3.95771681469751,2.28025445241416
Solpse1_02g009440,33.9959302729921,26.4023677016058,20.1672265474604
Solpse1_02g009450,48.42328177467,55.0256610133933,66.9389748076967
Solpse1_02g009460,7.81313407897555,10.215252071844,11.3870948312658
Solpse1_02g009470,0,0,0
Solpse1_02g009480,0.0428992455855346,0.0444968397634961,0
Solpse1_02g009490,17.1942258373343,19.2102170551056,18.0404536300143
Solpse1_02g009500,2.15903212831122,2.70815492940018,1.26169035694825
Solpse1_02g009510,0.518590142207422,2.68951378349102,1.58987043315323
Solpse1_02g009520,0.438724022491815,17.1406827454413,6.14866496044513
Solpse1_02g009530,0.57615675528122,1.33313710655667,1.74694507656923
Solpse1_02g009540,4.05532331105287,4.2063460347176,4.61630236483419
Solpse1_02g009550,1.13664413606872,1.88074337634687,2.00013100729385
Solpse1_02g009560,0.571926457240224,1.07859154321283,0.819765125830712
Solpse1_02g009570,0.951380507299022,0.355251780012705,0.187502126922591
Solpse1_02g009580,3.66433249256073,4.42183932815405,3.39850480846689
Solpse1_02g009590,0.215548970150631,0.173892557848755,0.0236007278365756
Solpse1_02g009600,76.3486495421854,78.2430402880546,88.6074636179322
Solpse1_02g009610,0.900359472289066,0.367895828353285,0.618374807170568
Solpse1_02g009620,0.0977995327336197,0,0.481868722842818
Solpse1_02g009630,6.82816621614226,14.7639159101582,14.1602313294044
Solpse1_02g009640,2.26379619884882,3.56002463604314,3.95785861365364
Solpse1_02g009650,1.81971421414019,2.6134359035596,2.4368926826316
Solpse1_02g009660,0.0782069719188712,0.973433369383728,0.269733861050412
Solpse1_02g009670,27.1418037342754,29.5343029006534,25.3513761386333
Solpse1_02g009680,5.48581539234929,5.76498039240957,4.38631709036634
Solpse1_02g009690,4.30982980850515,4.21118091521727,4.06234608105409
Solpse1_02g009700,4.81472532954984,5.12900239673899,4.74453298607959
Solpse1_02g009710,19.3652028290916,24.0899623319038,24.7069704033379
Solpse1_02g009720,5.8977990656745,7.46959741469712,6.23656648031909
Solpse1_02g009730,34.6874785450547,37.5371264198463,34.7103651096312
Solpse1_02g009740,21.8364042262283,28.236219217623,31.8450804846851
Solpse1_02g009750,0.142512748046861,0.168937154356324,0.0802486286802989
Solpse1_02g009760,0,0.0425114164669622,0
Solpse1_02g009770,29.8216761863909,29.9646758435234,31.5701076474971
Solpse1_02g009780,2.29024772432641,2.80745394347818,1.89781319443184
Solpse1_02g009790,74.4786257230153,71.2810665372651,65.5217109847434
Solpse1_02g009800,12.2134152182017,11.8005619052792,10.5515482624782
Solpse1_02g009810,17.7864401536774,18.3070858006061,16.4723672133607
Solpse1_02g009820,14.2017596297704,15.1420239055041,13.7241421657233
Solpse1_02g009830,7.91425194839758,4.4776273842557,5.35680137898848
Solpse1_02g009840,0.700587879053896,0.920459054250267,1.47279836166196
Solpse1_02g009850,17.4985807169297,19.859453871531,19.5116744286962
Solpse1_02g009860,9.62588551631586,10.4915014521821,8.40148962680196
Solpse1_02g009870,0.408540489936661,0.395504468781587,0.402584508561122
Solpse1_02g009880,4.06438328542433,5.77611596821784,4.68132070800087
Solpse1_02g009890,3.24440037728979,3.61145972458862,4.95160811092857
Solpse1_02g009900,2.53521777081293,2.22104277546537,2.00059675578196
Solpse1_02g009910,9.62665221368872,10.333473985507,10.2584496996315
Solpse1_02g009920,9.68410627110243,10.3517394049343,5.3081060803628
Solpse1_02g009930,21.5640207809954,20.631701370341,24.547004638404
Solpse1_02g009940,12.3772224466729,14.0313772754904,11.1051566666543
Solpse1_02g009950,0,0,0
Solpse1_02g009960,0,0,0
Solpse1_02g009970,0,0,0
Solpse1_02g009980,0,0,0
Solpse1_02g009990,0,0,0
Solpse1_02g010000,44.4202945649363,49.8485567634009,53.1845838796431
Solpse1_02g010010,21.9098751640106,14.4390520348833,13.8767400975636
Solpse1_02g010020,1.69182230286764,0.937924669784478,1.43720497037179
Solpse1_02g010030,0,0,0
Solpse1_02g010040,0.234229880897019,0.728858235326067,0.23081511824171
Solpse1_02g010050,11.4696637843378,12.2244238373272,10.7577547735074
Solpse1_02g010060,84.8097215322762,89.6046091107721,73.5537241665057
Solpse1_02g010070,4.6372784500824,3.55839879199595,3.07753490988946
Solpse1_02g010080,6.16262574338682,6.18425169367572,6.6652494037713
Solpse1_02g010090,0,0,0
Solpse1_02g010100,40.3664069977608,47.5722350359521,37.2948214106234
Solpse1_02g010110,7.19943460096826,2.70376663872945,2.32405259490858
Solpse1_02g010120,171.390598679564,159.5916519307,130.806873363607
Solpse1_02g010130,1.50987879119368,1.25700741744105,1.37040358582864
Solpse1_02g010140,0.162096803388941,0.126100040713852,0.0399334114605034
Solpse1_02g010150,8.98083481159555,9.81881560542888,10.1056360059194
Solpse1_02g010160,5.17749515687487,6.05770770297527,4.97956576931717
Solpse1_02g010170,11.8486309774605,15.1347611707052,11.3155264836685
Solpse1_02g010180,7.52966860258983,5.73398136980832,6.48066863018432
Solpse1_02g010190,0,0,0
Solpse1_02g010200,0.303631327088729,0.584886238224621,0.555666025396709
Solpse1_02g010210,99.3269617764064,92.8180330741369,85.2872126870256
Solpse1_02g010220,0.730541538860099,0.947184191456876,0.629904806117726
Solpse1_02g010230,235.636666968473,282.934157817266,273.651077122604
Solpse1_02g010240,0.44194317150381,0.305600937243634,0
Solpse1_02g010250,9.29483654353251,8.09842483695629,9.525703292515
Solpse1_02g010260,4.35275399643035,6.07940631734714,3.31252607596198
Solpse1_02g010270,6.42807952174265,6.66746513981683,5.4142910066664
Solpse1_02g010280,42.4663474714909,41.693212156195,39.723247955842
Solpse1_02g010290,6.5447939959419,8.77727745020765,6.75822306067816
Solpse1_02g010300,0.201448685681565,11.3213319847364,4.58381861089869
Solpse1_02g010310,5.49806613972933,7.6956236016103,7.08960921649929
Solpse1_02g010320,13.6226300013512,14.2122554450933,12.9809067063096
Solpse1_02g010330,6.15474959557285,6.55122146879425,7.20386829165176
Solpse1_02g010340,0.073657195250635,0,0
Solpse1_02g010350,0,0,0
Solpse1_02g010360,2.39389129374927,3.33926239973176,3.43680660641841
Solpse1_02g010370,0.0599820437636413,0.311079059038014,0.118215169393961
Solpse1_02g010380,67.8327187370022,62.926577760986,53.5064278180986
Solpse1_02g010390,2.17693544354692,3.03962326320075,2.84651352255192
Solpse1_02g010400,0,0,0
Solpse1_02g010410,50.1408015796475,61.3870024394138,73.4311872735127
Solpse1_02g010420,12.4068073206165,13.0444426903994,10.8436632731005
Solpse1_02g010430,22.685848451683,21.7518385794163,20.8430350833554
Solpse1_02g010440,16.3510018174312,19.9137559060719,15.8787705457063
Solpse1_02g010450,56.4615200601636,61.1194098381994,49.9218449123291
Solpse1_02g010460,83.6944753082839,88.0718565969138,70.860128321684
Solpse1_02g010470,0,0,0
Solpse1_02g010480,19.503402781175,16.1184145665329,11.3451498796773
Solpse1_02g010490,17.957956019474,20.8776222103599,15.5773228970606
Solpse1_02g010500,0,0.399772654629107,0.172636588064106
Solpse1_02g010510,10.2794353090484,11.3133774104214,11.4827621637835
Solpse1_02g010520,6.97914438637224,9.3726673230639,6.94979132813512
Solpse1_02g010530,214.888997907759,265.278132497055,236.666163177567
Solpse1_02g010540,0.646329693424446,0.24134378653181,0.101905129466539
Solpse1_02g010550,0.698036068898401,0.321791715375747,0
Solpse1_02g010560,0.338543639959558,1.31681704665956,0.625515225587289
Solpse1_02g010570,17.8844483436417,21.7675632332978,22.2678041846258
Solpse1_02g010580,3.33360879179278,2.72980612481673,1.59928078182458
Solpse1_02g010590,0,0,0
Solpse1_02g010600,0,0,0
Solpse1_02g010610,0,0,0.0331869328888152
Solpse1_02g010620,3417.13288643043,3076.58696788836,3197.11912353088
Solpse1_02g010630,398.384834112658,242.032687375733,232.016995780483
Solpse1_02g010640,914.753949340893,495.429480475072,533.497016120726
Solpse1_02g010650,2.39153632147107,2.62651616333718,3.60432016473541
Solpse1_02g010660,0,0,0
Solpse1_02g010670,0,0,0
Solpse1_02g010680,0,0,0
Solpse1_02g010690,0,0,0
Solpse1_02g010700,0,0,0
Solpse1_02g010710,0.0856416383535719,0.0444154927072557,0.042196548124627
Solpse1_02g010720,43.859778494661,41.6988217501287,44.875608646197
Solpse1_02g010730,13.3721867885721,13.6005605769846,12.8641718181569
Solpse1_02g010740,10.4267673531264,11.9223233688737,10.0545854369203
Solpse1_02g010750,5.46308760109666,4.7315578347698,5.7602840004345
Solpse1_02g010760,19.2028850360555,20.946228205864,18.8392025167054
Solpse1_02g010770,4.40615321347756,3.68158307414865,3.98009086974601
Solpse1_02g010780,3.98566258493078,5.9614791956386,5.29366362428582
Solpse1_02g010790,28.3788541665876,29.2072367171,24.4352159326413
Solpse1_02g010800,16.4593970360068,21.0850880890123,20.2396440019757
Solpse1_02g010810,59.2663500854521,48.5491248537738,43.1720690044596
Solpse1_02g010820,111.461892361476,125.798128116374,110.0810563922
Solpse1_02g010830,12.9703842841998,11.7123798944905,13.4328885317651
Solpse1_02g010840,145.322502324827,158.400745553333,174.483562707414
Solpse1_02g010850,8.16458441983895,5.76145081257748,4.40527139958463
Solpse1_02g010860,1.1068157396197,1.09063252381928,0.818009869728446
Solpse1_02g010870,23.6999101163782,26.8085787706139,25.4465140209333
Solpse1_02g010880,1.83382824901581,1.21044072296144,0.821406114739181
Solpse1_02g010890,2.98270260318302,3.05333870257279,2.17079553568982
Solpse1_02g010900,256.185404672667,241.664802845462,223.251056535475
Solpse1_02g010910,0,0,0
Solpse1_02g010920,0,0,0
Solpse1_02g010930,0,0,0
Solpse1_02g010940,0,0,0
Solpse1_02g010950,0,0,0
Solpse1_02g010960,0,0,0
Solpse1_02g010970,8.66687916556754,11.3532941494172,9.49765558315169
Solpse1_02g010980,6.5228574427018,6.7657726485964,10.3233765964647
Solpse1_02g010990,1.07653230717481,1.72727624888763,1.22659380609598
Solpse1_02g011000,0.19600826853307,0.30496160473894,0.048287681640525
Solpse1_02g011010,0.622537889427293,0.322860790842111,0.511218423569678
Solpse1_02g011020,0.862366544870261,1.21187830101721,0.712730768917393
Solpse1_02g011030,0,0,0.160288276556743
Solpse1_02g011040,13.5451404706808,13.6138329299876,10.0471146961248
Solpse1_02g011050,29.5129649930244,28.0058255270743,18.7799573478482
Solpse1_02g011060,4.25672005773302,5.67347276713322,4.49893874538926
Solpse1_02g011070,10.1617318513112,10.2959873555274,9.97492470793318
Solpse1_02g011080,28.0639064757734,20.500907629218,26.9015289326002
Solpse1_02g011090,85.4250153859717,92.0997334398951,108.417733100027
Solpse1_02g011100,0,0,0
Solpse1_02g011110,3.13958923248209,5.45608163618572,4.0165358612314
Solpse1_02g011120,5.36632863805364,4.49116185648314,4.08522333171168
Solpse1_02g011130,586.599695238369,809.343715229172,1110.30676003467
Solpse1_02g011140,5.57999162247746,4.84559491629518,5.0127161413158
Solpse1_02g011150,0.543141752804682,0.422526513232502,0.267611731294736
Solpse1_02g011160,0,0.128207253355509,0
Solpse1_02g011170,0.754522025298521,0.374296946245879,0.226289331609519
Solpse1_02g011180,1.46923447607298,2.05147070658724,2.11603727217973
Solpse1_02g011190,23.5790719730185,24.3492400251089,20.302706979946
Solpse1_02g011200,16.579524702048,19.9777407875518,18.4234958837509
Solpse1_02g011210,3.68917959439011,3.82656690181258,2.81719963050304
Solpse1_02g011220,4.09026613047376,3.65659703202658,4.16424767112395
Solpse1_02g011230,3.6820813509571,3.24150954504327,3.01858609061153
Solpse1_02g011240,0,0,0
Solpse1_02g011250,0,0,0
Solpse1_02g011260,0,0,0
Solpse1_02g011270,5.43364206012744,7.57834250797745,5.89894469949324
Solpse1_02g011280,47.9680354890902,56.5919867348982,53.4191875451622
Solpse1_02g011290,1.86704977526609,0.616184498464066,1.58894465456249
Solpse1_02g011300,1.00494668371658,1.04237151366764,0.380883033402161
Solpse1_02g011310,19.8406487348063,11.6236215306902,10.8618879172569
Solpse1_02g011320,17.081486300603,13.1996204270537,14.4759162580033
Solpse1_02g011330,0,0,0
Solpse1_02g011340,45.6227253507347,52.4674545287913,39.1983895195786
Solpse1_02g011350,0.746374503326959,0.27323645185607,0.259585887432101
Solpse1_02g011360,20.1999573518253,26.2081474856025,25.1026302252573
Solpse1_02g011370,0.849369163643305,0.881000191468049,0.836986481769101
Solpse1_02g011380,11.4204763956505,11.3236538015735,10.3859052533207
Solpse1_02g011390,161.981286126755,134.667113211699,135.399051106496
Solpse1_02g011400,14.2050743313573,12.3138610821372,10.0815798772241
Solpse1_02g011410,6.01511487579226,6.61211239304875,6.37842196955457
Solpse1_02g011420,0,0,0.103272983553338
Solpse1_02g011430,0,0,0
Solpse1_02g011440,16.6876224158391,19.7768400524813,18.4586053071696
Solpse1_02g011450,7.18269758782291,9.99749176602834,6.92185134749659
Solpse1_02g011460,27.7051643263655,27.4793468311259,26.7165957348058
Solpse1_02g011470,6.17938816220581,5.83659505566931,4.8646369798916
Solpse1_02g011480,1.53981716898167,2.70288768262511,3.09309766543884
Solpse1_02g011490,17.398390230413,12.750115227734,9.58401875052082
Solpse1_02g011500,0.650638558047275,2.53075776154884,0.801441382783714
Solpse1_02g011510,0.337628657148856,3.23936993478252,2.57847519477225
Solpse1_02g011520,6.6922823113434,3.96657543034594,5.6526151406133
Solpse1_02g011530,28.5723883924745,32.0225300402639,25.3774567172829
Solpse1_02g011540,0.407947542926594,0.599447992285589,0.502500257420268
Solpse1_02g011550,7.9944005891161,11.2760226883024,9.36987034620515
Solpse1_02g011560,0,0,0
Solpse1_02g011570,38.6087916789637,45.0680464962545,39.3750417648325
Solpse1_02g011580,0.91854855253733,0,0.301719108812692
Solpse1_02g011590,11.9186361163925,13.0456258598044,11.2842946695947
Solpse1_02g011600,0.551129131522398,0.571653517902797,0
Solpse1_02g011610,86.4337506011588,82.096517842062,71.3928714198251
Solpse1_02g011620,21.8504199847396,22.4352122691651,29.5247607079501
Solpse1_02g011630,23.4229880897019,26.3254581476816,24.2472447445837
Solpse1_02g011640,9.13384463785027,8.54403194520987,8.89024737725246
Solpse1_02g011650,31.6720312595664,36.3779511392689,35.4069333406687
Solpse1_02g011660,0.772186420539624,0.533962077161954,1.09911961067481
Solpse1_02g011670,0,0,0
Solpse1_02g011680,1.2618444762129,1.30883633728587,0.155431056055023
Solpse1_02g011690,526.64894604204,424.759836023881,333.859309917961
Solpse1_02g011700,175.397848565003,164.272979797015,126.211274032896
Solpse1_02g011710,3.83086253803536,4.0870555251929,3.34358348854813
Solpse1_02g011720,0.469712328002044,0.51968501627527,0.246861089028567
Solpse1_02g011730,0.811185734708291,1.2620921823828,0.666133097378672
Solpse1_02g011740,26.8242097582242,20.3389011778232,13.1894353280977
Solpse1_02g011750,1.76125068559248,1.46830190297591,1.75179429164474
Solpse1_02g011760,18.2516790309366,13.8830140062108,15.4376345317507
Solpse1_02g011770,46.9800407064913,54.4706808739186,49.4091561371052
Solpse1_02g011780,14.3429655462866,14.9370946992749,18.0662697487955
Solpse1_02g011790,29.1750101246126,25.7036962216439,18.7142370426249
Solpse1_02g011800,8.28046714791426,6.83925894577651,10.1996860761476
Solpse1_02g011810,2.4966999927312,1.36298875236291,2.33081185321222
Solpse1_02g011820,0.805374948643046,1.0442095061978,0.925905918448119
Solpse1_02g011830,5.43046930571301,4.65998747601396,5.37279139296345
Solpse1_02g011840,21.7998897513474,25.0209398188399,23.4124295564171
Solpse1_02g011850,13.643345974912,16.1254979132346,14.709803423921
Solpse1_02g011860,0.931836777528829,0.527203063526992,0.250432316356285
Solpse1_02g011870,0.996722897434124,0.723689027983329,1.96438398503583
Solpse1_02g011880,7.41373173632057,7.06550133064441,5.81558618195972
Solpse1_02g011890,25.6808105481847,25.171497526015,20.5236262515251
Solpse1_02g011900,0,0,0
Solpse1_02g011910,0,0,0.0350516504543219
Solpse1_02g011920,0,0,0.0380569032550222
Solpse1_02g011930,3.48831184866345,3.76720419485221,3.49811786735136
Solpse1_02g011940,68.3251210336494,71.5394352842789,63.1543764386746
Solpse1_02g011950,0,0,0
Solpse1_02g011960,14.4253344656307,14.5373925947056,10.0065487332562
Solpse1_02g011970,0.0285124626776651,0.0295742842493839,0
Solpse1_02g011980,142.988508800638,123.604425796172,159.043409941733
Solpse1_02g011990,63.5199677008866,74.6359068660167,68.7881213968937
Solpse1_02g012000,48.146302764369,53.0272317300776,45.7921008871062
Solpse1_02g012010,1.68773234531445,3.87967382646786,4.09039450048599
Solpse1_02g012020,245.12907640847,307.071792676443,281.72008549572
Solpse1_02g012030,18.4871093734812,26.8458129077954,25.7876201070048
