Sang7-1_S7,Sang7-2_S8,Sang7-3_S9
Solvio1_02g006680,3.76338558966199,3.93783810200799,2.80545906400394
Solvio1_02g006690,26.923034778092,20.2615763494082,20.4706661619836
Solvio1_02g006700,0,0,0
Solvio1_02g006710,0,0,0
Solvio1_02g006720,18.596848309131,16.9442432060141,11.1284106116314
Solvio1_02g006730,0.127248195140041,0.0948602539881344,0.0835745566190374
Solvio1_02g006740,1.29547333424829,0.351178917808918,0.804436156360205
Solvio1_02g006750,0,0,0
Solvio1_02g006760,0,0,0
Solvio1_02g006770,2.94540970160649,0.939162488757485,1.01130164075125
Solvio1_02g006780,0,0,0
Solvio1_02g006790,0,0,0
Solvio1_02g006800,0.966564484098974,0.759606735763734,0.71907158175139
Solvio1_02g006810,0,0,0
Solvio1_02g006820,0,0,0
Solvio1_02g006830,0,0,0
Solvio1_02g006840,0,0,0
Solvio1_02g006850,10.2825400724713,8.32701131354363,8.30313498406395
Solvio1_02g006860,26.5081108363428,24.5037817129982,14.9994694675819
Solvio1_02g006870,47.6168740738265,66.5496782558476,31.4088197580147
Solvio1_02g006880,0,0,0
Solvio1_02g006890,0,0,0
Solvio1_02g006900,0,0,0
Solvio1_02g006910,0,0,0
Solvio1_02g006920,2.16682574362326,2.18396139972812,1.42184819897671
Solvio1_02g006930,0,0,0
Solvio1_02g006940,0,0,0
Solvio1_02g006950,4.50647310999775,4.96166356080412,2.54996315041875
Solvio1_02g006960,0.410781626156883,0.489963405428473,1.45689153446807
Solvio1_02g006970,0.0187678776809388,0.04197290912471,0.00739586311996923
Solvio1_02g006980,1.38064757837549,1.49913726264023,1.40333105480774
Solvio1_02g006990,0.962275220997318,0.7412631209595,0.547739228874088
Solvio1_02g007000,0.326725255193659,0.29227832103614,0.515010872583317
Solvio1_02g007010,0,0,0
Solvio1_02g007020,1.00655609420008,0.686469477696724,0.966107417378932
Solvio1_02g007030,1.42512397495655,0,1.68479708152667
Solvio1_02g007040,0,0,0
Solvio1_02g007050,11.9223786197585,10.1056917883925,11.3415608414966
Solvio1_02g007060,0,0,0
Solvio1_02g007070,0,0,0
Solvio1_02g007080,5.33513212690058,3.5306404502579,4.90563989631906
Solvio1_02g007090,6.48178213990392,5.51365912615585,7.79966973782907
Solvio1_02g007100,6.82809513446521,6.08607182308295,5.82995719211393
Solvio1_02g007110,0,0,0
Solvio1_02g007120,0,0,0
Solvio1_02g007130,0,0,0
Solvio1_02g007140,0,0,0
Solvio1_02g007150,4.05873794054523,3.63886327751379,2.1715379904598
Solvio1_02g007160,16.5503241337754,14.6088767704098,13.7365831014895
Solvio1_02g007170,10.2099119527168,9.39368473099945,8.48243031780674
Solvio1_02g007180,0,0,0
Solvio1_02g007190,0,0,0
Solvio1_02g007200,3.05427871422359,3.15261160813928,4.99957138292514
Solvio1_02g007210,13.257141688593,12.3950165895792,12.4707801875573
Solvio1_02g007220,6.9704083527578,5.75585723307805,3.38071493586871
Solvio1_02g007230,0.287292896808218,0.257003351255916,1.58499035786417
Solvio1_02g007240,8.88861518726702,7.39193195115307,7.68008007011633
Solvio1_02g007250,0,0,0
Solvio1_02g007260,0,0,0
Solvio1_02g007270,0,0,0
Solvio1_02g007280,14.5298035588659,12.205796841531,12.371456830534
Solvio1_02g007290,0,0,0.11774214086991
Solvio1_02g007300,16.4790433427662,15.9739887141663,11.7586733676537
Solvio1_02g007310,0,0,0
Solvio1_02g007320,3.78394986453982,3.73669346233931,3.79563480435895
Solvio1_02g007330,0.972375958427814,1.11697610353533,0.9492524670725
Solvio1_02g007340,62.534205432785,51.276081795307,53.2904321326127
Solvio1_02g007350,8.22008624514153,7.82615608064615,5.89242607768732
Solvio1_02g007360,6.16882316266152,5.95548500744555,3.70674948206859
Solvio1_02g007370,0,0,0
Solvio1_02g007380,0,0,0
Solvio1_02g007390,0,0,0
Solvio1_02g007400,1.56387366888797,0.93932392345371,0.721923501930297
Solvio1_02g007410,0.575094276619636,0.685948767599862,0.604340192075645
Solvio1_02g007420,0,0,0
Solvio1_02g007430,0,0,0
Solvio1_02g007440,0,0,0
Solvio1_02g007450,0,0,0
Solvio1_02g007460,0,0,0
Solvio1_02g007470,0,0,0
Solvio1_02g007480,0,0,0
Solvio1_02g007490,26.3751950082634,26.9888386180466,30.814551876816
Solvio1_02g007500,0,0,0
Solvio1_02g007510,0,0,0
Solvio1_02g007520,0.190462055269692,0.227175295248489,0.1000739180899
Solvio1_02g007530,0,0,0
Solvio1_02g007540,0,0,0
Solvio1_02g007550,0,0,0
Solvio1_02g007560,26.5719523950468,18.0025178363198,15.5710318507612
Solvio1_02g007570,0,0,0
Solvio1_02g007580,0,0,0
Solvio1_02g007590,0,0,0
Solvio1_02g007600,0,0,0
Solvio1_02g007610,2.37421488938482,1.11251868231554,0.801949341520004
Solvio1_02g007620,0,0,0
Solvio1_02g007630,0,0,0
Solvio1_02g007640,0.948418757414169,0.50905567472932,0.523241125144303
Solvio1_02g007650,0.212302036125511,0.0633062812306308,0
Solvio1_02g007660,0,0,0
Solvio1_02g007670,0,0,0
Solvio1_02g007680,0.170030489947721,0,0
Solvio1_02g007690,0,0,0
Solvio1_02g007700,0,0,0
Solvio1_02g007710,0.496832211452744,0.370375624707494,0.391573633626995
Solvio1_02g007720,6.29844126741826,3.80587165960128,3.80265516403972
Solvio1_02g007730,1.37876209175429,1.05524049273098,1.44887782965802
Solvio1_02g007740,0,0,0
Solvio1_02g007750,0,0,0
Solvio1_02g007760,0,0,0
Solvio1_02g007770,0,0,0
Solvio1_02g007780,0,0,0
Solvio1_02g007790,2.13039010590775,2.22776247857113,1.90905334835104
Solvio1_02g007800,0,0,0
Solvio1_02g007810,0,0,0
Solvio1_02g007820,0,0,0.396116251186473
Solvio1_02g007830,0,0,0
Solvio1_02g007840,8.72298722729461,8.65360717534752,7.159420613049
Solvio1_02g007850,1.28078441963234,1.09750806666156,1.09444351306508
Solvio1_02g007860,0.297880698835803,0.133237435950881,0.281726244655726
Solvio1_02g007870,0,0,0
Solvio1_02g007880,26.9854788936999,24.3517215632936,19.2615127323479
Solvio1_02g007890,21.4849270967877,18.1873572080659,17.827552709232
Solvio1_02g007900,0,0,0
Solvio1_02g007910,3.66549354257384,1.53374325288261,1.77063099397709
Solvio1_02g007920,0,0,0
Solvio1_02g007930,5.52016386784577,3.937763342123,3.00983520803491
Solvio1_02g007940,0,0,0
Solvio1_02g007950,0,0,0
Solvio1_02g007960,0,0.126323681125789,0
Solvio1_02g007970,0.160221038604583,0.143328792046569,0.0631383521676663
Solvio1_02g007980,0.0598394597219327,0.428244258225328,0.141485721763566
Solvio1_02g007990,0,0,0
Solvio1_02g008000,6.24934447968435,7.34170226844586,6.58692998714356
Solvio1_02g008010,3.79641273328633,3.83565578913572,4.75216991242988
Solvio1_02g008020,0,0,0
Solvio1_02g008030,16.4775735185418,14.3691689462404,12.5973566533608
Solvio1_02g008040,13.5317112715233,11.5765767041948,9.24173416090156
Solvio1_02g008050,0,0,0
Solvio1_02g008060,21.9156260051246,20.7244417752727,15.601494925682
Solvio1_02g008070,13.1284147995998,6.53125461543561,11.1916926726686
Solvio1_02g008080,0,0,0
Solvio1_02g008090,0,0,0
Solvio1_02g008100,5.35150270515233,5.15017389848233,4.15625347452773
Solvio1_02g008110,0,0,0
Solvio1_02g008120,0.989791789084192,0.690120139960283,0.699791181289044
Solvio1_02g008130,0.266334644500077,0.238254746123313,0.209909144583651
Solvio1_02g008140,0,0.265452776502686,1.16935687850253
Solvio1_02g008150,0,0,0
Solvio1_02g008160,0.993664422905487,0,0.111878181036284
Solvio1_02g008170,24.7494930851714,20.1392556521084,22.3036122738759
Solvio1_02g008180,0,0,0
Solvio1_02g008190,0.201069471714167,0.359741077067378,0.211294683491794
Solvio1_02g008200,2.94668117319234,2.56841995820876,1.78646080496724
Solvio1_02g008210,0,0,0
Solvio1_02g008220,0,0.205493665797414,0.181045709715132
Solvio1_02g008230,0.202447517937753,0.181103296118655,0.159557106786327
Solvio1_02g008240,0.43497759878192,0,0
Solvio1_02g008250,19.4861672892447,18.7529542109962,16.6345302465807
Solvio1_02g008260,0,0,0
Solvio1_02g008270,7.93288147666306,7.61158005630414,6.75643767602585
Solvio1_02g008280,0.132353672623256,0.039466502412823,0
Solvio1_02g008290,3.10123558327098,2.60913446555674,3.63721674230279
Solvio1_02g008300,0.501432509706936,0.224283017183983,0
Solvio1_02g008310,0.750659361066224,0.383723815538537,0.760660860570459
Solvio1_02g008320,0,0,0
Solvio1_02g008330,129.770467852547,93.168650656221,96.8955439417177
Solvio1_02g008340,17.3623285724707,15.4437207759851,13.5287503831358
Solvio1_02g008350,0.0755559275177524,0.0337949994501153,0.0446615201241811
Solvio1_02g008360,0,0.114663033637255,0
Solvio1_02g008370,0,0,0
Solvio1_02g008380,1.96035153116196,0.657626222331316,0.579387231656232
Solvio1_02g008390,0,0,0
Solvio1_02g008400,0,0,0
Solvio1_02g008410,0,0,0
Solvio1_02g008420,2.13167559890409,1.54370616513512,1.8400657910082
Solvio1_02g008430,0,0,0
Solvio1_02g008440,0,0,0
Solvio1_02g008450,0,0,0
Solvio1_02g008460,0,0,0
Solvio1_02g008470,0,0,0
Solvio1_02g008480,0,0,0
Solvio1_02g008490,2.88568620151061,6.36756615749339,6.97460106218739
Solvio1_02g008500,0,0,0
Solvio1_02g008510,51.1294604563175,54.1259146452256,67.6202536757413
Solvio1_02g008520,0,0,0
Solvio1_02g008530,25.7283221678434,25.487032395192,29.1752652240565
Solvio1_02g008540,42.7371037639267,32.2300742672957,26.9545707480909
Solvio1_02g008550,8.95703599493912,7.16924691272761,7.33806432897073
Solvio1_02g008560,0.884158547728148,2.254181638832,0.83620949025977
Solvio1_02g008570,0.0947588994721768,0,0
Solvio1_02g008580,0,0,0
Solvio1_02g008590,0,0,0
Solvio1_02g008600,0,0,0
Solvio1_02g008610,0.0372133386348387,0,0
Solvio1_02g008620,162.013831390159,157.865405131561,196.241624876362
Solvio1_02g008630,28.0489299033571,26.8623774679763,27.2811715523517
Solvio1_02g008640,8.72266050554577,6.18012508428257,3.48066924346418
Solvio1_02g008650,22.0686096483536,19.4723825656369,19.1146750946318
Solvio1_02g008660,6.43306502734168,8.47528222170834,3.31864997484304
Solvio1_02g008670,0,0,0
Solvio1_02g008680,0,0,0
Solvio1_02g008690,4.19282928329416,4.78152304719895,3.12796053906765
Solvio1_02g008700,0.0404895035875507,0,0.0638228427145307
Solvio1_02g008710,0,0,0
Solvio1_02g008720,12.1359751543499,6.84106234455887,2.2274319051752
Solvio1_02g008730,24.3143600625241,23.7282277771789,0.871051552353927
Solvio1_02g008740,9.76374245316146,8.74996734674231,9.31959140339843
Solvio1_02g008750,3.42758639986354,2.74100851773405,2.21025270833846
Solvio1_02g008760,0.569051254448501,2.88464882346614,2.3919594292311
Solvio1_02g008770,0,0,0
Solvio1_02g008780,0,0,0
Solvio1_02g008790,3.45572568942905,2.46371001707319,2.26818613539234
Solvio1_02g008800,3.62253012478545,3.80802440836688,3.98820089991097
Solvio1_02g008810,0.0183730995923152,0.0821800368307723,0.0144805856031696
Solvio1_02g008820,23.9794222720637,12.2699460230609,5.2187018769851
Solvio1_02g008830,62.794178569681,36.5694768563331,29.2293719357987
Solvio1_02g008840,24.9529801841708,19.7882978847457,28.6315259948499
Solvio1_02g008850,1.35811187582067,0.506218722170745,0.133797887352171
Solvio1_02g008860,20.2458088505733,18.3743440243359,18.4881965454303
Solvio1_02g008870,1.20269561859381,2.68973587542049,1.36917912115842
Solvio1_02g008880,8.80102774573431,8.72574737065982,5.71377853149594
Solvio1_02g008890,0,0.0308273189384284,0.0543194731980177
Solvio1_02g008900,0.133880620638687,0,0.105516751706656
Solvio1_02g008910,0.771434630318362,0.276040636534133,0.36479936807985
Solvio1_02g008920,3.92903281578585,4.08010749068944,5.84678439251266
Solvio1_02g008930,4.71921998703011,4.99464997089436,4.74093661726111
Solvio1_02g008940,1.29678121198545,1.26093523455857,0.399931009461824
Solvio1_02g008950,0,0,0
Solvio1_02g008960,9.43601771807075,11.4081514285228,10.5445869985705
Solvio1_02g008970,12.3296299933435,11.6192249169277,10.0190589154366
Solvio1_02g008980,17.1623374619896,17.1149559965253,16.5366867810689
Solvio1_02g008990,1.05912455987507,0.648262184511192,0.439336346529515
Solvio1_02g009000,4.0572106792687,3.63898147947788,4.59085532548271
Solvio1_02g009010,9.71252969888869,5.26577518605872,1.39178889343508
Solvio1_02g009020,0,0,0
Solvio1_02g009030,1.94390691238709,1.47433487066552,2.76439068546502
Solvio1_02g009040,6.06815003277918,4.79717265158601,5.76766643526079
Solvio1_02g009050,0,0,0
Solvio1_02g009060,37.9388936157926,45.6690184336664,40.8557626420469
Solvio1_02g009070,0,0,0
Solvio1_02g009080,15.6982156913899,13.3708966869703,12.1828764471532
Solvio1_02g009090,0.802292015531097,0,3.79391342803044
Solvio1_02g009100,6.71229389047304,6.37883581176355,5.56748136702061
Solvio1_02g009110,11.3839503627307,9.22282758031232,8.51443179171963
Solvio1_02g009120,0,0,0
Solvio1_02g009130,0,0,0
Solvio1_02g009140,0.771434630318362,0.414060954801199,0.60799894679975
Solvio1_02g009150,12.0343802329665,9.86160441969267,7.16788987356896
Solvio1_02g009160,2.2177643572181,2.49146391660378,3.25192579545466
Solvio1_02g009170,0,0,0
Solvio1_02g009180,0,0,0
Solvio1_02g009190,0.708483546012743,1.42602186559497,0.907375043089863
Solvio1_02g009200,13.29546798193,11.1647693381425,8.55203309001564
Solvio1_02g009210,0.223318396075666,0.228312844591412,0.176006293052958
Solvio1_02g009220,29.1697908018651,18.0510934534181,22.8592718024022
Solvio1_02g009230,0,0,0
Solvio1_02g009240,8.48826311097465,8.26333839433485,6.52932179718194
Solvio1_02g009250,0,0,0
Solvio1_02g009260,0,0,0
Solvio1_02g009270,0.0767063895868967,0,0
Solvio1_02g009280,0,0,0
Solvio1_02g009290,0,0,0
Solvio1_02g009300,0.454842717466449,0.356027214679456,0.941010023487864
Solvio1_02g009310,0.589803783694891,0.239827384711585,0.0422589366983588
Solvio1_02g009320,54.154711048349,52.2849043705308,39.1858132304002
Solvio1_02g009330,0,0,0
Solvio1_02g009340,31.8772806724894,31.070882587382,27.1904264326812
Solvio1_02g009350,1.76292040035317,1.03494177614094,1.08549150725693
Solvio1_02g009360,0,0,0
Solvio1_02g009370,13.7549505697883,12.5562661665014,14.9658066634867
Solvio1_02g009380,0,0,0
Solvio1_02g009390,18.1206578248166,14.8063579151792,10.3845156364556
Solvio1_02g009400,11.2300420940996,10.3698399952841,11.8161502113884
Solvio1_02g009410,0,0,0
Solvio1_02g009420,4.7662719890808,5.51348236476558,5.5375879796461
Solvio1_02g009430,0,0,0
Solvio1_02g009440,0,0,0
Solvio1_02g009450,11.4838438963618,13.1126208302447,8.88817102242299
Solvio1_02g009460,31.2166616162842,30.7924983435074,25.9233227326959
Solvio1_02g009470,106.059368002149,82.8004611881491,84.5569798726047
Solvio1_02g009480,0,0,0
Solvio1_02g009490,2.61950903290637,2.7989797293985,2.89609279986536
Solvio1_02g009500,7.76191992395008,8.49674162978188,3.21972851035115
Solvio1_02g009510,47.9447273193647,40.847497227437,42.0697335332085
Solvio1_02g009520,0.0215755820909757,0,0
Solvio1_02g009530,0,0,0.234513879479903
Solvio1_02g009540,2.5076843305427,2.29370810914067,3.30881757738607
Solvio1_02g009550,0.389019175444591,0.145001890786412,0.536553156164137
Solvio1_02g009560,0,0,0
Solvio1_02g009570,0,0,0
Solvio1_02g009580,0,0,0
Solvio1_02g009590,21.6837872347282,16.4586089536347,18.7298102248318
Solvio1_02g009600,6.64625999229738,9.46882119820378,11.4464092629782
Solvio1_02g009610,3.06536100273674,2.74217726670228,0.805311812553631
Solvio1_02g009620,2.50309490226393,1.92819257819707,1.65146494200887
Solvio1_02g009630,0,0,0
Solvio1_02g009640,0.102371854533741,0.457893494439889,0
Solvio1_02g009650,0.512101286509211,0.229054996273004,0
Solvio1_02g009660,0,0,0
Solvio1_02g009670,0,0,0
Solvio1_02g009680,65.710811987756,63.4164669405993,49.9311916074438
Solvio1_02g009690,126.549422199274,139.458149975109,125.915947227795
Solvio1_02g009700,14.5007251571714,15.6256659265602,17.2655397529215
Solvio1_02g009710,0,0,0.269284076122034
Solvio1_02g009720,41.8019748888,45.1617930955095,34.501055758401
Solvio1_02g009730,64.4912205670051,73.6692922523553,70.2275589311985
Solvio1_02g009740,68.6607915820036,124.015276708764,49.8915603328847
Solvio1_02g009750,4300.36277291669,4812.12719914574,5480.09571820732
Solvio1_02g009760,0,0,0
Solvio1_02g009770,4.45328042481307,4.48849778464124,3.17629961416502
Solvio1_02g009780,19.2433476651874,12.9556855209728,10.3390615881693
Solvio1_02g009790,0.593476285461359,0,0.467742751401013
Solvio1_02g009800,3.44882162855293,2.97502325144121,2.94466934946638
Solvio1_02g009810,6.80162507602476,4.50562830705374,8.71951685118681
Solvio1_02g009820,22.0401308900601,14.5107647706086,11.5804812158484
Solvio1_02g009830,0,0,0
Solvio1_02g009840,4.55207318598988,4.22508844052668,5.15412272138705
Solvio1_02g009850,10.2122442031986,10.8693137907965,10.1049173891795
Solvio1_02g009860,6.647733990965,9.28289948967478,9.20080801408579
Solvio1_02g009870,0,0,0
Solvio1_02g009880,0.137623153871281,0,0
Solvio1_02g009890,0,0,0
Solvio1_02g009900,0,0,0
Solvio1_02g009910,0.499409439062585,0,0.0492006064153803
Solvio1_02g009920,2.4583527341094,2.17343514318809,1.44029936405479
Solvio1_02g009930,0.437319335518296,0,0
Solvio1_02g009940,0,0,0
Solvio1_02g009950,3.56461389179006,0.981167224541575,1.9449809346232
Solvio1_02g009960,0,0,0
Solvio1_02g009970,0,0,0
Solvio1_02g009980,3.15078634203473,2.44686824025738,2.0405940620641
Solvio1_02g009990,38.252006650003,51.9611919847758,31.9366171348326
Solvio1_02g010000,0,0.282067724668066,0
Solvio1_02g010010,17.629231722406,17.3793101436331,18.3611093262228
Solvio1_02g010020,0.647756906744534,0.559481826326553,1.03865128391636
Solvio1_02g010030,0,0.382210112124183,0.168368939113777
Solvio1_02g010040,0,0,0
Solvio1_02g010050,5.83113658432569,5.88602182310704,6.86258076423476
Solvio1_02g010060,0,0,0
Solvio1_02g010070,0.160102619507314,0.143222857980016,0.126183373437819
Solvio1_02g010080,0,0,0
Solvio1_02g010090,0.619796406848058,0.277225360296082,0
Solvio1_02g010100,6.88760126540847,6.31942086153612,6.82029510384927
Solvio1_02g010110,0,0,0
Solvio1_02g010120,0.222858893203082,0,0
Solvio1_02g010130,16.5930034652141,20.5407358457779,13.9995405494323
Solvio1_02g010140,0,0,0
Solvio1_02g010150,0,0,0
Solvio1_02g010160,37.6728424684167,47.0039721871347,30.0821739774038
Solvio1_02g010170,0,0,0
Solvio1_02g010180,0,0,0
Solvio1_02g010190,7.52667743500958,8.45223096400002,4.58579235201806
Solvio1_02g010200,0.679055937910333,0.303731233302447,0
Solvio1_02g010210,0.219694568147461,0.2702314649235,0.0937896955458843
Solvio1_02g010220,44.9928587604374,53.7197272917455,55.3358478636098
Solvio1_02g010230,56.325469508093,44.2547300235939,57.9442236773161
Solvio1_02g010240,0.284596829833666,0.072740438005616,0.352475065104179
Solvio1_02g010250,0,0.0884842588342288,0.0779571252335021
Solvio1_02g010260,0.160935248286327,0.431903105899616,0.253679203954487
Solvio1_02g010270,27.327134171493,22.2236455621047,26.6879250490847
Solvio1_02g010280,7.22989723880398,3.60695460754934,8.43768294488156
Solvio1_02g010290,10.4101080542839,9.25159507598752,4.92814851847748
Solvio1_02g010300,0,0,0
Solvio1_02g010310,0,0,0
Solvio1_02g010320,0,1.45699644245835,0
Solvio1_02g010330,30.7459004661595,27.5043328427945,37.9085382042719
Solvio1_02g010340,0,0.317672994831084,2.79878859444868
Solvio1_02g010350,12.6037290116341,12.476331135225,13.5486568814822
Solvio1_02g010360,0,0,0
Solvio1_02g010370,0,0,0
Solvio1_02g010380,0,0,0
Solvio1_02g010390,0,0,0
Solvio1_02g010400,0.564111573420303,0.504636788663961,0
Solvio1_02g010410,0,0,0
Solvio1_02g010420,0,0,0
Solvio1_02g010430,11.1597564625853,6.15034790820621,10.2090126743229
Solvio1_02g010440,0,0,0
Solvio1_02g010450,0,0,0
Solvio1_02g010460,0,0,0
Solvio1_02g010470,19.1372102087073,16.9789034825469,14.7995668978126
Solvio1_02g010480,0.238672150940278,0.576473581408985,0.319782257871671
Solvio1_02g010490,0.521833404106147,0.259342246850858,0.319882957663166
Solvio1_02g010500,4.8339509385137,4.23190355216041,4.73786919130828
Solvio1_02g010510,0,0,0
Solvio1_02g010520,11.6354578726941,10.9565486354712,9.80444811611857
Solvio1_02g010530,0,0,0
Solvio1_02g010540,3.8068394690328,2.83549583181382,2.32652297861573
Solvio1_02g010550,4.8865929390081,5.1149520175906,4.98188873370688
Solvio1_02g010560,0.0730340000652044,0,0
Solvio1_02g010570,21.4864845454988,18.262267374916,15.9167724283261
Solvio1_02g010580,5.07090931785261,1.80288005169742,2.45943967723462
Solvio1_02g010590,0.84503561600188,0.431967291232637,0.342517819516792
Solvio1_02g010600,3.12431025278937,2.79491144490809,0.957598341209606
Solvio1_02g010610,1090.47895429176,1231.38716605478,1384.04548613706
Solvio1_02g010620,28.1325874633965,22.4508634962835,16.6334225211452
Solvio1_02g010630,0,0,0
Solvio1_02g010640,0,0,0
Solvio1_02g010650,2.04937411725067,2.74996017285186,2.18051315754824
Solvio1_02g010660,0,0,0
Solvio1_02g010670,10.9823503912243,10.0078866403828,8.13770674617343
Solvio1_02g010680,0,0,0
Solvio1_02g010690,2.03269783766912,1.30272623090394,1.1238272969586
Solvio1_02g010700,38.4366363782185,19.3189732557793,28.6799034902484
Solvio1_02g010710,41.3982680014046,41.74780473124,43.4303247682432
Solvio1_02g010720,12.498090296989,10.3705174918098,7.86627921775118
Solvio1_02g010730,0.609164353749708,0,0.288064292904448
Solvio1_02g010740,9.07465244692151,9.91459652790353,8.23820467909831
Solvio1_02g010750,36.984600899076,58.1867265252574,33.8962814666097
Solvio1_02g010760,6.87748699747514,10.6518946520263,6.12542886938302
Solvio1_02g010770,0.675877828996556,0.30230971426983,0.532686752765584
Solvio1_02g010780,13.1586070303046,9.74281157977584,9.0033988369398
Solvio1_02g010790,0,0,0
Solvio1_02g010800,3.43061517953342,5.0966032230677,2.84865388897647
Solvio1_02g010810,0,0,0
Solvio1_02g010820,0,0,0
Solvio1_02g010830,0,0,0
Solvio1_02g010840,0.993664422905487,0.296300499765995,1.04419635633865
Solvio1_02g010850,0.306825558347587,0.274476666922041,0
Solvio1_02g010860,12.6456251392583,9.33112035608717,9.40344967402663
Solvio1_02g010870,3.53652400166188,3.29246574777364,3.3617552932822
Solvio1_02g010880,63.2612277541537,57.5448433928364,50.7940701520019
Solvio1_02g010890,3.51689650643769,2.40873815715401,2.94504695326564
Solvio1_02g010900,12.4470655123172,12.8784280985156,14.6727196024544
Solvio1_02g010910,0,0.0569272993087429,0
Solvio1_02g010920,0.0272613697701229,0.0121935896581274,0.0537144803238641
Solvio1_02g010930,0,0,0
Solvio1_02g010940,0,0,0
Solvio1_02g010950,15.0889419973714,13.6891122957439,13.2104476929695
Solvio1_02g010960,0,0,0
Solvio1_02g010970,0,0,0
Solvio1_02g010980,20.0644803776772,17.7062750949299,14.5302062960947
Solvio1_02g010990,2.8325445464975,2.50223302074369,1.81386021199559
Solvio1_02g011000,0,0,0
Solvio1_02g011010,0,0,0
Solvio1_02g011020,55.0369832997186,36.0049931573678,42.6484139427161
Solvio1_02g011030,0.929694610272087,0.831676080888245,2.19819018362279
Solvio1_02g011040,4.1054252839038,3.21867144251767,2.25404992849338
Solvio1_02g011050,0,0,0
Solvio1_02g011060,0,0,0
Solvio1_02g011070,3.40282475552845,3.93500686700725,3.20520272368089
Solvio1_02g011080,0.569051254448501,0.169685224909773,0.149497464326944
Solvio1_02g011090,18.6673330723214,7.30590855257842,19.4633889059192
Solvio1_02g011100,13.1266149072499,14.1337044533292,11.8670324733362
Solvio1_02g011110,1.81186765589272,2.70140139656544,0.396668457856342
Solvio1_02g011120,0.254845699051054,0,0
Solvio1_02g011130,41.2259583953721,34.0288819746579,31.6285412277039
Solvio1_02g011140,5.4169842289212,4.73757923976225,4.53170715418556
Solvio1_02g011150,213.016535254482,353.617236352658,144.322233369506
Solvio1_02g011160,308.880057939285,271.281298357478,263.496693973643
Solvio1_02g011170,6.75016228364691,7.95982334073919,4.18351501943583
Solvio1_02g011180,8.88271621606277,6.94458125157958,7.29498171206404
Solvio1_02g011190,7.51926564039115,3.00545868817296,0.882631262798809
Solvio1_02g011200,0,0,0
Solvio1_02g011210,0.945933817438411,0.951978570754721,0.7455288395693
Solvio1_02g011220,46.9931938442223,44.8758115541372,46.4443810081308
Solvio1_02g011230,0,0.0498150454619437,0
Solvio1_02g011240,0.254845699051054,0,0.0286934629010705
Solvio1_02g011250,1.80093050750095,1.22655637255805,1.46003712323208
Solvio1_02g011260,1.52720561332062,1.80337207725598,0.914776080362669
Solvio1_02g011270,59.9787329427943,62.2088368690084,78.786123555608
Solvio1_02g011280,124.207745797542,103.716895086198,63.0198799568004
Solvio1_02g011290,14.3670081752947,10.2618993651604,16.1948412525567
Solvio1_02g011300,0.185144311276407,0,0
Solvio1_02g011310,2.76299546165046,3.38974682531127,3.73307808151683
Solvio1_02g011320,1.06375325273543,0,0.152434021661937
Solvio1_02g011330,3.12478341805558,2.86136625285154,3.27722758066464
Solvio1_02g011340,0.643604375786831,0.328999196684144,0.12077398433883
Solvio1_02g011350,1.15222789464572,0,0.30270585861945
Solvio1_02g011360,1.01553881297352,0.888720312689894,0.574190933614472
Solvio1_02g011370,0,0,0
Solvio1_02g011380,0,0,0
Solvio1_02g011390,0,0,0
Solvio1_02g011400,3.46797757530268,3.46112027912237,2.32419549473657
Solvio1_02g011410,0,0,0
Solvio1_02g011420,23.0208777090332,21.196382668901,19.5979532879804
Solvio1_02g011430,12.2684320819085,10.1259540102761,8.41042253307239
Solvio1_02g011440,57.7755970481655,67.9981448525939,57.2003272696097
Solvio1_02g011450,25.7353738711781,34.546825729301,31.4400026326694
Solvio1_02g011460,476.743271603092,450.295756629989,578.128264729998
Solvio1_02g011470,6.08182790093764,5.01482808734811,4.08475542422222
Solvio1_02g011480,1.58144099215264,1.17317270527006,1.55039731433936
Solvio1_02g011490,10.6701589919824,9.0221702782998,8.98558443480893
Solvio1_02g011500,0,0,0
Solvio1_02g011510,75.4261060901104,68.2092746301922,96.5396187284405
Solvio1_02g011520,1.86561683994312,0.679931673147232,1.19807792464119
Solvio1_02g011530,2.14101702555247,1.86352316454938,1.39098335247009
Solvio1_02g011540,12.4230392054708,8.07209414686757,4.79775044400736
Solvio1_02g011550,0,0,0
Solvio1_02g011560,16.6629880148766,14.425349393074,12.951218118374
Solvio1_02g011570,0.0999164410486145,0,0
Solvio1_02g011580,4.55429527165015,5.62970949555391,2.6757531631178
Solvio1_02g011590,20.4090515518032,18.7996033508246,17.7176110998856
Solvio1_02g011600,0,0,0
Solvio1_02g011610,0,0,0
Solvio1_02g011620,0,0,0
Solvio1_02g011630,0.115715194547754,0,0
Solvio1_02g011640,0,0,0
Solvio1_02g011650,0.887782148333591,0.649785671245398,0.699697148612171
Solvio1_02g011660,0,0,0
Solvio1_02g011670,5.18033967344953,4.37454794902437,3.10514149459274
Solvio1_02g011680,0,0,0
Solvio1_02g011690,1.50197965927624,0.597166492594641,1.84142177169428
Solvio1_02g011700,22.5996948874587,22.486242824328,18.5993307339391
Solvio1_02g011710,2.6309981076121,3.41273397483514,1.5897572461585
Solvio1_02g011720,11.8119332785678,15.6260175299421,11.3607019471521
Solvio1_02g011730,0,0,0
Solvio1_02g011740,0,0,0
