Setu-1_S15,Setu-2_S16,Setu-3_S17,Setu-4_S18,Setu1_1_S7,Setu1_2_S8,Setu1_3_S9
Soletu1_04g027440,30.5502248185308,37.8396075078976,40.4548991789901,18.8673414696746,50.0751854620684,72.7207875075596,65.0181103263351
Soletu1_04g027450,57.8735779024956,75.9997351757377,86.3507732933259,57.3802566272846,79.2964499278073,81.1909730671179,75.3059952975308
Soletu1_04g027460,49.8583176546956,48.7059631416782,50.1199431268533,45.457062793934,33.642608469945,34.6020196435871,35.167466530267
Soletu1_04g027470,0.432489184757832,2.05513414414738,1.55844243525535,3.62066940175094,0.56781608579342,0.931580352232836,1.75230589104566
Soletu1_04g027480,0,0,0,0,0,0.273089203173127,0.299647683680737
Soletu1_04g027490,31.3955983039975,34.5592251823842,34.5513009246574,32.5047995374051,34.3266247242654,34.3268858469061,34.1200322975977
Soletu1_04g027500,43.7845855211472,42.2549167700464,44.137837433535,41.0741504033343,42.4917268433718,43.9906833783621,41.7911277695681
Soletu1_04g027510,18.6806414889383,23.2162607918456,22.2737165435456,21.9116054101507,31.3311109846291,27.4675706911673,34.9097731285552
Soletu1_04g027520,5.87798228233951,8.415704070204,6.05167702639865,3.99421267129143,9.68410510770674,6.85910463020196,9.62679174884905
Soletu1_04g027530,0.151078632805934,0.143581327659989,0.63513398140378,0.158098110408559,0,0.104600218779965,0.0637626682371063
Soletu1_04g027540,0,0,0,0,0.065446334563852,0,0
Soletu1_04g027550,4.40415281370924,3.5345032165161,3.76178614916351,4.30152834901247,6.92260559416911,7.61934108920134,9.91344368639378
Soletu1_04g027560,18.4192674397407,21.9041849899755,22.3534167481071,19.175200188294,22.773086946697,16.7319441907474,23.9337708471292
Soletu1_04g027570,2.67462323304173,0.782121402931799,1.48273920138198,5.59778535647591,0.675292162333884,0.253236487230558,0.173665156706089
Soletu1_04g027580,53.1561917333449,57.0905903223247,62.6083512785217,50.1173667106231,55.9327473888996,55.6293263253026,53.459564094495
Soletu1_04g027590,78.1899721214561,88.5648921984171,85.9581510733486,94.8086222159324,73.5515373122895,67.879984513765,72.6814487849058
Soletu1_04g027600,31.5912881870433,30.4438945624992,28.9145585158385,29.2242405261697,27.4054506037533,25.37200985777,23.8715621978201
Soletu1_04g027610,45.7809460665472,49.0803399697742,51.9716939393489,44.9868173167554,55.7690032263438,49.0339939727749,47.0635732221804
Soletu1_04g027620,0.640390659391159,0.852055615967672,0.923039940797747,0.53611580297042,0.126115564415014,0.512348377840553,0.17297701531351
Soletu1_04g027630,0.0637730677420687,0.0606083174390296,0,0,0.0627958599553471,0.0883073498111233,0.010766157689879
Soletu1_04g027640,239.230086111672,263.882930391921,249.302073676544,203.98505340072,137.139872894097,153.244067922639,142.662559416316
Soletu1_04g027650,8.70271312839592,0.375947244404416,0.237572545148964,73.6844120762131,0.162298478628554,0.106509186809229,0.0667813839314235
Soletu1_04g027660,0.724642645847931,1.03302318042098,0.217599632061219,1.1374669359483,0,0.278728213268147,0.428169138569171
Soletu1_04g027670,0.413558681721294,0,0.496742594402379,0.577031487147737,0.316727940111481,0.551450162007957,0.511990610140913
Soletu1_04g027680,1.19772724008995,2.21966511755986,2.15796027114832,3.38411664707779,5.10079350204821,4.30290586320041,6.80403318639971
Soletu1_04g027690,0,0,0,0.193283855281441,0,0,0
Soletu1_04g027700,0,0,0,0,23.5370232661646,15.3474183865558,42.1616048814613
Soletu1_04g027710,17.880438014465,12.7234903355875,12.4112972288319,17.3008138494785,13.7430599960213,12.3312460795506,15.0170179324067
Soletu1_04g027720,0,0,0,0,0,0,0
Soletu1_04g027730,94.7659461181378,115.207707907316,110.553112282675,99.840195089405,120.471152019662,115.545325310502,111.636678442501
Soletu1_04g027740,42.6687924207265,54.8497970616298,56.287519281378,46.8021201382959,55.129469004413,50.9759200964585,61.1659143675272
Soletu1_04g027750,293.377236442205,338.643291660818,348.853010125146,246.624159218641,282.771523512489,272.91533638044,263.320770722113
Soletu1_04g027760,36.0405313655419,50.0988991486836,45.3554817500654,37.7672260405043,60.9714414380487,59.6614346893977,55.2052213077264
Soletu1_04g027770,30.5613993762072,32.7543083474253,35.3120506357521,25.8979456397046,47.2930524195149,45.4747624119315,42.2563609249972
Soletu1_04g027780,3.77541788333681,2.31230666819642,2.0154720018785,7.19929551126843,0.550750575018208,0.180716407127135,0.651529034626039
Soletu1_04g027790,343.600458877194,333.73270671062,327.976208502611,255.090085004899,228.554710163941,242.66678584815,355.908303444801
Soletu1_04g027800,31.2374657593484,20.7522878911237,10.1997812717288,23.4851815269129,4.10615150930242,2.26306662639419,5.29910281495845
Soletu1_04g027810,0,0,0,0,0,0,0
Soletu1_04g027820,0.744405627098329,0.864678662130156,1.19218222656571,5.19328338432963,0.0542962183048254,0.0763546378164864,0.125670422489133
Soletu1_04g027830,15.7618280667299,14.9187515649217,14.0067418872333,15.1531719406613,17.4025115182983,18.6611810240927,16.6793560740272
Soletu1_04g027840,3.49823530456018,3.32463472939285,3.17475108751596,4.71832803683872,1.27578930668775,1.25586465206072,1.46986671367037
Soletu1_04g027850,2.90714623600531,2.24483883437637,1.67319953765417,2.53518271720233,0.546676976090559,0.838658558857118,0.501008563029902
Soletu1_04g027860,25.0622465589708,23.2629937506462,22.3800121279382,29.9733702526865,39.3676248916852,32.736653519987,39.4852579976044
Soletu1_04g027870,12.3617505541548,10.4505194653589,9.58227800448404,8.27309187468544,12.2313033787923,15.6357231266511,15.7367459126899
Soletu1_04g027880,4.81819574570282,4.01551134887842,4.00661724453096,3.87850826077726,4.54972490710878,3.68375415428151,3.67910210920208
Soletu1_04g027890,29.7208016775415,36.0678433100731,34.2572092685974,35.4080912737076,54.1503398541797,52.1469488400706,52.4131625260867
Soletu1_04g027900,348.672843025225,213.377668556546,215.828756437879,315.550852720633,56.6702119750377,68.6251737247829,76.8367420093656
Soletu1_04g027910,16.0209037136379,21.9471904841497,16.6429199196247,17.2183890351187,22.3840307146355,19.5417627690138,17.5436500490118
Soletu1_04g027920,259.947464134764,46.87909871583,1.09408052309617,123.987789230924,0,0,0
Soletu1_04g027930,34.2929198103966,41.395702009096,39.4855974674592,39.5608786275256,57.56650034027,47.5203120447113,63.1023755551503
Soletu1_04g027940,22.9012296714526,24.956915518536,21.2725616685528,17.8940727673856,19.8818561525622,16.1964131593296,19.8206234400667
Soletu1_04g027950,11.9746317805684,13.3164711437278,10.8620243518714,12.7909813452633,16.9365159230781,16.9024982979499,20.7523961020587
Soletu1_04g027960,10.8819333424082,12.8723840417962,10.6373610896506,9.81266245498098,15.4078313082332,14.890233846003,15.7813505338321
Soletu1_04g027970,39.5333636172564,38.0441107720626,37.3311109659683,40.0692299987295,28.2775859000948,25.4393096186659,28.4170334901794
Soletu1_04g027980,21.937460713,17.2111271376093,14.4787758899599,12.1957617709211,2.57828118025966,2.55779158238972,6.11459669608755
Soletu1_04g027990,5.94323847441408,6.99313848865633,5.97317436343427,5.83859756391634,11.9166616188337,10.1206966565297,10.3473336015246
Soletu1_04g028000,0.0556281378945762,0,0,0,0,0.00855877394002735,0.0281733963460693
Soletu1_04g028010,302.117995456462,343.172411139397,341.953993413835,432.433684212301,521.829105719085,593.896296439503,418.878347322874
Soletu1_04g028020,46.4259548864118,45.7526560787768,46.7933972945584,41.8236404682126,78.2282134335929,70.6376078374948,87.0146342338378
Soletu1_04g028030,0,0,0,0,0.433494000982074,0.101600929352583,0
Soletu1_04g028040,77.7217448952582,92.6782137701213,92.7165082339549,102.187470378785,85.6992319578063,89.8691815869607,83.9517842911587
Soletu1_04g028050,0,0,0,0,0.0565691423171181,0.229813888844289,0.387944241547371
Soletu1_04g028060,16.2530907239805,16.2409209582708,20.0242667837296,13.800978793366,17.5206147198439,15.539756510241,22.9228552113827
Soletu1_04g028070,0,0,0,0,0,0,0
Soletu1_04g028080,0.176602341439575,0.167838417523467,0,0,0.144913522973878,0.0271714922495764,0.104348912994212
Soletu1_04g028090,17.8081449302119,21.2725816419757,23.4192071626873,19.2984791436593,30.7733540777395,27.496530252421,29.5170655366167
Soletu1_04g028100,50.4680963387921,56.2097169183184,64.8263572679387,55.6452068652766,121.101592089001,135.444245012378,126.953596504892
Soletu1_04g028110,12.7855928318415,13.0421864825808,12.5929935573305,10.5253186148055,10.547351261924,11.5012816085024,11.0801021354923
Soletu1_04g028120,510.79847737354,528.170944048123,480.667166082884,590.575434927201,565.89326327273,552.884805677359,579.263394949142
Soletu1_04g028130,15.331588234706,21.9389213742598,25.0072904811802,15.3146612142146,13.8243081568507,16.2172377021931,16.1179001439254
Soletu1_04g028140,87.7494284998411,99.5869935119713,82.1928851362627,88.2722810968585,114.708437339879,100.159909462472,98.066509719767
Soletu1_04g028150,0.255357439649115,0.0808950931306798,0.306720479287955,0,0.502889090536377,0.576231466265791,0.34487517190365
Soletu1_04g028160,1060.42038601847,774.749004120356,765.357920092705,981.38501833349,0.753215110247322,0.420324129439066,0.239824783130953
Soletu1_04g028170,0,0,0,0,0,0,0
Soletu1_04g028180,1.21610820268539,0.385252869265911,4.38215496646059,0,2.32842074784926,2.12054216906183,0.889647050294359
Soletu1_04g028190,0.32465267437328,0.925625175760475,0.519938504096939,1.13245606838906,0.284158182141553,0.216450261827793,0.420193174754415
Soletu1_04g028200,51.3373779861396,59.0612776369745,58.5532487467831,45.9469916290025,59.0312740521579,58.0703790208463,55.5547354852397
Soletu1_04g028210,257.721063950148,21.2984007303638,1.03531614412285,1017.44621420151,0,0,0
Soletu1_04g028220,48.0897335380695,54.8956097499425,49.5041227451912,49.2672111574117,55.7167289497548,50.2864835042724,51.366890953184
Soletu1_04g028230,2.75152796262706,2.49335576706976,2.22893668433847,1.54012845351896,3.24493803235787,3.31781685526366,2.66284462552189
Soletu1_04g028240,29.7672686738443,40.5691533863301,39.4569695146717,31.8131006905308,57.3195601546073,51.0870009514404,57.2528351723611
Soletu1_04g028250,26.2351896891478,45.0751900223379,46.8632807589727,21.1702669725908,36.0937305076521,42.1432686254172,37.1560620907675
Soletu1_04g028260,404.864392376787,359.14591721239,376.269992337254,326.194929883797,309.815248256503,299.803638128406,285.24545770107
Soletu1_04g028270,21.4238862544322,25.6022536312033,23.4578164837171,24.3489646651939,34.2597225237729,29.6891310750143,29.2738160621746
Soletu1_04g028280,0,0,0,0,0,0,0
Soletu1_04g028290,0,0,0,0,0,0,0
Soletu1_04g028300,227.525172640725,257.661335663113,253.227512116616,168.820465836865,209.564155862824,226.209161692291,209.281893133272
Soletu1_04g028310,48.6443281074155,37.5621547534263,44.3693190354135,35.633122627133,29.1634698668119,31.2702008827463,30.8724635049264
Soletu1_04g028320,37.8741511625028,57.1468677222937,55.1887735118805,43.423568838567,66.7004278396837,64.9465842440739,64.4358108823505
Soletu1_04g028330,23.1846614397674,23.2916486459509,22.6654222839823,20.7098898052377,23.358118673058,23.1021953927423,20.8715909874985
Soletu1_04g028340,134.540517691152,199.751273122051,191.931685179698,120.959349433394,228.088630986367,231.916392884486,226.011725411799
Soletu1_04g028350,47.6148694231803,73.1050236607605,63.3549592023406,66.6260458994985,130.258088212819,122.273374647779,115.948860850694
Soletu1_04g028360,85.3460559786842,84.8116125008772,99.5893438899153,77.4258867576542,67.5554875070749,65.2559818427254,63.7408019376686
Soletu1_04g028370,52.6152232600138,49.010722466271,51.6887091954101,47.2809778756308,72.0808290867022,58.3105747903648,66.8932072274959
Soletu1_04g028380,55.0809474953642,110.940459281767,103.940126193375,48.2001614108094,127.685225760329,122.504628731755,111.92797059797
Soletu1_04g028390,15.5580776063551,9.07912595236663,12.4583042676117,17.709096340564,4.21067172953921,5.45935660387878,5.20694450513309
Soletu1_04g028400,41.1518938747972,49.1784605866245,45.8797156137882,44.4785381639207,66.5655724164802,55.469582583483,62.0370255434999
Soletu1_04g028410,2.5588943431505,4.86381747448213,1.02453160095491,0,0,1.04987626997669,0.575989436408527
Soletu1_04g028420,0,0,0,0,0,0,0
Soletu1_04g028430,69.9109246958855,45.8850705139823,42.6823731114799,47.6949186287254,5.00767362455235,9.9243020992136,7.62914310110917
Soletu1_04g028440,20.2356079855835,29.9155300731746,28.2796442322156,30.3855968726441,36.1242544654686,35.1911716875188,35.1919905655043
Soletu1_04g028450,10.2526651478484,6.91815106554052,4.67966353958702,22.9601214065959,15.1938199951893,8.56551808243085,15.1276557822687
Soletu1_04g028460,148.490633756048,161.843042019421,145.442669343527,177.978580366548,223.980823690692,196.732591562086,183.986171527849
Soletu1_04g028470,55.4928851671462,51.4038748773699,55.324706451565,46.4149702474461,45.1402190654997,54.8097170355477,48.4339352556465
Soletu1_04g028480,43.6296425457631,43.7180196161946,44.1458404118022,35.4832591080862,39.5366613559789,32.1225656425879,55.4017329722364
Soletu1_04g028490,92.599548461777,89.8265353964963,88.8717659803529,96.0757426100981,80.6298841826657,73.3525122841564,105.486990998454
Soletu1_04g028500,29.434624031345,39.4313309594727,33.5685918049011,34.406743645702,54.2157602375477,48.9728135417807,48.3698968395077
Soletu1_04g028510,17.7238382532705,13.3090682437136,9.11127390492915,15.570598460499,7.18199680961987,8.0573639626952,7.26485488676789
Soletu1_04g028520,24.0061514835485,28.5185522101784,31.3742181320739,23.123231237612,31.1931548052595,36.7357594566302,29.9348202375559
Soletu1_04g028530,68.9228587728964,72.0740022853041,60.0132408966128,70.491277220651,83.4485136085428,68.7618115368873,75.1352418815327
Soletu1_04g028540,0,0,0,0,0,0,0
Soletu1_04g028550,1.51638183297808,0.524047674018276,1.65580864800793,1.44257871786934,1.04067751750915,1.20894843209437,0.977436619359925
Soletu1_04g028560,7.48467867901048,10.085951652405,11.3383360804177,18.2367140944945,32.5691198841532,27.8954846303765,25.4409740697987
Soletu1_04g028570,135.991803677532,122.02001319408,125.687951894384,124.98310730464,72.8787240457685,84.7163143550471,80.7428992934049
Soletu1_04g028580,18.8994114319558,20.9246274803167,22.099830509849,19.8983639293344,10.8841499879922,10.6540562125933,12.5089526615829
Soletu1_04g028590,35.5635445443908,41.4664611653342,41.3142146708316,36.8826357554335,47.6496830681916,44.2145817898739,43.2813496986667
Soletu1_04g028600,52.3845389064803,63.7056038441956,66.4803027001054,57.5681490860099,100.420355300327,95.4006366798389,89.9172730923557
Soletu1_04g028610,17.8562789450051,20.347713471228,16.9709285374831,17.2345907655682,23.1305913339828,22.5519646475303,21.1453567268677
Soletu1_04g028620,3.14940842233908,1.89039059736957,3.78288591121812,4.85687636348237,3.34597697519159,2.09125151752442,4.39337691576383
Soletu1_04g028630,89.1430893613871,92.8032541945509,94.6769368638662,49.8468889936348,71.379410397166,76.5159131941459,76.7964641363303
Soletu1_04g028640,0,0,0.833517234675178,0,0,0,0
Soletu1_04g028650,19.393725548088,15.458516659135,15.6549820179867,53.0283609409244,19.3703372017779,15.46473093093,18.0248510897826
Soletu1_04g028660,542.652226426066,576.667773218716,507.786453012813,622.641464922269,507.80419791205,487.441681927491,473.989744282481
Soletu1_04g028670,32.8650907250234,40.5423462491977,35.8156398528737,35.2272099147321,42.3985554599044,45.8770504742324,37.5396777397028
Soletu1_04g028680,15.5234690066217,20.8842782326553,20.3409671647937,20.9915625676401,25.8647566515383,23.3721327036419,25.1090741757474
Soletu1_04g028690,47.2735944631516,0.722051253943738,0.304190825850529,119.434810038789,0.284005605798049,0.272751360859923,0.470292405809849
Soletu1_04g028700,22.2371960415704,13.3326515460895,14.3409526646422,21.5524415542866,39.9965373239043,45.3271003946679,47.3921028868042
Soletu1_04g028710,26.027347331594,27.2619381617501,24.6109304323162,20.8621077341646,30.881463757067,28.372219847792,33.6930448320054
Soletu1_04g028720,40.5666919721475,45.6217154670691,43.5830103422726,38.2063664760911,32.0546940175735,35.5416829010457,34.1408490894332
Soletu1_04g028730,0.52177964516238,0.198354493436824,0.125346262138918,0.436818228588473,1.06182090469951,0.578011744218262,0.687076608935915
Soletu1_04g028740,595.087044894864,469.632303530211,442.982979854211,562.812549650038,425.926112813117,519.648650627169,437.241986900145
Soletu1_04g028750,42.8847170570397,55.9861806847728,59.0567659675712,33.5388323530613,55.8028729577771,60.818888710058,55.259119985168
Soletu1_04g028760,0.597213590621836,0.189192251843713,0,0,0.196020788126416,0,0.0336071632264295
Soletu1_04g028770,24.2958366815856,32.021574120256,33.907985369682,15.3996561565575,32.0594653671142,28.2121555679501,30.8205593090342
Soletu1_04g028780,12.2053350895128,8.8222637465764,6.60747602127391,7.9153052561721,2.764775594787,2.10269131187773,2.74249973780519
Soletu1_04g028790,0,0,0,0,0,0,0
Soletu1_04g028800,89.4676382348961,85.7114306337729,85.3226317164203,95.600515360434,95.6373132115403,94.8900615255211,76.3999809692447
Soletu1_04g028810,93.7011811107526,84.1415733656603,95.3237871855826,67.2961402728632,74.8998416519179,86.7598259419895,79.1682652479132
Soletu1_04g028820,50.2680577632233,55.4114909315075,56.1898664701491,59.5063721121103,80.6796557161118,70.4350324235472,65.8035931683609
Soletu1_04g028830,7.33166356745369,6.96782840445473,7.87392825902423,6.13784826954127,14.3537048035855,10.9086862995612,11.7657168021427
Soletu1_04g028840,0,0,0,0,0,0,0
Soletu1_04g028850,18.4240392706836,22.6167512563419,15.2142942741804,9.37225360765738,32.7978851805531,27.4411410065157,33.9977764840133
Soletu1_04g028860,0.96173210212368,0.783433687164906,0.990151345889306,6.90114167850514,5.54668666357264,7.01796486507907,6.42479492155015
Soletu1_04g028870,0,0,0,0,0,0,0
Soletu1_04g028880,16.6835906196241,23.7834965158019,23.8740488432689,18.3209109890164,14.8730362103296,15.7129329953191,17.7278537437263
Soletu1_04g028890,0.372202813549164,0.196517877756854,0.347719816081665,0.173109446144321,1.38455356677305,0.95443297270608,0.935546478530214
Soletu1_04g028900,48.7230471446018,65.3406450430844,69.2362301485145,53.1201778867675,70.4424154135281,66.4088125924425,68.3587131126834
Soletu1_04g028910,0,0,0.107609446052156,0,0.0294055011607096,0.0137839335226699,0
Soletu1_04g028920,0.816804179359762,0.1940675301539,0.36791159735039,1.06844358904537,0.134048020253808,0.157088718699754,0.275785465811564
Soletu1_04g028930,64.4337985422816,53.2627880812141,63.0842736587972,58.999104677712,55.0475199730699,52.9757239178401,55.6349140871974
Soletu1_04g028940,11.7151276563194,11.0646084727555,8.82748080822758,18.2749427149988,24.3967496127349,16.0989320924624,25.907240503484
Soletu1_04g028950,279.631267806902,352.967793182648,322.988886502419,283.463733415702,394.453132638455,388.294928319378,388.574390824015
Soletu1_04g028960,34.331543100505,19.9568304516064,21.6194239593632,63.8308786118724,12.4445716767683,13.0771562528982,15.3618023908358
Soletu1_04g028970,34.6502619276694,43.7821979218294,40.9856682578672,48.0706607084697,76.5139040658719,54.5100723859363,65.5272324119655
Soletu1_04g028980,5.7829255189983,5.66769510513464,5.35429560557895,10.3381742309926,7.30572393464811,5.88527992439115,7.30170424339756
Soletu1_04g028990,10.1680360702033,11.8342193620273,12.6557616837813,10.4862578714178,14.655581828043,13.9551040132834,15.8844549313574
Soletu1_04g029000,25.9481488917666,39.9921392342408,45.418290401748,34.6567757746473,34.4736179592669,34.1578229379907,34.2231388554059
Soletu1_04g029010,9.26825907145501,7.26900193988538,5.29604027570536,6.59147506472607,5.56730152689835,6.07774526399692,7.07897346900326
Soletu1_04g029020,19.4811301007402,27.0734801075698,26.8519982777573,23.6614416910057,31.0381028425472,34.1496415429235,30.9902085535995
Soletu1_04g029030,0,0,0,0,0,0,0
Soletu1_04g029040,5.87287226296837,5.58142988874998,4.83713280450841,8.07725837849629,7.02206983148216,7.89988865441475,8.89478769011201
Soletu1_04g029050,294.746124591606,315.43152323538,339.347990460487,276.206567582945,241.794868201387,288.205846275419,421.50509722282
Soletu1_04g029060,7.98565169627155,5.90283730649224,5.93784259129283,5.17318553841504,9.08022302521506,10.3752478444755,9.22296397865295
Soletu1_04g029070,8.38656984722875,6.52692925607924,3.41069874898537,8.98354262853795,4.19405445950156,3.7998747577866,5.0389785533546
Soletu1_04g029080,4.77705259050905,3.84744955133721,1.65329819323508,10.4216565212561,6.56413361671669,4.09223360868303,5.58371829388517
Soletu1_04g029090,643.302373580195,561.231139036424,562.313802406678,427.014317796956,686.917542543074,667.352974025731,1112.10225808832
Soletu1_04g029100,15.4330823935806,16.4854623434161,12.7156819258702,18.9530575848665,23.2763320901153,18.7800297264989,20.9940074952641
Soletu1_04g029110,156.187328796742,243.37101511205,280.038637594341,179.510889204866,192.662495248974,275.9570612404,204.860242882633
Soletu1_04g029120,28.095648213217,35.052450503265,39.6722296236721,24.0370640735006,41.7253958231131,42.3850895513902,36.2271510979656
Soletu1_04g029130,25.1835268067748,19.03824174541,16.2244556975077,16.5309034475096,52.6761871500919,51.1278980534593,45.606768422431
Soletu1_04g029140,11.8717477332782,11.7888810162169,8.59235424443966,15.9273561043567,18.4714372221441,15.5256795612166,16.6758577351287
Soletu1_04g029150,27.4771425962338,44.7243850575084,46.7966353958702,27.2517328844643,49.5523808259496,44.1210940636447,41.0125633593658
Soletu1_04g029160,3.98958606855414,4.97259294515745,4.63494168355319,7.66548537878686,8.53311473977892,5.48417795978238,6.05064941505188
Soletu1_04g029170,52.9012724485366,45.3895971200044,38.0153641850133,39.5764426095576,52.0812798412451,48.1497673138518,42.5803539640797
Soletu1_04g029180,0.810896226800315,0.906653354466571,0.171882583150493,0.0998320495240065,0.0704532968586399,0.0146778818326838,0.0724740106393642
Soletu1_04g029190,59.6839203740841,66.7515417786683,66.7593593840364,66.3835476805037,70.3635254209826,71.5138631173047,68.5017775741303
Soletu1_04g029200,224.690902683846,280.436322853024,266.119775844431,295.151605676067,279.389812646467,279.948088637568,213.728404565716
Soletu1_04g029210,0.277261689551296,0,0,0.870431808773081,0.250262055871705,0.191963832659394,0.0936145359399864
Soletu1_04g029220,0.440239886993635,0,0.528790503718662,1.84277797508471,0.65024100147311,0.812807434820662,1.26346069921871
Soletu1_04g029230,26.9919332267507,32.2599036931245,23.087779828844,25.6782213953257,24.6543097584067,24.4559413476923,24.7170428072134
Soletu1_04g029240,41.2387975775671,52.4485386649225,48.1253316598647,68.3708236470204,83.4630771176557,86.2965118107172,80.4034233680475
Soletu1_04g029250,13.8071790176354,0.696058684510693,0.521316432994723,15.2151275124816,3.35215894376917,2.31213917054053,2.06989843401934
Soletu1_04g029260,0,0.0565971487939738,0,0,0.0635265754166457,0.0137438348069676,0.045241352096088
Soletu1_04g029270,0,0,0,0.367764703182141,0,0,0
Soletu1_04g029280,461.98841297105,225.999580246525,201.992562799007,560.376528456673,484.552609611813,402.653058038783,377.448381980405
Soletu1_04g029290,23.3890921699102,20.0185627902961,11.8288904662589,19.1798712072708,25.1182740535643,20.3708731938461,23.852889934477
Soletu1_04g029300,0.322380389688253,0.689359957013215,0.677642948663088,0.168679480002832,3.90187267616246,2.12041939566158,0.884393229131204
Soletu1_04g029310,0.33559270074105,0.318938850785713,0,0,0,0,0
Soletu1_04g029320,874.056273817954,795.897404915257,832.292216921186,698.496615192335,544.353523642315,592.416546158664,524.778739244206
Soletu1_04g029330,0.965873618384463,0.458970980554014,1.35350963795878,0.673833623916951,0.4226992617702,0.27244495603589,0.760940172869981
Soletu1_04g029340,0.167225225964907,0.317853286283379,0.301291798238611,0.174994913222816,1.23497099667119,1.14492973757839,1.2633342165475
Soletu1_04g029350,0,0,0,0,0,0,0
Soletu1_04g029360,135.390514501961,176.043901670985,160.476154763458,145.582524943085,181.048454077938,169.899228594531,277.538294589463
Soletu1_04g029370,61.8647321758872,92.7926700542482,84.5577343762062,67.4866655424559,110.953614840542,108.71584493434,99.4118521467896
Soletu1_04g029380,3.94838953382737,5.17229590683416,3.84533146492198,4.02016984833858,4.11555664268602,6.69877613093727,4.7019954339657
Soletu1_04g029390,7.03158361521189,11.2807867475384,9.37575557512515,5.26556385160102,9.61291161211403,10.8285032509465,9.58368978225953
Soletu1_04g029400,44.6704999241373,52.9544101195273,53.0042441500644,35.609243602982,89.2068213660039,91.0785046262227,81.5921459919099
Soletu1_04g029410,45.8291047054117,50.2870918023689,49.054203112521,48.8608791031675,49.0087360227637,49.0830319156303,46.2755805981174
Soletu1_04g029420,30.6033424473757,31.0498246855829,29.2084645508599,22.8504468910504,32.5098607100142,28.6457149541518,39.4186225207581
Soletu1_04g029430,29.5610524856944,42.5718636511867,42.3725099022236,30.3021378283071,51.7780057815089,54.5238325596011,47.9580282034023
Soletu1_04g029440,25.9265284371977,28.4591072068907,28.4944134547374,25.5032692214098,27.4013959966421,27.8629959734394,24.8936859323791
Soletu1_04g029450,0,0,0,0,0,0,0
Soletu1_04g029460,0,0,0,0,0,0,0
Soletu1_04g029470,17.661388407627,17.6568836048427,19.6985571679397,23.5225188584342,26.820164556559,28.655446427599,24.8401494760383
Soletu1_04g029480,2.49420617285122,3.33795347606399,3.17931729297569,3.19603225268525,3.34147883061192,3.33628314885257,3.89276242393297
Soletu1_04g029490,86.8165535164189,81.06075252423,94.0863032657261,44.4005029824993,45.3855548255838,54.51731284646,58.0744282774628
Soletu1_04g029500,54.3042347634283,40.5385958542611,44.0334251255598,40.8726612800169,36.3509205886286,42.8560371962032,36.9886438075233
Soletu1_04g029510,18.5913615244033,25.9141839205506,24.9113152942578,24.2973344212354,39.955592624323,31.7759725950361,38.0327394155685
Soletu1_04g029520,38.3752223158494,47.4961898522001,52.7464294877958,32.7850261890671,72.7777209685053,80.4920079856834,79.4570358284882
Soletu1_04g029530,73.7097066611649,82.0920103249603,77.5502044469078,46.791110911762,49.8655585437473,55.0881023512865,57.1973713035001
Soletu1_04g029540,0.155280566967414,0.0983831600400936,0.124342646892125,0,0.0679560760073036,0.0398183161811639,0.0436907284254256
Soletu1_04g029550,49.8784928535706,52.0829274327618,55.4205423696944,40.4590318004121,64.5278508900621,62.291099848951,60.6366785749627
Soletu1_04g029560,24.192208017381,22.9305171662332,22.4119641989926,38.2436761743876,16.6835014416726,14.5123808340204,17.3249415602816
Soletu1_04g029570,33.6192947848066,44.6047651318361,46.4787506774665,35.5296582757186,53.0567581384919,53.0059482646767,52.4852813273721
Soletu1_04g029580,12.5865050376873,16.3087937932078,14.9978727646174,14.8133503221406,11.0622272468607,8.33166283724909,12.3320293359682
Soletu1_04g029590,12.6071413374238,15.9753461501481,16.6275679599504,12.740201993029,25.1930355106593,23.785045941253,26.0929735328192
Soletu1_04g029600,0.486305712272947,0.990370073989573,0.751014114727126,1.01780129675917,2.45127617353975,1.91329261417697,1.64196083682069
Soletu1_04g029610,19.3881646231997,17.3716732507955,17.3866317622696,20.7865355589555,18.8656589227398,15.2482674772356,18.2830195298707
Soletu1_04g029620,0.437625635883222,1.24772514784815,0.350433611728044,0.610611704333294,0.837899627788984,0.751871010446488,1.12051151643369
Soletu1_04g029630,13.1702534025089,12.3352760191994,11.4632906400549,14.2815293069065,13.1015730611499,10.608889581233,13.1309479908517
Soletu1_04g029640,54.2372291773303,58.8683443405955,59.5211274001256,36.6787616147856,59.4806556439775,46.8144090273,46.7762934187412
Soletu1_04g029650,0.278519112179647,0,0,0,0,0,0
Soletu1_04g029660,37.6749264854732,46.1983444807488,47.6156901707642,44.4495154812676,72.9422493240443,63.5106747487689,65.1505966751991
Soletu1_04g029670,19.2892174042569,28.3837688844077,27.8905151626497,23.5779520461102,39.3306775862987,36.3054211023875,33.8843696559326
Soletu1_04g029680,31.6823640747263,31.9645529677504,35.0328130038895,35.2500623026655,32.6379119397433,33.0869033176934,35.4291294973493
Soletu1_04g029690,201.529502672993,95.9658908954815,93.0041121695853,154.950893101877,52.1866132943937,81.8577104176643,61.7054797263353
Soletu1_04g029700,38.1402622911211,37.237914782008,36.3824615578919,48.1274613181837,36.3700976446131,36.5663353804437,35.1966033664206
Soletu1_04g029710,5.0213386240773,5.95673094004422,6.6729712623517,7.60246094737034,8.59132572836464,8.99137293782877,9.56519888655692
