Sabu2-2_S11,Sabu2-3_S17
Solabu2_08g006490,137.482351946097,54.6009409515141
Solabu2_08g006500,1.74267888196012,6.05026118091246
Solabu2_08g006510,449.351617329365,1039.42423486277
Solabu2_08g006520,15.6616228225308,11.8445650225729
Solabu2_08g006530,0.173372383291808,1.0933906762458
Solabu2_08g006540,0,0
Solabu2_08g006550,0,0
Solabu2_08g006560,0,0
Solabu2_08g006570,0,0
Solabu2_08g006580,0,0
Solabu2_08g006590,0.022790469005086,0
Solabu2_08g006600,0,0
Solabu2_08g006610,0,0
Solabu2_08g006620,1.27174986036613,0
Solabu2_08g006630,0,0
Solabu2_08g006640,0.156464348912262,0
Solabu2_08g006650,0,0
Solabu2_08g006660,0,0.49043586261137
Solabu2_08g006670,1.12132783387121,0.147328515179625
Solabu2_08g006680,1.89330952342088,4.13932141994869
Solabu2_08g006690,7.03570706055039,5.89111894659935
Solabu2_08g006700,0.255973216863089,0.484296385686191
Solabu2_08g006710,17.2929482413482,8.59705217989342
Solabu2_08g006720,0,0
Solabu2_08g006730,4.90025203171911,0.321916050788961
Solabu2_08g006740,1.13831069504732,1.07683093207015
Solabu2_08g006750,0,0
Solabu2_08g006760,47.4387634188337,94.137721369833
Solabu2_08g006770,0.26998961436899,0
Solabu2_08g006780,0,0
Solabu2_08g006790,0,0.344084489836817
Solabu2_08g006800,0,0.688087980499944
Solabu2_08g006810,0.138215359244562,0
Solabu2_08g006820,7.85954804256195,28.4889015088488
Solabu2_08g006840,6.23993778509871,2.41314377445781
Solabu2_08g006850,30.9162486747245,44.0429117884156
Solabu2_08g006860,10.0875531407865,13.7552834878295
Solabu2_08g006870,11.9866078793129,10.7992527382898
Solabu2_08g006880,244.192845493585,361.375591382684
Solabu2_08g006890,436.753751636903,706.092245756584
Solabu2_08g006830,94.053554041903,167.059396474223
Solabu2_08g006900,0,0
Solabu2_08g006910,3.42168045950856,1.79826482957502
Solabu2_08g006920,0.148235236034147,0.155810114134529
Solabu2_08g006930,0,0
Solabu2_08g006940,0,0
Solabu2_08g006950,2.36700525243241,1.7534195269627
Solabu2_08g006960,1.22847041485628,1.72166097319855
Solabu2_08g006970,0,0
Solabu2_08g006980,13.7006667273246,10.836144723483
Solabu2_08g006990,14.8932034373324,11.689378812965
Solabu2_08g007000,0,0
Solabu2_08g007010,42.4588562550207,32.3641941037946
Solabu2_08g007020,2.97649100856333,11.3970095412349
Solabu2_08g007030,4.9081565723725,3.88722034928523
Solabu2_08g007040,0,0
Solabu2_08g007050,62.1939591658548,49.3828476434385
Solabu2_08g007060,0,0.42118123071524
Solabu2_08g007070,52.1417442750112,54.2017274154218
Solabu2_08g007080,6.86597163371731,5.52923082716734
Solabu2_08g007090,0,0
Solabu2_08g007100,0,0
Solabu2_08g007110,0,0
Solabu2_08g007120,0,0
Solabu2_08g007130,22.376678057873,25.9120131271861
Solabu2_08g007140,0,0
Solabu2_08g007150,0,0
Solabu2_08g007160,0,0
Solabu2_08g007170,0,0
Solabu2_08g007180,0.502167681621295,3.69480051551599
Solabu2_08g007190,0.623518616143631,3.27690329726879
Solabu2_08g007200,0,0
Solabu2_08g007210,0,0
Solabu2_08g007220,0,0
Solabu2_08g007230,0,0
Solabu2_08g007240,0,0
Solabu2_08g007250,0,0
Solabu2_08g007260,0,0
Solabu2_08g007270,0,0
Solabu2_08g007280,0,0
Solabu2_08g007290,0,0
Solabu2_08g007300,0,0
Solabu2_08g007310,0,0
Solabu2_08g007320,16.5767453576419,11.3763795916561
Solabu2_08g007330,0,0
Solabu2_08g007340,0,0
Solabu2_08g007350,1.98521775271316,2.25359620249633
Solabu2_08g007360,11.6089166499081,7.4453716048511
Solabu2_08g007370,7.8737242311176,12.8819956994578
Solabu2_08g007380,48.4601432835079,58.555948180949
Solabu2_08g007390,4.00606091455469,3.97015662900906
Solabu2_08g007400,27.7449165078567,21.4249289242074
Solabu2_08g007410,0.188691475060354,0.0661112275594941
Solabu2_08g007420,9.10150320678428,7.72243094077178
Solabu2_08g007430,0.212444081589045,0.111650028310304
Solabu2_08g007440,0.103353308771083,0.0724231353112925
Solabu2_08g007450,0.0448820695287378,0
Solabu2_08g007460,0,0
Solabu2_08g007470,0,0
Solabu2_08g007480,0,0
Solabu2_08g007490,1.11395010603786,1.25571928659021
Solabu2_08g007500,1.54494057111144,0
Solabu2_08g007510,1.96761299150986,3.44693129854218
Solabu2_08g007520,16.3337586431918,13.7102845770408
Solabu2_08g007530,0,0
Solabu2_08g007540,3.4403776931941,2.78794532478149
Solabu2_08g007550,0,0
Solabu2_08g007560,5.5271810960952,5.27917842985851
Solabu2_08g007570,1.38058519120597,0.621914413013567
Solabu2_08g007580,5.97469040263902,3.94831645530523
Solabu2_08g007590,0,0
Solabu2_08g007600,1.33630098506455,0.911158896871498
Solabu2_08g007610,5.19276806976671,4.15165551238
Solabu2_08g007620,29.1383177197394,20.2286391759249
Solabu2_08g007630,0,0
Solabu2_08g007640,0,0
Solabu2_08g007650,0,0
Solabu2_08g007660,0,0
Solabu2_08g007670,1.84796749985034,1.92046904108616
Solabu2_08g007680,0.595480305781712,0.312954790274493
Solabu2_08g007690,0,0
Solabu2_08g007700,9.45312558079892,6.61630195697828
Solabu2_08g007710,0.268012049730204,0
Solabu2_08g007720,0,0
Solabu2_08g007730,0.142561160013701,0.149846090626987
Solabu2_08g007740,0.417551505705795,1.9749984737593
Solabu2_08g007750,13.7926329807,13.3546255153706
Solabu2_08g007760,0,0.201864484887
Solabu2_08g007770,0,0
Solabu2_08g007780,1.78858568819179,1.58602211556001
Solabu2_08g007790,10.5756924873124,12.5442264080051
Solabu2_08g007800,0,0
Solabu2_08g007810,0.870625652724119,0.778121703807983
Solabu2_08g007820,0,0
Solabu2_08g007830,60.0808775931552,43.217026417375
Solabu2_08g007840,0,0
Solabu2_08g007850,0.0345109584015959,0.0725489635434044
Solabu2_08g007860,10.4633258332499,8.69828058278234
Solabu2_08g007870,37.9134173693249,69.3531141071154
Solabu2_08g007880,5.72891609338216,2.80940632420033
Solabu2_08g007890,0,0
Solabu2_08g007900,0,0
Solabu2_08g007910,0,0
Solabu2_08g007920,0,0
Solabu2_08g007930,0,0
Solabu2_08g007940,0,0
Solabu2_08g007950,0,0
Solabu2_08g007960,0.0266012342452707,0
Solabu2_08g007970,15.3706510941775,13.9849221959263
Solabu2_08g007980,0,0
Solabu2_08g007990,0,0
Solabu2_08g008000,7.3446413014751,9.29862230970865
Solabu2_08g008010,0,0
Solabu2_08g008020,103.895637360622,71.9028907388785
Solabu2_08g008030,0,0
Solabu2_08g008040,9.29059410736177,7.75551861354809
Solabu2_08g008050,138.269309477725,305.882477374572
Solabu2_08g008060,5.48103973634226,6.81531449802725
Solabu2_08g008070,0,0
Solabu2_08g008080,66.0086787477524,51.3034530007406
Solabu2_08g008090,0.0171562448751686,0.0282254644919948
Solabu2_08g008100,0,0
Solabu2_08g008110,83.8753219735664,66.4746260490469
Solabu2_08g008120,13.6369936450335,6.7942019777852
Solabu2_08g008130,1.00687506186228,1.51189538336057
Solabu2_08g008140,0,0
Solabu2_08g008150,0,0
Solabu2_08g008160,15.0107065450614,15.4468897447011
Solabu2_08g008170,6.90125737349273,8.44916154735719
Solabu2_08g008180,4.55305260532041,3.70485991874317
Solabu2_08g008190,0.0940762188092218,0
Solabu2_08g008200,90.3616933745312,84.0043077461585
Solabu2_08g008210,7.58186321460553,5.5483111848104
Solabu2_08g008220,25.385367944479,20.866134975589
Solabu2_08g008230,0,0
Solabu2_08g008240,296.013027394595,293.885601883935
Solabu2_08g008250,0,0
Solabu2_08g008260,0,0
Solabu2_08g008270,24.7087245045618,23.9291583002319
Solabu2_08g008280,0.473585324931981,1.59291430036172
Solabu2_08g008290,23.8583134591692,19.8938688288561
Solabu2_08g008300,0,0
Solabu2_08g008310,0,0
Solabu2_08g008320,8.46785608702741,4.45028340998014
Solabu2_08g008330,4.30133545806692,3.69505137612743
Solabu2_08g008340,0,0
Solabu2_08g008350,1.90907988192261,7.69209931885201
Solabu2_08g008360,4.21751550224284,4.10011672121041
Solabu2_08g008370,0,0
Solabu2_08g008380,3.92558891966919,3.08058028801282
Solabu2_08g008390,16.9169826250414,9.76416583139129
Solabu2_08g008400,10.0796475348768,9.9838546148684
Solabu2_08g008410,0,0
Solabu2_08g008420,2.49015106573141,2.05147469733178
Solabu2_08g008430,27.570919004832,21.9023077568152
Solabu2_08g008440,0.655499959457051,0.620096635641945
Solabu2_08g008450,0,0
Solabu2_08g008460,0,0
Solabu2_08g008470,1.82016333648303,1.5804484087112
Solabu2_08g008480,0,0
Solabu2_08g008490,0,0
Solabu2_08g008500,1.67391738296615,1.66627533999735
Solabu2_08g008510,0,0
Solabu2_08g008520,0,0
Solabu2_08g008530,0,0
Solabu2_08g008540,7.24970695880008,4.07927568014495
Solabu2_08g008550,0,0
Solabu2_08g008560,8.79159548527695,9.29066532699983
Solabu2_08g008570,3.63276242905457,2.97403480533096
Solabu2_08g008580,0,0
Solabu2_08g008590,0,0
Solabu2_08g008600,0,0
Solabu2_08g008610,0,0
Solabu2_08g008620,0,0
Solabu2_08g008630,0,0
Solabu2_08g008640,0,0
Solabu2_08g008650,0,0
Solabu2_08g008660,0,0
Solabu2_08g008670,6.33957117010032,5.57876571711275
Solabu2_08g008680,34.6894311891531,31.4557020639064
Solabu2_08g008690,0.874071793133649,0.918737201042769
Solabu2_08g008700,0,0
Solabu2_08g008710,0.827141763972111,1.29296727415725
Solabu2_08g008720,0.0853134365511782,0.0341611376282798
Solabu2_08g008730,0,0
Solabu2_08g008740,0,0
Solabu2_08g008750,3.1484608096121,2.98435625432042
Solabu2_08g008760,0,0
Solabu2_08g008770,0,0
Solabu2_08g008780,26.1235405660662,17.0951080013517
Solabu2_08g008790,0,0
Solabu2_08g008800,111.750701310394,106.905935903675
Solabu2_08g008810,0,0
Solabu2_08g008820,0,0
Solabu2_08g008830,0,0
Solabu2_08g008840,44.8834879237116,15.6706989509344
Solabu2_08g008850,46.8101978672914,45.1050673116287
Solabu2_08g008860,7.15626548238197,7.84761350073315
Solabu2_08g008870,4.35550639976725,3.55233486967809
Solabu2_08g008880,0,0
Solabu2_08g008890,2.58031333148815,2.04948643493406
Solabu2_08g008900,352.36619484734,350.048969610493
Solabu2_08g008910,0,0
Solabu2_08g008920,0.616332674645522,0.379441829368397
Solabu2_08g008930,0,0
Solabu2_08g008940,2.22036077382435,1.7217657927403
Solabu2_08g008950,0,0
Solabu2_08g008960,0,0
Solabu2_08g008970,16.362371248869,14.2183464209597
Solabu2_08g008980,0.501411138330716,0.702711256169767
Solabu2_08g008990,0,0
Solabu2_08g009000,0.281668145114455,0.104492292939601
Solabu2_08g009010,3.26254565309608,3.36084877787408
Solabu2_08g009020,0,0
Solabu2_08g009030,24.5334379030912,18.3849327889452
Solabu2_08g009040,60.0334907539457,47.3975436220319
Solabu2_08g009050,1.734982377793,1.37498810280826
Solabu2_08g009060,2.74430233026375,21.6340293342713
Solabu2_08g009070,43.9755412619792,26.9108826662979
Solabu2_08g009080,0,0
Solabu2_08g009090,0,0
Solabu2_08g009100,1.16232741176969,1.58512475780644
Solabu2_08g009110,234.595344480842,210.240739041798
Solabu2_08g009120,0.857017836421551,0.518649206967795
Solabu2_08g009130,14.5381807093865,14.3015305030131
Solabu2_08g009140,7.64603989368799,9.82270116684361
Solabu2_08g009150,0,0
Solabu2_08g009160,4.55771323161703,3.13649643201134
Solabu2_08g009170,64.0779376704626,61.7673643828784
Solabu2_08g009180,16.0484930676129,18.1687245544509
Solabu2_08g009190,21.1011242222564,17.0735849367042
Solabu2_08g009200,0.407158569253382,0.588451229004418
Solabu2_08g009210,15.2821765069142,14.318875973228
Solabu2_08g009220,0,0
Solabu2_08g009230,72.4385306370961,58.2392586851002
Solabu2_08g009240,0,0
Solabu2_08g009250,0,0
Solabu2_08g009260,0,0
Solabu2_08g009270,0,0
Solabu2_08g009280,0,0
Solabu2_08g009290,0,0
Solabu2_08g009300,0,0
Solabu2_08g009310,0,0
Solabu2_08g009320,0,0
Solabu2_08g009330,25.0130954833077,25.2341869471205
Solabu2_08g009340,104.11476501778,62.5553352265751
Solabu2_08g009350,3.39036768594,3.11989796850971
Solabu2_08g009360,0,0
Solabu2_08g009370,203.886715958148,173.803738236845
Solabu2_08g009380,0,0
Solabu2_08g009390,47.8980007783453,39.1463821482921
Solabu2_08g009400,150.38170902798,120.447159805858
Solabu2_08g009410,1.2917440220584,2.95920447831015
Solabu2_08g009420,0,0
Solabu2_08g009430,20.6135524669187,18.0708387123944
Solabu2_08g009440,0,0
Solabu2_08g009450,9.12428573290915,9.28138480765925
Solabu2_08g009460,12.1875350235471,7.9947634955055
Solabu2_08g009470,145.896292016384,122.370107454945
Solabu2_08g009480,10.771936484241,9.05790929585922
Solabu2_08g009490,8.39662632046488,13.6729712861071
Solabu2_08g009500,0.171377959819264,0.900677200440766
Solabu2_08g009510,18.4545477391025,18.0401087613378
Solabu2_08g009520,3.35087062871437,2.6906545262767
Solabu2_08g009530,0,0
Solabu2_08g009540,5.02144148486429,6.69493361135863
Solabu2_08g009550,2.11557969076646,2.22368663414872
Solabu2_08g009560,15.408882679741,10.8454397062852
Solabu2_08g009570,5.91173450049661,4.55910427254284
Solabu2_08g009580,10.71707084226,7.69143241237387
Solabu2_08g009590,0,0
Solabu2_08g009600,269.82947459227,172.08941224697
Solabu2_08g009610,6.49073533302066,3.25472981885473
Solabu2_08g009620,4.137420811176,2.41300745229191
Solabu2_08g009630,1.01123382836385,0.956617442562687
Solabu2_08g009640,0.165450560923405,0.115936765871956
Solabu2_08g009650,11.3669397596874,6.97646806220285
Solabu2_08g009660,10.2751701964015,9.62237329974942
Solabu2_08g009670,0.518339800186504,0.503965127786856
Solabu2_08g009680,80.1571485084793,70.9492891506034
Solabu2_08g009690,0,0
Solabu2_08g009700,0,0
Solabu2_08g009710,0,0
Solabu2_08g009720,0,0
Solabu2_08g009730,0.00619315785551102,0.00867950750115439
Solabu2_08g009740,0,0
Solabu2_08g009750,0,0
Solabu2_08g009760,0,0
Solabu2_08g009770,5.56827336477569,5.62552053606557
Solabu2_08g009780,18.4753181722248,18.8051078015272
Solabu2_08g009790,0.180226379001983,0
Solabu2_08g009800,0.186637115973194,0.98087172522274
Solabu2_08g009810,4.53690977168054,3.83639632415867
Solabu2_08g009820,0,0
Solabu2_08g009830,14.4976514910887,21.2640873561261
Solabu2_08g009840,1.36765230885275,0.376498538089009
Solabu2_08g009850,0,0
Solabu2_08g009860,0,0
Solabu2_08g009870,87.4871283493885,365.374717645471
Solabu2_08g009880,1.38569555780212,1.20681854347593
Solabu2_08g009890,4.64824251348431,4.8667798452387
Solabu2_08g009900,0,0
Solabu2_08g009910,119.228893930548,109.178979431093
Solabu2_08g009920,6.12693603791612,4.80699662129553
Solabu2_08g009930,45.8874159868621,32.6450729889554
Solabu2_08g009940,21.9369778900905,22.3613506890746
Solabu2_08g009950,24.3266579449137,21.256008514735
Solabu2_08g009960,0.246533069858209,0.12956550271116
Solabu2_08g009970,0,0
Solabu2_08g009980,0,0
Solabu2_08g009990,0.212699423033262,0
Solabu2_08g010000,0.0476506687457265,0
Solabu2_08g010010,5.82368748173338,3.61051779670489
Solabu2_08g010020,0.383836166735762,0.907763273653343
Solabu2_08g010030,12.0366791632871,10.800092374847
Solabu2_08g010040,0.32186261898155,0
Solabu2_08g010050,1.31449775483221,0.460556366780005
Solabu2_08g010060,0.584221224369873,0.460556366780005
Solabu2_08g010070,0,0
Solabu2_08g010080,11.1243652931285,9.15000005968976
Solabu2_08g010090,1.72650451380948,1.75973775963703
Solabu2_08g010100,6.04541962608825,8.77693615213576
Solabu2_08g010110,9.804430547438,8.90015337854351
Solabu2_08g010120,0,0
Solabu2_08g010130,0,0
Solabu2_08g010140,0,0
Solabu2_08g010150,0,0
Solabu2_08g010160,13.5064688783829,25.1000415045122
Solabu2_08g010170,0.115294072471003,0.242371288653712
Solabu2_08g010180,4.44839968688253,3.37334663350123
Solabu2_08g010190,1.23485480817078,0.129795636818995
Solabu2_08g010200,5.00077544002918,3.70182893947692
Solabu2_08g010210,6.35229371878309,11.4991027888422
Solabu2_08g010220,0,0.0169626145610711
Solabu2_08g010230,0,0
Solabu2_08g010240,0.120698482118081,0.380598664214032
Solabu2_08g010250,1.2970510155362,1.77664831609695
Solabu2_08g010260,0,0
Solabu2_08g010270,1.95182999959935,3.59024622285322
Solabu2_08g010280,99.0892918023201,156.229189613925
Solabu2_08g010290,0,0
Solabu2_08g010300,198.592863361176,153.094566431041
Solabu2_08g010310,0,0
Solabu2_08g010320,0,0
Solabu2_08g010330,14.6807785613077,10.482558234273
Solabu2_08g010340,0,0
Solabu2_08g010350,4.01668819900824,3.91506124023271
Solabu2_08g010360,0,0
Solabu2_08g010370,361.14246788167,274.462294179089
Solabu2_08g010380,642.814119164753,452.397138376993
Solabu2_08g010390,28.7250370608261,89.2092063170698
Solabu2_08g010400,67.9794630583871,61.280736100054
Solabu2_08g010410,2.80401895754738,2.73461327135903
Solabu2_08g010420,0.858300317284134,1.80431959331097
Solabu2_08g010430,38.0777094405572,30.3547132661359
Solabu2_08g010440,37.7501800377469,35.0247738889448
Solabu2_08g010450,0,0
Solabu2_08g010460,11.1467341570039,12.4961577039601
Solabu2_08g010470,0.996112467387068,1.35447075224498
Solabu2_08g010480,5.62122893671124,4.30118936509538
Solabu2_08g010490,14.8809351477324,13.4472646292395
Solabu2_08g010500,20.4195633623644,12.1712895822038
Solabu2_08g010510,5.20808310223534,6.26387147365336
Solabu2_08g010520,31.1103786559264,24.6314722311784
Solabu2_08g010530,0.631383381735756,0.0368692954233573
Solabu2_08g010540,0,0
Solabu2_08g010550,0.959437615817615,0
Solabu2_08g010560,53.5592320951181,49.6946291000866
Solabu2_08g010570,0.188101530573633,0.144989967319631
Solabu2_08g010590,0,0
Solabu2_08g010580,0,0
Solabu2_08g010600,127.912278993635,113.219912505837
Solabu2_08g010610,13.1820750772231,12.2981365885998
Solabu2_08g010620,9.87724829979101,11.4772552217957
Solabu2_08g010630,23.3116403682542,22.2260584917868
Solabu2_08g010640,26.0831292471142,32.5693683430095
Solabu2_08g010650,52.4272857419988,27.9467869139008
Solabu2_08g010660,3.41539809661645,4.1483592396429
Solabu2_08g010670,0,0
Solabu2_08g010680,5.61011357864865,5.24706249508381
Solabu2_08g010690,3.96121421920548,5.57969200048614
Solabu2_08g010700,0,0
Solabu2_08g010710,7.55646400150152,4.54935440503709
Solabu2_08g010720,1.76419712324969,2.22274134521879
Solabu2_08g010730,4.74428497169399,3.36458380845324
Solabu2_08g010740,0,0.339883458274856
Solabu2_08g010750,0.0510068420396294,0
Solabu2_08g010760,0,0
Solabu2_08g010770,0,0
Solabu2_08g010780,1.39529973045405,0.701417433525336
Solabu2_08g010790,71.8147953361042,55.9398983782371
Solabu2_08g010800,0,0
Solabu2_08g010810,38.6959067521766,49.9654290466298
Solabu2_08g010820,0,0
Solabu2_08g010830,31.4925215684047,26.4600162014249
Solabu2_08g010840,0,0
Solabu2_08g010850,0,0.42485432284357
Solabu2_08g010860,0.493066139716418,0
Solabu2_08g010870,0,0
Solabu2_08g010880,0,0
Solabu2_08g010890,0,0
Solabu2_08g010900,0,0
Solabu2_08g010910,0,0
Solabu2_08g010920,0,0
Solabu2_08g010930,0,0
Solabu2_08g010940,0,0
Solabu2_08g010950,0,0
Solabu2_08g010960,46.5493028991954,37.3203713720396
Solabu2_08g010970,7.31487851533053,9.48537668036891
Solabu2_08g010980,0.0671713291787583,0.423622861038227
Solabu2_08g010990,0,0
Solabu2_08g011000,16.379139473499,22.4090255764636
Solabu2_08g011010,1.97699361320924,2.11490666111462
Solabu2_08g011020,20.1485225774232,22.9237503138144
Solabu2_08g011030,14.6993171018042,12.7838233237272
Solabu2_08g011040,3.01053374128967,1.95013696225679
Solabu2_08g011050,0,0
Solabu2_08g011060,0.0307009607860521,0.177483854895128
Solabu2_08g011070,2.57538513781552,5.15289654445474
Solabu2_08g011080,0,0
Solabu2_08g011090,1.61228498509805,2.02419319631805
Solabu2_08g011100,0,0
Solabu2_08g011110,39.2972713219827,25.0829702489994
Solabu2_08g011120,6.76417043241855,6.53593517603154
Solabu2_08g011130,0,0
Solabu2_08g011140,0,0
Solabu2_08g011150,0,0
Solabu2_08g011160,0,0
Solabu2_08g011170,0.0869029071250186,0
Solabu2_08g011180,0,0
Solabu2_08g011190,0.38623514277786,0.405971908494967
Solabu2_08g011200,0.0330468571360736,0
Solabu2_08g011210,8.80651750604339,5.85273567696511
Solabu2_08g011220,0,0
Solabu2_08g011230,0,0
Solabu2_08g011240,0,0
Solabu2_08g011250,0,0
Solabu2_08g011260,0,0
Solabu2_08g011270,0.253268946083843,0
Solabu2_08g011280,0,0
Solabu2_08g011290,0,0
Solabu2_08g011300,0,0
Solabu2_08g011310,16.3927873445449,17.6167984400037
Solabu2_08g011320,0,0
Solabu2_08g011330,0,0
Solabu2_08g011340,0,0.156143041728834
Solabu2_08g011350,0.0429503659596468,0.0225725731659063
Solabu2_08g011360,0.0486170109790314,0.127753397778137
Solabu2_08g011370,26.3334653513565,30.5756162579964
Solabu2_08g011380,0,0
Solabu2_08g011390,1.83264634073169,5.62353944675427
Solabu2_08g011400,1.17392294803027,5.62114950223801
Solabu2_08g011410,2.12823446020454,29.5779533332048
Solabu2_08g011420,2540.79015058302,3692.92137298577
Solabu2_08g011430,2.97689382497222,4.13971354967775
Solabu2_08g011440,2.06667677034505,1.55056701834733
Solabu2_08g011450,1.62033097043006,8.24953841734129
Solabu2_08g011460,18.6469732314352,16.1905822837696
Solabu2_08g011470,0.582589321508505,1.63295963193506
Solabu2_08g011480,0,1.51712685527531
Solabu2_08g011490,9.55586505836941,9.41541776342845
Solabu2_08g011500,12.8324516428557,10.8701196068438
Solabu2_08g011510,9.76545261355039,9.32398255380913
Solabu2_08g011520,0,0
Solabu2_08g011530,0.674101412734469,1.03920410965745
Solabu2_08g011540,591.965275797685,434.06367778879
Solabu2_08g011550,0,0
Solabu2_08g011560,10.1663846054883,9.03093308354482
Solabu2_08g011570,0,0
Solabu2_08g011580,0,0
Solabu2_08g011590,0,0
Solabu2_08g011600,8.3162903286469,6.24663158647334
Solabu2_08g011610,9.36030008609817,8.3378093676228
Solabu2_08g011620,4.07516279441088,2.61127375525392
Solabu2_08g011630,1.53643963526102,0.856913463718405
Solabu2_08g011640,6.77912477106972,5.30600393175109
Solabu2_08g011650,3.13015210497697,7.96551517141784
Solabu2_08g011660,62.1263336042686,42.6580731179728
Solabu2_08g011670,0.437935909921354,0.460314604907679
Solabu2_08g011680,107.483816228619,103.768280013525
Solabu2_08g011690,0.823896505333045,1.20985005842871
Solabu2_08g011700,118.813573372016,108.060960512833
Solabu2_08g011710,64.5330213286863,44.9578325081287
Solabu2_08g011720,1.25832263710434,1.65327926536412
Solabu2_08g011730,9.35663484250164,9.43073983854306
Solabu2_08g011740,0,0
Solabu2_08g011750,8.97626863021232,5.26938542621232
Solabu2_08g011760,0,0
Solabu2_08g011770,19.6744927956048,22.7546938040674
Solabu2_08g011780,15.7823122025562,20.2997098137368
Solabu2_08g011790,0,0
Solabu2_08g011800,0.205383532348641,0.0359797850955658
Solabu2_08g011810,1.69063781358281,2.75222948641606
Solabu2_08g011820,1.8738603837981,0.796698354647907
Solabu2_08g011830,0.152260897284308,0
Solabu2_08g011840,10.4679271303802,10.9870244978806
Solabu2_08g011850,0,0
Solabu2_08g011860,0,0
Solabu2_08g011870,2.2675063368602,2.12364983285471
Solabu2_08g011880,6.40448091297107,4.69451152368726
Solabu2_08g011890,6.33362123802019,4.61260749500713
Solabu2_08g011900,0,0
Solabu2_08g011910,6.90799418360402,4.25644556043181
Solabu2_08g011920,14.0346069111496,21.9022751398625
Solabu2_08g011930,0,0
Solabu2_08g011940,0.549583602371659,0.72208442222425
Solabu2_08g011950,3.18271018941413,5.22710611796095
Solabu2_08g011960,10.6218897441715,8.04112706085165
Solabu2_08g011970,0.833315547774151,0.125128327960778
Solabu2_08g011980,0,0
Solabu2_08g011990,6.21641233449038,8.66764841129766
Solabu2_08g012000,0,0
Solabu2_08g012010,56.1884409816008,48.5402356950994
Solabu2_08g012020,9.53505526987019,6.26275692344744
Solabu2_08g012030,1.44838178541698,0.864061832269694
Solabu2_08g012040,4.02271779259256,4.12213093869481
Solabu2_08g012050,11.0628563122172,9.34278388943965
Solabu2_08g012060,0,0
Solabu2_08g012070,0,0
Solabu2_08g012080,10.2140954026253,11.6613975007664
Solabu2_08g012090,1.8147530636424,0.408747353487786
Solabu2_08g012100,27.4015862741811,21.4799317020528
Solabu2_08g012110,0.769214351791524,0.616016383806905
Solabu2_08g012120,6.80425442306413,4.8966260937903
Solabu2_08g012130,2.00352523631167,0
Solabu2_08g012140,0,0
Solabu2_08g012150,16.9209868635805,12.7055240170717
Solabu2_08g012160,0,0
Solabu2_08g012170,3.14106893222959,2.82992466334702
Solabu2_08g012180,0,0
Solabu2_08g012190,1.99217344890958,2.04043517017904
Solabu2_08g012200,0,0
Solabu2_08g012210,0,0
Solabu2_08g012220,0,0
Solabu2_08g012230,0,0
Solabu2_08g012240,18.5567109951168,14.0792889318273
Solabu2_08g012250,0.12481566552965,2.36148830076067
Solabu2_08g012260,3.18533390919888,1.95306166322119
Solabu2_08g012270,15.5712464501611,16.7127236777897
Solabu2_08g012280,0,0
Solabu2_08g012290,0,0
Solabu2_08g012300,0,0
Solabu2_08g012310,28.6799416951632,30.6455720362406
Solabu2_08g012320,1.93822012764502,1.46606843453368
Solabu2_08g012330,0,0
Solabu2_08g012340,2.51413865540967,2.12752670403431
Solabu2_08g012350,27.1016473603199,24.7180364539341
Solabu2_08g012360,20.0284043764691,23.0500066014623
Solabu2_08g012370,17.1871381916057,13.7893527502624
Solabu2_08g012380,0.324766018895044,0.647410098920776
Solabu2_08g012390,3.75453206885027,5.70034127711952
Solabu2_08g012400,20.688667919793,14.0649029023143
Solabu2_08g012410,0.493790704212694,0.0894868277358488
Solabu2_08g012420,8.94784080071953,7.66844234983784
Solabu2_08g012430,31.1044118784604,23.8489200997994
Solabu2_08g012440,56.052933837003,36.302554457874
Solabu2_08g012450,7.0126059991331,4.01497268220975
Solabu2_08g012460,0.447164586425282,0.37106437133934
Solabu2_08g012470,6.86250085649956,4.24130080552823
Solabu2_08g012480,0.0490803570067172,0.0257941911504039
Solabu2_08g012490,39.9006147498862,33.1787317875894
Solabu2_08g012500,3.96375907423825,3.07971552302071
Solabu2_08g012510,0,0
Solabu2_08g012520,0.600069395684469,0.52936534307451
Solabu2_08g012530,4.31562979055375,4.66598291318597
Solabu2_08g012540,0,0
Solabu2_08g012550,0.114008405542825,0.131817707251564
Solabu2_08g012560,2.58581154910602,2.08146614101233
Solabu2_08g012570,2.27942051475459,0
Solabu2_08g012580,24.6006090095483,28.9159272649141
Solabu2_08g012590,52.9323598357309,39.1077189704548
Solabu2_08g012600,0,0.260362031576345
Solabu2_08g012610,0,0
Solabu2_08g012620,8.32917231808058,5.41348990477026
Solabu2_08g012630,49.5032908315127,47.0390858624782
Solabu2_08g012640,0,0
Solabu2_08g012650,24.7475468641733,26.4136667936796
Solabu2_08g012660,0.805843606638739,1.23203276761381
Solabu2_08g012670,2.65601378344561,3.20804879434026
Solabu2_08g012680,7.97864485887966,6.31494098607723
Solabu2_08g012690,3.56050685793162,3.45408714802529
Solabu2_08g012700,0.0209026836139552,0
Solabu2_08g012710,51.1210862471405,48.9409186766309
Solabu2_08g012720,3.87435986918775,3.08781912312029
Solabu2_08g012730,0,0
Solabu2_08g012740,28.3105447763621,23.8019865375066
Solabu2_08g012750,12.2955869945803,7.21491629945194
Solabu2_08g012760,5.32406056117656,6.34444077834967
