Shav1-1_S13,Shav1-2_S14,Shav1-3_S15
Solhav1_06g004560,11.5840808610949,2.01963950214539,3.36254501142248
Solhav1_06g004570,8.28653792441637,8.97407686362469,8.25516416712838
Solhav1_06g004580,0,0,0
Solhav1_06g004590,199.090742666924,406.603267042309,417.610062788074
Solhav1_06g004600,0.605959361418783,0.310994499732357,0.446089117484469
Solhav1_06g004610,1.19515199015333,2.13128005711206,2.81678540737618
Solhav1_06g004620,3.17724769884564,11.7166576934715,11.2573079518901
Solhav1_06g004630,0.445440325281357,0.6858355523899,1.87529144111383
Solhav1_06g004640,1.21895821356037,0,0.310624787430519
Solhav1_06g004650,27.4221878490732,48.1924527449545,53.044697083864
Solhav1_06g004660,0,0,0
Solhav1_06g004670,1.32752939047668,1.19912931844171,1.27047354578307
Solhav1_06g004680,0.568406950288605,0,0
Solhav1_06g004690,4.04774646417643,15.6999261713798,22.6815753874361
Solhav1_06g004700,1.73619522578594,3.5642467139498,3.05332221475149
Solhav1_06g004710,0,0,0
Solhav1_06g004720,0.116773418606745,1.43834956126215,0
Solhav1_06g004730,2.01784467352455,2.485468041861,3.08522096561758
Solhav1_06g004740,0.515808965624884,0.381206754886656,0.113916929541663
Solhav1_06g004750,24.8831250171828,9.65826530193065,12.0119414654174
Solhav1_06g004760,2.98028549341701,0.437819573769552,0.543467107764615
Solhav1_06g004770,0.222089822557733,3.63441081592882,4.23921434217021
Solhav1_06g004780,0,0,0
Solhav1_06g004790,0,0,0
Solhav1_06g004800,2.77672115593976,1.51044788797085,1.68096699719315
Solhav1_06g004810,1.40649024641581,0,0
Solhav1_06g004820,21.1999631094985,17.4086180463218,25.2644365943141
Solhav1_06g004830,0,0,0.198063568163104
Solhav1_06g004840,0.91117780824179,0,0
Solhav1_06g004850,18.0183382589219,29.1195322685633,37.39681970809
Solhav1_06g004860,2.15935108505587,1.07522524579597,1.52200487830254
Solhav1_06g004870,5.76014208114318,8.23062561169399,9.12656452643852
Solhav1_06g004880,231.150486620986,343.233391368971,368.922692460817
Solhav1_06g004890,1.38284311507987,0.408794085832401,0.488643671455027
Solhav1_06g004900,0.523058815141732,0.572688488908064,0.577590330544767
Solhav1_06g004910,47.7751161103314,47.1791218098887,57.9250797652228
Solhav1_06g004920,21.8190248601979,23.6438533277758,29.3379215514802
Solhav1_06g004930,8.58084214713909,9.28969748674209,8.66811382407178
Solhav1_06g004940,42.8553718617983,36.3093003416266,37.7007386514917
Solhav1_06g004950,11.5969980827972,11.480456537373,11.4216063924992
Solhav1_06g004960,3.88545187456588,4.62635258112766,3.5396870834669
Solhav1_06g004970,62.0977133781504,50.2312438906291,47.8101280433084
Solhav1_06g004980,0,0.357107477278879,0
Solhav1_06g004990,0.0482737960173337,0.475687663514066,0.31983949404329
Solhav1_06g005000,177.566100987826,79.0060989197429,109.191884571051
Solhav1_06g005010,0,0.600354599483332,0
Solhav1_06g005020,15.5261782241856,8.18629108722554,8.78828280408183
Solhav1_06g005030,0.696933418986285,0.0365295126669753,0.180117332158908
Solhav1_06g005040,45.5568645721008,65.9076783745296,56.008125168405
Solhav1_06g005050,48.8188227465616,85.7441932004018,106.818557426674
Solhav1_06g005060,25.7576511793837,37.3299101855616,36.9437211859143
Solhav1_06g005070,20.7928277771015,18.5843820031446,17.7223408132686
Solhav1_06g005080,29.108126658959,38.1360321588861,45.3431221102071
Solhav1_06g005090,0.0728990127718406,0.239447788233237,0.268330339816344
Solhav1_06g005100,29.2969961758143,23.5759193840112,23.8864095325725
Solhav1_06g005110,36.5790564888551,14.4493220115619,14.4850538566535
Solhav1_06g005120,29.5800379579538,8.81060939241756,10.9752469285445
Solhav1_06g005130,0,0.285030738745527,0
Solhav1_06g005140,0,0.427056364580927,0
Solhav1_06g005150,0.122145561351365,0,0
Solhav1_06g005160,0,0,0.773685813137126
Solhav1_06g005170,0,0.696209535535293,0.312074949836824
Solhav1_06g005180,0,0,0
Solhav1_06g005190,0,0,0
Solhav1_06g005200,0,0,0
Solhav1_06g005210,0.243113816087295,0.299453980947108,0.268459655642762
Solhav1_06g005220,0,0.0731881048840105,0
Solhav1_06g005230,0,0,0
Solhav1_06g005240,0,0,0
Solhav1_06g005250,0,0,0
Solhav1_06g005260,0,0,0
Solhav1_06g005270,0,0,0
Solhav1_06g005280,3.59342202134508,1.36190029691014,1.37355727921331
Solhav1_06g005290,0,0,0
Solhav1_06g005300,2.62740191865175,2.58902921027187,0.580264359852844
Solhav1_06g005310,0,0,0
Solhav1_06g005320,0.0804563266955561,0.0991015965654305,0.533065823405484
Solhav1_06g005330,13.7319564669492,16.7044827084919,17.8756065483025
Solhav1_06g005340,3.50879489980038,4.74704557596028,7.52689550477304
Solhav1_06g005350,13.0434308947862,9.15026761986497,10.253986633016
Solhav1_06g005360,0.297441726639821,0.439646469668808,0.262761219556005
Solhav1_06g005370,34.1107551858075,32.7866714264224,35.2817294982782
Solhav1_06g005380,23.9949694323612,18.8504598680469,19.229135041116
Solhav1_06g005390,77.2577740522011,51.85379582835,64.5301701985451
Solhav1_06g005400,0,0,0
Solhav1_06g005410,1.08098821795958,0.221916789451875,0.39789556104195
Solhav1_06g005420,2.70247054489895,8.64307495759933,13.2457338083702
Solhav1_06g005430,17.0459725574756,20.9621893272698,30.5875391796045
Solhav1_06g005440,2.43380388254057,0,0.488643671455027
Solhav1_06g005450,0,0,0
Solhav1_06g005460,0,0,0
Solhav1_06g005470,6.54482055018492,7.95684798573866,7.22715104975943
Solhav1_06g005480,0.477879141154422,0.551835710892761,0.626644282043569
Solhav1_06g005490,61.1780056397903,62.2519824955908,60.7695038682251
Solhav1_06g005500,0,0,0
Solhav1_06g005510,0,0,0.22326805028406
Solhav1_06g005520,13.0975719174007,11.7530372669137,16.4969275206845
Solhav1_06g005530,55.3817094089154,48.8059981893923,64.0009928754942
Solhav1_06g005540,0,0,0
Solhav1_06g005550,23.0368101657953,15.7265251286648,16.0025356892553
Solhav1_06g005560,2.55747106910589,84.030240832246,3.17711284482166
Solhav1_06g005570,17.5455134441334,29.8964741438762,34.9380225090344
Solhav1_06g005580,3.06530223842705,3.02053407865052,1.25723944634783
Solhav1_06g005590,0.219330942774407,0,0.435955136445963
Solhav1_06g005600,0,0,0.443867558134447
Solhav1_06g005610,4.12299993388429,5.07848037399483,4.01721479898123
Solhav1_06g005620,0,0,0
Solhav1_06g005630,16.8041019226156,16.5961631146382,23.1670156754117
Solhav1_06g005640,0.50045750831462,0,0.110526544733875
Solhav1_06g005650,0.226894078732145,0.186316944667241,0.250548928991933
Solhav1_06g005660,0.0532693947604157,0.0656142566489176,0
Solhav1_06g005670,154.756054943548,91.0878739588519,90.5322752754244
Solhav1_06g005680,0,0,0
Solhav1_06g005690,0.411565055788806,0.144840794980245,0.0649246836198987
Solhav1_06g005700,0.463928470437638,1.14288220705128,1.99525557231104
Solhav1_06g005710,10.1793904626297,19.4944400743331,19.1012328127664
Solhav1_06g005720,7.38936390537586,3.1518616472875,2.85446815530095
Solhav1_06g005730,226.409489518898,74.5293764295836,77.1872992821825
Solhav1_06g005740,36.5551571290679,8.10478709302499,14.5318378815321
Solhav1_06g005750,36.0780522613739,139.297064552656,184.856424423355
Solhav1_06g005760,0,0,0
Solhav1_06g005770,12.518110474643,23.8318540639347,32.2082538505974
Solhav1_06g005780,0,0.0442254099975266,0.118943868781224
Solhav1_06g005790,8.56632172722685,12.0365433473772,19.1290167836772
Solhav1_06g005800,9.79364471728181,17.7167156687224,21.261594864837
Solhav1_06g005810,0,0,0
Solhav1_06g005820,17.1485561263928,16.8134602831773,6.82951390221849
Solhav1_06g005830,0,0.0360840308051829,0.355841558655403
Solhav1_06g005840,72.5931925231392,96.885622711916,104.132179755613
Solhav1_06g005850,0,0.0642129187528676,0
Solhav1_06g005860,0,0,0
Solhav1_06g005870,0.111606453181667,0,0
Solhav1_06g005880,0.317271175082476,0,0
Solhav1_06g005890,0,0,0
Solhav1_06g005900,0,0,0
Solhav1_06g005910,0,0,0
Solhav1_06g005920,0,0,0
Solhav1_06g005930,0,0,0
Solhav1_06g005940,0.600549009977544,0,0
Solhav1_06g005950,0,0.265541457463782,0.238057173272962
Solhav1_06g005960,0.560512409312374,0.276163115762333,0
Solhav1_06g005970,0,0,0.568422230059929
Solhav1_06g005980,0,0,0
Solhav1_06g005990,63.0384504171862,98.7377715259848,97.2512468677571
Solhav1_06g006000,117.67300642416,168.382788638422,212.811356996237
Solhav1_06g006010,32.4558205876484,32.4546587963517,42.0825135746063
Solhav1_06g006020,102.093331696182,44.2936945411015,35.8909834354002
Solhav1_06g006030,0,0,0
Solhav1_06g006040,46.6256226726306,57.5268685113886,67.4147007749901
Solhav1_06g006050,20.8895814219502,18.3399073573444,25.8486044353831
Solhav1_06g006060,149.614010520602,60.0127556289346,68.8315913814097
Solhav1_06g006070,30.4674567042073,30.7607430923391,40.262303305433
Solhav1_06g006080,0,0,0
Solhav1_06g006090,0,0,0
Solhav1_06g006100,158.300647511369,137.51318342984,131.013295466242
Solhav1_06g006110,26.6487095470905,22.0720368500047,32.1153617181859
Solhav1_06g006120,42.8533840208178,51.5873032770366,31.1225715175016
Solhav1_06g006130,75.2651445731124,96.5464988800696,46.8460563286232
Solhav1_06g006140,14.9823283601517,13.4779273682674,13.9418355648737
Solhav1_06g006150,41.5142607395948,43.6351496625971,51.1767118610963
Solhav1_06g006160,1.57030713892961,2.05510489842592,2.60102934844543
Solhav1_06g006170,0,0,0
Solhav1_06g006180,0,0,0
Solhav1_06g006190,0.521856381083935,0,0.384175024454297
Solhav1_06g006200,0,0,0
Solhav1_06g006210,0,0,0
Solhav1_06g006220,0,0,0.351823443447619
Solhav1_06g006230,0.385084861359646,1.10676057843683,0.850463794593482
Solhav1_06g006240,3.81246666136894,2.72230891770098,3.84385416033954
Solhav1_06g006250,20.6856427842832,20.6714012845758,77.2572376678594
Solhav1_06g006260,4.26734523101868,4.44280541218859,3.92686455006154
Solhav1_06g006270,2.49687471059408,2.73378703046122,1.48071125373998
Solhav1_06g006280,0.10263706376015,0,0
Solhav1_06g006290,0,0,0
Solhav1_06g006300,0.265505878095335,0.981105805997762,1.56365974865609
Solhav1_06g006310,0.26097318591885,0.482178228503815,0.172908572827335
Solhav1_06g006320,0,0.417725721321176,0.187244969902094
Solhav1_06g006330,87.7532260586958,41.1094524034043,56.305499861006
Solhav1_06g006340,0,0,0
Solhav1_06g006350,0.26904595646994,0,0
Solhav1_06g006370,0.115086198109765,0,0.0847230091952442
Solhav1_06g006360,0.833820113026672,0.213969356220816,0.306916686203157
Solhav1_06g006380,0.22420496372495,0,0
Solhav1_06g006390,7.86825494930755,14.8697341368712,17.2538783106686
Solhav1_06g006400,6.12053780283627,1.66650156063477,4.90890309024935
Solhav1_06g006410,1.97055143898882,4.06006853428998,4.68827227108378
Solhav1_06g006420,12.2649121276598,8.01340119204655,9.14683100858944
Solhav1_06g006430,0.467093674426978,1.63012950276377,1.28947635522854
Solhav1_06g006440,15.1924636864658,17.1433242907542,25.4178660065302
Solhav1_06g006450,13.8050253432813,22.3602233422395,22.5306262834725
Solhav1_06g006460,0.165126405362074,0.813573827123076,0.334293051830116
Solhav1_06g006470,47.5492790040528,58.8007857337995,63.8066024730336
Solhav1_06g006480,0,1.656978694574,0.49515892040776
Solhav1_06g006490,54.7224399608848,27.3187220118342,19.0486782958589
Solhav1_06g006500,31.4821136563783,25.8135801261181,28.4028658511674
Solhav1_06g006510,53.5201770829362,110.43827725066,115.936819098598
Solhav1_06g006520,1.34308085298492,1.09185896407632,1.423779643345
Solhav1_06g006530,477.27493595705,313.866863315796,311.181769807981
Solhav1_06g006540,0.366880849731736,0.112975820084591,0
Solhav1_06g006550,43.9923295900451,45.8002913817109,41.9424886586591
Solhav1_06g006560,47.2036907932125,31.1147905090969,36.0128194635128
Solhav1_06g006570,9.81950311051001,22.3733652055574,5.305274147226
Solhav1_06g006580,2.15839106869541,2.65858521890604,2.93769658003112
Solhav1_06g006590,0,0,0
Solhav1_06g006600,10.8821890838071,11.3259204248683,19.7483950697744
Solhav1_06g006610,556.886389969994,87.3440772640634,64.5866200335707
Solhav1_06g006620,5.91571730962415,3.87019830401465,5.38389612234598
Solhav1_06g006630,0,0,0
Solhav1_06g006640,0.300274504988772,0,0
Solhav1_06g006650,2.05705732885586,3.68188161664659,3.46051252514981
Solhav1_06g006660,3.10096876282587,5.86581371020982,5.41155433733234
Solhav1_06g006670,11.5465556318349,36.3154497227468,23.6438384494706
Solhav1_06g006680,5.9228234344344,4.45630475984331,7.50685552411129
Solhav1_06g006690,0.0195755206977546,0.771584956728288,0.475560080717581
Solhav1_06g006700,21.9773255495111,23.4106584928809,25.9447265634588
Solhav1_06g006710,24.3286237233456,30.9581790675062,32.099730545051
Solhav1_06g006720,0.42652366273578,0.382085786604304,0.685077676198285
Solhav1_06g006730,1.54140912560903,0.690407789405832,0.0515790542091417
Solhav1_06g006740,1.47269073483866,2.92782406979785,3.92291398210374
Solhav1_06g006750,1.51903573111967,0.0870261919419116,0.585140530944045
Solhav1_06g006760,0.0294489882300722,0,0.162595967734597
Solhav1_06g006770,0,0,0
Solhav1_06g006780,1.19575980653306,1.28876120689089,0.0825264867346267
Solhav1_06g006790,4.1422031421325,3.89948798356491,5.29282775626477
Solhav1_06g006800,632.042020445724,803.216621784896,439.85103182093
Solhav1_06g006810,5.04461168381137,4.40134965746218,3.24948041517593
Solhav1_06g006820,1.14487641051038,0.705097316839999,0.790147213416639
Solhav1_06g006830,0.0583867093033723,0,0
Solhav1_06g006840,38.2592514939022,37.7345431962256,34.5704874687583
Solhav1_06g006850,1.40616353555718,1.08252092415549,2.32914474756264
Solhav1_06g006860,10.2423804585923,10.7294872774834,9.72465811427006
Solhav1_06g006870,49.499983359479,72.2014693319808,67.8152434471498
Solhav1_06g006880,0,0.235366291842897,0.211005221764671
Solhav1_06g006890,0,0,0
Solhav1_06g006900,10.6590466142991,18.3313589798386,15.1755516304372
Solhav1_06g006910,6.00549009977544,1.40157972285395,3.56011817774377
Solhav1_06g006920,0.133987030114512,0.0990226311498405,0.0443867558134447
Solhav1_06g006930,19.5023647570027,36.0328807615157,38.4769109543659
Solhav1_06g006940,0.133632097584407,0.246900798860364,0
Solhav1_06g006950,0,0,0
Solhav1_06g006960,8.21660236378366,17.3909537861696,15.6847214845072
Solhav1_06g006970,0,0.184108743841555,0
Solhav1_06g006980,0,0.847318650634431,0.253206266117605
Solhav1_06g006990,0.143109551313798,0.0881371646049999,0.0790147213416639
Solhav1_06g007000,8.82095677185388,5.85817407126786,6.01492403315632
Solhav1_06g007010,0,0,0.0608469454351426
Solhav1_06g007020,19.85887857428,34.743533552194,42.6342393007845
Solhav1_06g007030,117.323254589213,144.201529785828,171.930671926227
Solhav1_06g007040,0,0,0
Solhav1_06g007050,49.350003682125,44.7997943347785,43.0513172465636
Solhav1_06g007060,65.6957298626189,36.996802983767,37.5143762404011
Solhav1_06g007070,21.1307458796384,38.3599021766812,50.0211562452738
Solhav1_06g007080,2.78868797702444,3.2298780246956,1.79249980469393
Solhav1_06g007090,29.4269014888996,44.2126526677197,45.9747915883407
Solhav1_06g007100,35.8895259097028,72.1321571021019,74.7819302369556
Solhav1_06g007110,0,0,0
Solhav1_06g007120,0,0,0
Solhav1_06g007130,0,0,0
Solhav1_06g007140,6.40779963073127,2.46334818064702,1.80276305973699
Solhav1_06g007150,0.0757449201773479,0,0
Solhav1_06g007160,0,0,0
Solhav1_06g007170,0,0,0
Solhav1_06g007180,0,0,0
Solhav1_06g007190,89.7442646465701,93.8954593591932,100.063365165735
Solhav1_06g007200,7.41854659384025,9.13775015390072,12.9901197869578
Solhav1_06g007210,0,0,0
Solhav1_06g007220,0.222720162640678,0.13716711047798,0
Solhav1_06g007230,0,0,0
Solhav1_06g007240,0,0,0
Solhav1_06g007250,0,0,0
Solhav1_06g007260,3.51949652358933,14.1613876803708,12.6092794848023
Solhav1_06g007270,151.338350514341,72.8090351957372,82.7076040242161
Solhav1_06g007280,4.93298929823096,17.2084511106721,16.1827901985513
Solhav1_06g007290,0,0,0
Solhav1_06g007300,0.0983994476686222,0.0404009759730331,0
Solhav1_06g007310,8.42495038227224,17.4374041266771,17.0814576239227
Solhav1_06g007320,265.255824940304,167.604710018616,183.267748041396
Solhav1_06g007330,0,0,0
Solhav1_06g007340,0,0,0
Solhav1_06g007350,15.7250004831307,27.5731610893954,29.1582840826054
Solhav1_06g007360,0.244646541406953,0.301341906142216,0.324182610354256
Solhav1_06g007370,0.231936169370638,1.24987617047608,0.512233365939063
Solhav1_06g007380,22.0339360902106,49.6379393417642,63.0687331812471
Solhav1_06g007390,95.2714964240698,118.536945808611,94.2092553999047
Solhav1_06g007400,1.71119799315175,2.27637846439101,1.20934336056169
Solhav1_06g007410,0.114131486059081,0,0.0630151341016664
Solhav1_06g007420,0,0,0
Solhav1_06g007430,0,0,0
Solhav1_06g007440,0,0,0
Solhav1_06g007450,0,0,0
Solhav1_06g007460,0,0,0
Solhav1_06g007470,0.219330942774407,0.0385942242525,0
Solhav1_06g007480,1.38683482716464,2.0285177317594,0.76570967073365
Solhav1_06g007490,0,0,0
Solhav1_06g007500,0,0,0
Solhav1_06g007510,0.494569772922683,0.0870261919419116,0
Solhav1_06g007520,0,0.172123825613642,0
Solhav1_06g007530,0,0,0
Solhav1_06g007540,0,0,0
Solhav1_06g007550,0,0,0
Solhav1_06g007560,6.47880973661833,9.31027408655395,12.6575338737604
Solhav1_06g007570,0,0,0
Solhav1_06g007580,0.391055169287703,0.240839926536918,0.172729855956195
Solhav1_06g007590,152.930623929604,210.569423058668,252.672244293799
Solhav1_06g007600,0.954993303171417,0,0
Solhav1_06g007610,0,0,0.0578456682719346
Solhav1_06g007620,0.48068015041332,7.10489861514929,5.05650627723321
Solhav1_06g007630,5.78363122984743,0.593662748852149,0.603179258140027
Solhav1_06g007640,0.160912653391112,0.396406386261722,0.355377215603656
Solhav1_06g007650,0.2697653306851,0,0
Solhav1_06g007660,3.52836734028394,3.17143842770543,3.26439836469199
Solhav1_06g007670,1.42603863853325,0.951445363492137,0.75454870821854
Solhav1_06g007680,0,0,0
Solhav1_06g007690,0,0.876152017012478,1.31958595540139
Solhav1_06g007700,5.38970810184304,8.02380151869038,9.65531349891958
Solhav1_06g007710,0,0,0
Solhav1_06g007720,0.355254343930378,0.437582401736091,0.21793966567243
Solhav1_06g007730,0,0,0
Solhav1_06g007740,0,0,0
Solhav1_06g007750,0.0784543030141737,1.54616985496796,1.87706044866861
Solhav1_06g007760,0,0,0
Solhav1_06g007770,90.1470546097808,32.7420016040822,56.1882734682521
Solhav1_06g007780,0.0484127800749651,0.119264301432869,0.213840224744234
Solhav1_06g007790,0.37514610072088,0.108725636126903,0.194944456853449
Solhav1_06g007800,10.5146129507092,8.74735741024759,8.52083952543681
Solhav1_06g007810,2.62636954068765,2.19736860282406,1.91521439008404
Solhav1_06g007820,174.851962373877,234.538115015168,283.072698170868
Solhav1_06g007830,6.88173598621954,3.9802868997774,4.16303540734283
Solhav1_06g007840,18.3459840660202,14.1004537514553,13.7966327050532
Solhav1_06g007850,0,0.37715751773308,0.338120658852037
Solhav1_06g007860,0.100590462289359,0.557557636509197,0.777542671627341
Solhav1_06g007870,51.3554870657457,47.8700201610799,93.0713203218999
Solhav1_06g007880,11.1173304782191,32.6891762209656,21.9996863101693
Solhav1_06g007890,7.65699987721368,28.941647957682,33.655332871465
Solhav1_06g007900,4.3298438158054,4.82532964530234,4.93303760964816
Solhav1_06g007910,0,0,0
Solhav1_06g007920,15.7897155432298,36.903016672896,38.6569694884951
Solhav1_06g007930,0,0,0
Solhav1_06g007940,29.883840953013,69.3128146184741,76.6705821562084
Solhav1_06g007950,50.719982836149,28.2347550357988,28.5180086692499
Solhav1_06g007960,21.6296839574293,12.0809484140697,15.4886255557692
Solhav1_06g007970,7.37778068239155,10.0656476223048,12.1327398607354
Solhav1_06g007980,9.30283954547777,22.992326903917,25.4243913331104
Solhav1_06g007990,20.1235642871895,51.20785244904,45.3016541755649
Solhav1_06g008000,3.29713181948455,3.36501275508725,5.98143653853912
Solhav1_06g008010,28.0144936684115,56.0001236230716,68.1457856652988
Solhav1_06g008020,0,0,0
Solhav1_06g008030,51.8101610230137,31.1118027617565,30.748330162384
Solhav1_06g008040,17.8777814212051,12.6800384851659,7.32220298968992
Solhav1_06g008050,0,0,0.0647736959835733
Solhav1_06g008060,2.66910671101131,2.36711242082,0.884212357871001
Solhav1_06g008070,0.0242646064637391,0.0597755661823232,0.0267943138748788
Solhav1_06g008080,0.104012612037348,0.384350728122835,1.14856450610048
Solhav1_06g008090,0.150810513716334,0.294119910284996,0.305310993524964
Solhav1_06g008100,313.88694921493,165.202361474573,136.760998471474
Solhav1_06g008110,166.114411687491,58.6112144623249,89.326142476751
Solhav1_06g008120,4.5915028499361,1.9347954816882,2.93537324074062
Solhav1_06g008130,0,0,0
Solhav1_06g008140,0,0,0
Solhav1_06g008150,0,0,0
Solhav1_06g008160,1.23510002970133,0.808204986833147,1.21469264618009
Solhav1_06g008170,43.3639879003952,43.1322169938552,51.4227366298115
Solhav1_06g008180,29.5739599316324,61.8368858424404,122.296488484305
Solhav1_06g008190,51.6069095553857,31.8130377361882,41.4986377086705
Solhav1_06g008200,8.58826815405662,8.26265039184681,10.5041411850557
Solhav1_06g008210,25.169732714154,31.1340341395907,32.3868479917867
Solhav1_06g008220,57.5342729427295,40.2331309980786,35.1076625675305
Solhav1_06g008230,235.017998392787,61.2979604249745,38.5572286448
Solhav1_06g008240,0,0,0.215912319945244
Solhav1_06g008250,0.311395782951319,0.460271859603888,0.206316216836567
Solhav1_06g008260,0.495784932069913,0,0.410604755866386
Solhav1_06g008270,0.230024384039101,0.0217947039798404,0.0976944555346774
Solhav1_06g008280,34.3826514492834,34.8571737578067,52.6861168360696
Solhav1_06g008290,13.0038878960471,15.1337387437758,14.7557358281513
Solhav1_06g008300,0.646153372125884,0.795895530330603,0.203862318557632
Solhav1_06g008310,0,0,0
Solhav1_06g008320,0.0609252618817798,1.05062054909583,0.672770272293153
Solhav1_06g008330,0,0.0299598365701663,0.483460373107866
Solhav1_06g008340,1.90043185402815,2.45672894850117,4.4049012501772
Solhav1_06g008350,11.7219192652878,12.5190126128775,14.7674470557294
Solhav1_06g008360,8.00732013303392,3.127969984655,3.7136919030582
Solhav1_06g008370,1.27997609887751,8.97272511380789,13.3027769661786
Solhav1_06g008380,17.929643936438,14.7231540632328,9.09779944122693
Solhav1_06g008390,6.50645058046022,8.22244452709459,6.7182366085475
Solhav1_06g008400,2.00844344887026,3.5529244562816,0.471879530248819
Solhav1_06g008410,58.8328361794459,37.3956538301613,22.5507226532337
Solhav1_06g008420,0,0,0
Solhav1_06g008430,7.47349879083165,11.3331089959071,12.1064798936174
Solhav1_06g008440,13.884774403271,8.34096720195879,5.81246194641089
Solhav1_06g008450,0,0,0
Solhav1_06g008460,0.947839356039714,0.735089713146085,0.387650511801483
Solhav1_06g008470,0,2.26776281191697,0
Solhav1_06g008480,0,0,0
Solhav1_06g008490,0,0,0
Solhav1_06g008500,0,0,0
Solhav1_06g008510,2.69333245264889,1.89097274941373,0.446118888514733
Solhav1_06g008520,8.17720129914596,9.99815809449448,12.2166741983798
Solhav1_06g008530,4.1772297305807,5.09807321830187,5.10644391836061
Solhav1_06g008540,21.3967680475622,21.1968217909655,20.1800616619012
Solhav1_06g008550,33.6307445587424,38.8782826090944,34.9420656599803
Solhav1_06g008560,10.239063318627,15.0727641152461,2.20615360577715
Solhav1_06g008570,2.72945173230374,11.2866664702867,14.4241946379652
Solhav1_06g008580,2.72681712638452,2.92690252033824,1.69912158498995
Solhav1_06g008590,29.2842832264332,34.1969350939949,34.2871554539219
Solhav1_06g008600,36.4170692817437,80.5689090047061,74.3599027634366
Solhav1_06g008610,20.0947187404934,21.4466546426142,28.6196626101392
Solhav1_06g008620,1.61708806589075,13.5531619704267,14.9453454635269
Solhav1_06g008630,21.019215349214,49.3327747702713,93.7707205522196
Solhav1_06g008640,13.8641415915132,16.9368095967672,15.0266201720809
Solhav1_06g008650,0.262740191865175,0.107876217094661,0
Solhav1_06g008660,35.9656678974183,21.9689853174995,22.3601519484018
Solhav1_06g008670,5.05828271818484,3.62043109078668,2.03800165411731
Solhav1_06g008680,106.854656516323,47.7784195297981,35.5833825771115
Solhav1_06g008690,77.5052212757415,97.7652032575694,109.649190825081
Solhav1_06g008700,13.0958010180068,29.9425638899155,33.6220673105432
Solhav1_06g008710,59.1078814050975,85.3099350219803,93.1993833363645
Solhav1_06g008720,18.8471533574021,20.910998847282,15.4298431304817
Solhav1_06g008730,11.5422224935086,18.826955553997,22.1571268779719
Solhav1_06g008740,21.4022069819922,39.760789295,25.3151666383671
Solhav1_06g008750,67.0460060859872,51.9843887931568,52.0086829444307
Solhav1_06g008760,0,0,0
Solhav1_06g008770,5.9970908129226,7.30787647400325,9.77411600677747
Solhav1_06g008780,4.42957058780657,13.0318286465232,13.1609675149441
Solhav1_06g008790,0,0,0
Solhav1_06g008800,0,0,0
Solhav1_06g008810,21.6558423973379,28.1520472826558,35.905218962609
Solhav1_06g008820,0,0,0
Solhav1_06g008830,33.5059551540718,50.1474303436704,45.1895672897644
Solhav1_06g008840,40.702109722584,59.1876081712484,56.6276530251094
Solhav1_06g008850,1.19164055523103,0.39141229005685,0.43862502792026
Solhav1_06g008860,0.19137373610817,1.17861724291587,0.338120658852037
Solhav1_06g008870,0,0.182755003078014,0
Solhav1_06g008880,62.9128092596126,74.4794655674637,83.6409979867851
Solhav1_06g008890,36.6459147605607,60.2797421646748,70.4320878166211
Solhav1_06g008900,3.32840358519513,9.48065129369659,12.174783764665
Solhav1_06g008910,112.031888360043,149.628932494906,166.975819822642
Solhav1_06g008920,0.708844733088248,3.56522055184979,3.26143902493402
Solhav1_06g008930,0,0,0
Solhav1_06g008940,9.22613346301784,29.3270565411327,20.4581699969357
Solhav1_06g008950,0,0.129451460513594,0
Solhav1_06g008960,0,0,0
Solhav1_06g008970,5.84293827731635,13.4895718283103,16.4925183926462
Solhav1_06g008980,0,0,0
Solhav1_06g008990,0,0.167484369397641,0
Solhav1_06g009000,15.8695075886566,11.3917285251962,14.5066089963211
Solhav1_06g009010,37.0275275480989,26.7805827949171,28.5828291613558
Solhav1_06g009020,5.78593454774064,1.78169752104731,0.998304275015646
Solhav1_06g009030,3.39465261977917,2.13929174182089,1.04611039522766
Solhav1_06g009040,20.4473615137747,36.4054619328331,33.6242119160365
Solhav1_06g009050,1.91017998354303,1.8181134557503,3.35574569553452
Solhav1_06g009060,27.6409838725337,28.9689177220572,48.2060164262872
Solhav1_06g009070,7.70419980955757,11.4077127835212,12.8516064232558
Solhav1_06g009080,0,0,0
Solhav1_06g009090,68.8920706718482,137.265621402778,111.016880677785
Solhav1_06g009100,250.634188088096,214.987742017512,205.310751729199
Solhav1_06g009110,11.9515199015333,11.2935871067588,12.8823612337344
Solhav1_06g009120,0,0,0
Solhav1_06g009130,7.54367870506165,17.6149400557122,14.2125700046168
Solhav1_06g009140,0,0,0
Solhav1_06g009150,80.1058842696577,87.8005474457213,91.1640986115162
Solhav1_06g009160,2.35300431213044,7.35178260391194,2.15470178675732
Solhav1_06g009170,153.255892967252,180.232770286996,187.964932286367
Solhav1_06g009180,32.0967787272525,42.3333182649535,69.0367176955638
Solhav1_06g009190,0,0,0
Solhav1_06g009200,0.0635741863114224,0.078307121671739,0
Solhav1_06g009210,0,0.339544814461885,0
Solhav1_06g009220,33.2236598928319,36.9230465640973,38.020644889219
Solhav1_06g009230,178.740267566962,37.3911919913935,30.5033844453243
Solhav1_06g009240,0.229300531082335,0.188293033474318,0.422010443529341
Solhav1_06g009250,0.215581695889375,0.132770728731891,0
